"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          52,      -4.413224172,      -4.785356466,      -4.868381656,      -3.831834068,      -9.303802232
          0,           0,          53,      -4.418610664,      -4.784930461,      -4.867499236,      -3.837097904,      -9.292161679
          0,           0,          54,      -4.424945595,      -4.782485681,      -4.864871725,      -3.843150988,      -9.278806643
          0,           0,          55,      -4.432134493,      -4.779092708,      -4.860096622,      -3.850055853,      -9.268565413
          0,           0,          56,       -4.43931526,       -4.77401293,      -4.853590792,      -3.856997158,      -9.258359538
          0,           0,          57,      -4.445858231,      -4.767184652,      -4.845747296,      -3.863343048,      -9.250848225
          0,           0,          58,      -4.451718648,      -4.760417048,      -4.837128079,      -3.869005615,      -9.246550818
          0,           0,          59,      -4.456540079,       -4.75556555,      -4.828051476,      -3.873663952,      -9.246602685
          0,           0,          60,      -4.460012749,       -4.75116522,      -4.819676708,      -3.876965731,      -9.247975447
          0,           0,          61,      -4.462329803,      -4.747263071,      -4.812874322,      -3.879049144,      -9.252232071
          0,           0,          62,      -4.463863343,      -4.744410082,      -4.808382263,       -3.88023646,       -9.25739924
          0,           0,          63,      -4.465182275,      -4.742856961,      -4.806508144,      -3.881099543,      -9.267365015
          0,           0,          64,      -4.466823364,      -4.742667883,      -4.807369224,      -3.882198783,      -9.278815371
          0,           0,          65,      -4.469146352,      -4.744164326,      -4.811052325,       -3.88391225,      -9.293237484
          0,           0,          66,      -4.472618964,      -4.747918019,       -4.81753577,      -3.886738645,      -9.308958823
          0,           0,          67,      -4.477393274,      -4.754365052,      -4.826742916,      -3.890869768,      -9.325434258
          0,           0,          68,      -4.483551961,      -4.763899684,      -4.838452158,      -3.896442236,      -9.346092122
          0,           0,          69,      -4.491092888,      -4.776444898,      -4.852406638,      -3.903494655,      -9.365434435
          0,           0,          70,      -4.500024705,      -4.791801594,      -4.868513663,      -3.912046186,      -9.396551755
          0,           0,          71,      -4.510355692,      -4.810517287,      -4.886308141,      -3.922142068,      -9.426203161
          0,           0,          72,      -4.521740203,      -4.832653108,      -4.904962911,        -3.9334892,      -9.459177018
          0,           0,          73,      -4.533888377,      -4.857998043,      -4.923758397,      -3.945809851,      -9.496773479
          0,           0,          74,      -4.546421867,      -4.886280039,      -4.941702967,      -3.958727963,      -9.538602518
          0,           0,          75,      -4.558926198,      -4.917297891,       -4.95751943,      -3.971825348,      -9.583135314
          0,           0,          76,      -4.571236411,      -4.950873353,      -4.969923546,      -3.984889488,      -9.628172521
          0,           0,          77,      -4.582508062,      -4.986611233,      -4.977505826,      -3.997088042,      -9.667305997
          0,           0,          78,      -4.592377554,      -5.022523097,      -4.979717172,       -4.00797571,      -9.712601734
          0,           0,          79,      -4.600685638,      -5.056503668,      -4.976655575,      -4.017290273,       -9.76763355
          0,           0,          80,      -4.606890757,      -5.085711115,      -4.968905665,      -4.024446365,      -9.793223381
          0,           0,          81,      -4.611104764,      -5.105872222,      -4.957853734,      -4.029434988,      -9.811590318
          0,           0,          82,      -4.613829499,      -5.114568355,      -4.945029698,      -4.032655361,      -9.850279167
          0,           0,          83,      -4.615239725,      -5.111522866,      -4.931758974,      -4.034266299,      -9.865113139
          0,           0,          84,      -4.615578252,      -5.098185997,      -4.919328248,      -4.034497484,      -9.869130336
          0,           0,          85,      -4.615465774,      -5.077235777,      -4.908780246,      -4.033961125,      -9.867652007
          0,           0,          86,      -4.615504021,      -5.052178886,      -4.900941732,      -4.033287776,      -9.830236089
          0,           0,          87,      -4.616315965,       -5.02601951,      -4.896363787,       -4.03315218,      -9.856537245
          0,           0,          88,      -4.618597612,      -5.001251842,      -4.895568918,        -4.0342875,      -9.844531646
          0,           0,          89,      -4.622667576,      -4.979328065,      -4.898720957,      -4.037077598,      -9.862647384
          0,           0,          90,      -4.628843358,      -4.961441534,      -4.905938398,      -4.041898204,      -9.858670332
          0,           0,          91,      -4.637517307,       -4.94793592,      -4.917349002,      -4.049163866,      -9.824257188
          0,           0,          92,      -4.648754474,      -4.938911546,      -4.933096523,      -4.058990998,      -9.812894689
          0,           0,          93,      -4.662612976,      -4.934208714,      -4.953138209,      -4.071493039,      -9.832180914
          0,           0,          94,      -4.678896047,      -4.934071025,      -4.977188426,      -4.086548249,      -9.811275197
          0,           0,          95,      -4.697104662,      -4.938609294,      -5.004658596,      -4.103758568,      -9.809741514
          0,           0,          96,      -4.717217417,      -4.947863025,      -5.035161602,      -4.123132429,      -9.793907192
          0,           0,          97,      -4.738281012,       -4.96249458,      -5.067351826,      -4.143876998,      -9.793654206
          0,           0,          98,      -4.759375966,      -4.982092056,      -5.099206692,      -4.165172036,      -9.787540371
          0,           0,          99,      -4.779279808,      -5.005841336,       -5.12825195,      -4.185888048,      -9.760835832
          0,           0,         100,      -4.797095288,      -5.033095586,      -5.151823545,      -4.205115542,      -9.795756952
          0,           0,         101,      -4.812929708,      -5.063746243,      -5.168526978,      -4.222747964,      -9.803095672
          0,           0,         102,      -4.826555477,      -5.097265934,      -5.177397059,      -4.238404384,       -9.80746709
          0,           0,         103,       -4.83852522,      -5.132631996,       -5.17994032,      -4.252356818,      -9.807128287
          0,           0,         104,      -4.849079186,      -5.168578405,      -5.178221343,      -4.264650993,      -9.782788443
          0,           0,         105,      -4.858579254,      -5.201803782,      -5.174839683,      -4.275473646,        -9.7943336
          0,           0,         106,      -4.867880684,      -5.229118101,      -5.172165665,      -4.285548112,      -9.772071303
          0,           0,         107,      -4.877610263,       -5.24761243,      -5.171872787,      -4.295482123,      -9.792074194
          0,           0,         108,      -4.888215456,      -5.256233692,      -5.174840127,      -4.305771421,      -9.787783498
          0,           0,         109,      -4.900196864,      -5.256944447,      -5.181606614,      -4.316973178,      -9.782283906
          0,           0,         110,       -4.91377929,      -5.253039206,      -5.192529583,      -4.329421964,        -9.7780588
          0,           0,         111,      -4.929108195,      -5.247861071,      -5.207939597,      -4.343379505,      -9.775179865
          0,           0,         112,       -4.94534644,        -5.2439855,      -5.226987005,       -4.35822629,      -9.773373073
          0,           0,         113,      -4.962081117,      -5.242282252,      -5.249496191,      -4.373670377,      -9.772356273
          0,           0,         114,      -4.978887108,      -5.243878716,      -5.275340605,      -4.389393609,      -9.771912067
          0,           0,         115,      -4.995080312,      -5.249221173,      -5.303690811,      -4.404859516,       -9.77190056
          0,           0,         116,      -5.010155308,      -5.259184805,       -5.33374689,      -4.419657442,      -9.772220002
          0,           0,         117,      -5.023493252,      -5.273521094,      -5.364313972,      -4.433247295,      -9.773039429
          0,           0,         118,       -5.03479894,        -5.2921202,      -5.393742922,      -4.445289975,      -9.774278295
          0,           0,         119,      -5.044115477,      -5.314652341,      -5.420771824,      -4.455746916,      -9.773753113
          0,           0,         120,      -5.051561538,      -5.339964764,       -5.44392147,      -4.464598838,      -9.764447233
          0,           0,         121,      -5.057688974,      -5.367696013,      -5.463432642,       -4.47221106,      -9.782679677
          0,           0,         122,      -5.062656419,      -5.396071857,      -5.478827485,      -4.478672479,      -9.795793497
          0,           0,         123,      -5.066736849,      -5.422602047,      -5.490698231,      -4.484144601,      -9.803839005
          0,           0,         124,      -5.070248663,      -5.444593779,      -5.500512389,      -4.488850555,      -9.811098426
          0,           0,         125,        -5.0732703,      -5.459474449,      -5.509528658,      -4.492833471,      -9.818320867
          0,           0,         126,      -5.075933083,      -5.466201814,      -5.519250681,      -4.496215165,      -9.826164468
          0,           0,         127,      -5.078145163,      -5.465414809,      -5.530181722,      -4.498947205,      -9.834998896
          0,           0,         128,      -5.079992652,      -5.459623984,      -5.542722759,      -4.501170249,      -9.845075158
          0,           0,         129,      -5.081219584,      -5.450982978,      -5.555492072,       -4.50267598,      -9.856416548
          0,           0,         130,      -5.081811165,      -5.441687653,      -5.567832083,      -4.503484196,      -9.869146292
          0,           0,         131,      -5.081573768,      -5.432648963,      -5.578503876,      -4.503453319,      -9.883384439
          0,           0,         132,      -5.080827982,      -5.424669616,      -5.586673466,      -4.502915298,        -9.8991394
          0,           0,         133,      -5.079684918,      -5.417916044,      -5.591817335,      -4.501951229,      -9.916319238
          0,           0,         134,      -5.078468822,       -5.41260977,      -5.594110628,      -4.500853841,      -9.934731158
          0,           0,         135,      -5.077492973,      -5.408882502,      -5.593694073,      -4.499937424,      -9.954137101
          0,           0,         136,      -5.077119994,      -5.406807288,      -5.591140361,      -4.499570682,      -9.974448946
          0,           0,         137,      -5.077296231,       -5.40513204,      -5.588082496,      -4.499710889,      -9.995814242
          0,           0,         138,      -5.078389498,      -5.403025639,       -5.58567542,       -4.50065194,      -10.01848254
          0,           0,         139,      -5.080843483,      -5.400847033,       -5.58425963,      -4.502838316,      -10.04263352
          0,           0,         140,      -5.084798225,      -5.399650312,      -5.583197564,      -4.506444165,      -10.06838719
          0,           0,         141,      -5.091138717,      -5.399664476,      -5.585402599,      -4.512284121,      -10.09604445
          0,           0,         142,      -5.100045985,       -5.40222456,       -5.59098205,      -4.520592436,      -10.12599608
          0,           0,         143,       -5.11136903,      -5.407510217,      -5.599977224,      -4.531271841,      -10.15867543
          0,           0,         144,      -5.125050108,      -5.415445422,      -5.612335713,      -4.544293258,      -10.19471912
          0,           0,         145,      -5.141017248,      -5.426558591,       -5.62808804,      -4.559593933,      -10.23439425
          0,           0,         146,      -5.159276542,       -5.44098201,      -5.647202772,      -4.577184515,      -10.27812864
          0,           0,         147,      -5.179784464,       -5.45901889,      -5.669206139,      -4.597032782,       -10.3261872
          0,           0,         148,      -5.202100333,      -5.480590812,      -5.693182177,      -4.618732783,      -10.37855557
          0,           0,         149,      -5.225630835,       -5.50538199,      -5.718781047,      -4.641717261,      -10.43434932
          0,           0,         150,      -5.250417087,      -5.533825738,        -5.7454144,      -4.666037745,      -10.49355782
          0,           0,         151,      -5.275883868,      -5.566175348,      -5.771891363,      -4.691200845,      -10.54884548
          0,           0,         152,      -5.301077923,      -5.602217121,      -5.796635028,      -4.716352443,      -10.59263607
          0,           0,         153,      -5.324778212,      -5.641072355,      -5.818206294,      -4.740358579,       -10.6153916
          0,           0,         154,       -5.34526839,       -5.68090126,      -5.835253534,      -4.761581468,      -10.61173251
          0,           0,         155,      -5.361007983,      -5.718753808,      -5.846899745,      -4.778492563,      -10.58604696
          0,           0,         156,      -5.370554886,      -5.750216225,      -5.852795516,      -4.789590171,      -10.54447901
          0,           0,         157,      -5.372955844,      -5.770321179,      -5.853165681,       -4.79377555,       -10.4951547
          0,           0,         158,      -5.368043351,      -5.775356971,      -5.848559495,      -4.790684939,      -10.44436616
          0,           0,         159,      -5.356529609,      -5.764804609,      -5.839995082,      -4.780835472,      -10.39531126
          0,           0,         160,      -5.339800871,      -5.741747023,      -5.828577906,      -4.765477117,      -10.34938395
          0,           0,         161,      -5.319550295,      -5.711090988,      -5.815154592,      -4.746251489,      -10.30696257
          0,           0,         162,      -5.297421573,      -5.677447768,      -5.800243696,      -4.724824349,      -10.26810875
          0,           0,         163,      -5.275094612,      -5.644247218,      -5.784983065,      -4.702907428,      -10.23177622
          0,           0,         164,       -5.25328264,       -5.61330499,      -5.769605734,      -4.681310843,       -10.1975788
          0,           0,         165,      -5.232772967,      -5.585308882,      -5.754741195,      -4.660862755,      -10.16621611
          0,           0,         166,      -5.214486121,      -5.561000384,      -5.741280299,      -4.642501116,      -10.13889568
          0,           0,         167,      -5.198810461,      -5.540957446,      -5.728914189,      -4.626664309,      -10.11475221
          0,           0,         168,      -5.186503803,      -5.525168418,      -5.719870844,      -4.614090905,       -10.0883607
          0,           0,         169,      -5.176425362,      -5.513754058,      -5.712043522,      -4.603815023,      -10.06153796
          0,           0,         170,      -5.169376665,      -5.504408335,      -5.709186343,      -4.596534017,      -10.01245692
          0,           0,         171,      -5.164702423,      -5.498541368,      -5.707369145,      -4.591637985,      -9.976779358
          0,           0,         172,      -5.162995665,      -5.496263423,      -5.707028908,      -4.589648583,      -9.969878325
          0,           0,         173,      -5.164279025,      -5.495357312,      -5.707667196,      -4.590610306,      -9.964329445
          0,           0,         174,      -5.167456894,      -5.497818698,      -5.708297246,      -4.593511038,      -9.962419058
          0,           0,         175,      -5.173452009,      -5.502413739,      -5.710790007,      -4.599161831,      -9.952785366
          0,           0,         176,      -5.182193138,      -5.511594312,      -5.713827109,      -4.607539795,      -9.944620152
          0,           0,         177,      -5.191977528,      -5.521759268,      -5.716048267,      -4.616987661,      -9.938139191
          0,           0,         178,      -5.203357764,      -5.531377877,      -5.718398401,      -4.627969369,      -9.932830151
          0,           0,         179,      -5.216965177,      -5.540713025,      -5.721868224,       -4.64106563,      -9.928316731
          0,           0,         180,      -5.233108238,      -5.550476771,      -5.727344556,      -4.656581794,      -9.924243658
          0,           0,         181,      -5.252671767,       -5.56261497,      -5.735867199,      -4.675446433,      -9.905324891
          0,           0,         182,      -5.275116104,      -5.577091384,      -5.746298589,      -4.697203936,      -9.927842832
          0,           0,         183,      -5.301013768,      -5.593174973,      -5.758403965,      -4.722377334,      -9.928331692
          0,           0,         184,       -5.32913476,      -5.612229733,      -5.770857939,      -4.749814373,      -9.927608443
          0,           0,         185,      -5.358681177,      -5.634102818,      -5.783447874,      -4.778772995,      -9.907055961
          0,           0,         186,      -5.388520124,      -5.656730844,      -5.795698694,       -4.80810877,      -9.901146201
          0,           0,         187,      -5.417857064,      -5.678573779,      -5.808293644,      -4.836991574,          -9.93427
          0,           0,         188,      -5.446471096,      -5.698732485,      -5.821948891,      -4.865206003,      -9.942564858
          0,           0,         189,      -5.472925594,      -5.717987533,       -5.83677434,      -4.891487255,      -9.949792483
          0,           0,         190,      -5.495471847,      -5.736637823,       -5.85308647,      -4.914230715,       -9.95802959
          0,           0,         191,      -5.512043394,      -5.752866336,      -5.869932575,      -4.931483981,      -9.951644113
          0,           0,         192,      -5.520578257,      -5.764855095,      -5.885756631,      -4.941164089,      -9.967708273
          0,           0,         193,      -5.520792702,      -5.771445923,      -5.899238781,      -4.942780881,      -9.983737831
          0,           0,         194,      -5.514021656,      -5.773216608,      -5.910409498,      -4.937434427,      -9.997982724
          0,           0,         195,      -5.501809755,      -5.771126619,      -5.918974908,      -4.926516371,      -10.01265472
          0,           0,         196,      -5.485664908,      -5.765402806,       -5.92403715,      -4.911434591,      -10.02789365
          0,           0,         197,      -5.467681961,      -5.757219693,      -5.926173386,      -4.894212361,      -10.04364956
          0,           0,         198,      -5.449127068,      -5.747626862,      -5.925770222,      -4.876145892,      -10.06001034
          0,           0,         199,      -5.431039457,      -5.737161925,      -5.923211211,      -4.858324335,      -10.07721417
          0,           0,         200,      -5.414370921,      -5.726634798,      -5.919617892,      -4.841734945,      -10.09563498
          0,           0,         201,       -5.39976379,      -5.716831197,      -5.916120151,      -4.827070132,      -10.11555993
          0,           0,         202,      -5.387611224,      -5.708602521,      -5.913304301,      -4.814794327,       -10.1372126
          0,           0,         203,      -5.377778047,      -5.701619066,       -5.90977878,      -4.804705978,      -10.16032985
          0,           0,         204,      -5.370446932,      -5.696424162,       -5.90620057,      -4.797045839,      -10.18480181
          0,           0,         205,      -5.365318589,      -5.693066692,      -5.902592901,      -4.791575705,      -10.21084094
          0,           0,         206,      -5.362490039,      -5.691294695,      -5.899733397,      -4.788379579,      -10.23791569
          0,           0,         207,      -5.362142568,      -5.691049353,      -5.898112079,      -4.787629021,      -10.26533017
          0,           0,         208,      -5.364431662,      -5.692473234,      -5.898151269,      -4.789465639,      -10.28985799
          0,           0,         209,      -5.369364499,      -5.695875041,      -5.899621749,      -4.793900825,      -10.29933818
          0,           0,         210,      -5.377296567,      -5.701775833,        -5.9030112,      -4.801288531,      -10.32461543
          0,           0,         211,      -5.388136702,      -5.710081943,      -5.908433791,      -4.811532105,      -10.39243359
          0,           0,         212,      -5.401766844,      -5.720729517,      -5.915581487,      -4.824520219,      -10.43260022
          0,           0,         213,      -5.418091744,      -5.733510085,      -5.924461468,       -4.84015778,      -10.47050837
          0,           0,         214,      -5.436990552,      -5.748350923,      -5.934295117,      -4.858327532,      -10.50775292
          0,           0,         215,      -5.458222104,      -5.763809145,        -5.9462501,      -4.878748347,      -10.54339737
          0,           0,         216,      -5.482345895,      -5.780533403,      -5.960518577,      -4.901940303,      -10.57593289
          0,           0,         217,      -5.509264811,      -5.798771033,        -5.9763002,       -4.92783958,      -10.60587444
          0,           0,         218,      -5.538655002,      -5.816941412,       -5.99419701,      -4.956078518,      -10.62955241
          0,           0,         219,      -5.570391425,       -5.83571112,      -6.013362532,      -4.986583026,      -10.64597437
          0,           0,         220,      -5.604222279,      -5.855304167,      -6.033260566,      -5.019143246,      -10.65137657
          0,           0,         221,      -5.639035528,      -5.875071232,      -6.053411142,      -5.052748804,      -10.65659067
          0,           0,         222,      -5.673121271,      -5.893816383,      -6.073383115,      -5.085833111,       -10.6544851
          0,           0,         223,      -5.704449123,      -5.910535426,      -6.092819493,      -5.116534554,      -10.64784103
          0,           0,         224,      -5.730434803,      -5.923871247,      -6.111287894,      -5.142474243,      -10.63867888
          0,           0,         225,      -5.749048428,      -5.933695555,      -6.128538798,      -5.161737537,      -10.62729576
          0,           0,         226,      -5.759078799,      -5.940180858,      -6.144156245,      -5.173101574,      -10.61435796
          0,           0,         227,      -5.760370053,      -5.943592955,      -6.157660039,      -5.176231054,      -10.60026929
          0,           0,         228,      -5.754087955,      -5.944432722,        -6.1687167,      -5.171991473,      -10.58524545
          0,           0,         229,      -5.742254708,      -5.943329897,      -6.177112064,      -5.162113893,      -10.56804917
          0,           0,         230,      -5.727143363,      -5.940990296,      -6.182795526,      -5.148679303,      -10.55063016
          0,           0,         231,      -5.710775039,      -5.938110931,      -6.185925178,      -5.133631569,      -10.53296034
          0,           0,         232,      -5.694708401,      -5.935319404,       -6.18684186,       -5.11853391,      -10.51520743
          0,           0,         233,      -5.680027075,      -5.933136481,      -6.185953383,      -5.104513816,      -10.48405104
          0,           0,         234,      -5.667570374,      -5.931779204,      -6.183938267,      -5.092453011,      -10.35572439
          0,           0,         235,      -5.658318755,      -5.930946527,      -6.182216336,      -5.083348568,      -10.39766801
          0,           0,         236,       -5.65166963,      -5.933290247,      -6.179706682,      -5.076776364,      -10.40867413
          0,           0,         237,      -5.647465823,      -5.937730181,      -6.176626188,      -5.072556025,      -10.40314495
          0,           0,         238,      -5.645899448,       -5.94397146,      -6.173399694,      -5.070851031,      -10.39374685
          0,           0,         239,      -5.647846919,      -5.952556346,      -6.170720782,      -5.072504164,      -10.38413372
          0,           0,         240,      -5.652665231,      -5.962115142,      -6.169549233,      -5.076954197,      -10.37447754
          0,           0,         241,      -5.659373424,      -5.974157191,      -6.167093127,      -5.083326233,      -10.36452918
          0,           0,         242,       -5.66789627,      -5.986482817,      -6.164146227,      -5.091455708,      -10.35524757
          0,           0,         243,      -5.678423948,      -5.998296017,      -6.161726196,      -5.101474558,      -10.34733258
          0,           0,         244,      -5.691027058,       -6.00953599,      -6.160369635,       -5.11344923,      -10.34078303
          0,           0,         245,      -5.705673205,      -6.020230801,      -6.160297678,      -5.127359584,       -10.3349237
          0,           0,         246,      -5.722239854,      -6.030344774,      -6.161530574,      -5.143092081,      -10.33206597
          0,           0,         247,      -5.740495978,      -6.040105423,      -6.164086107,       -5.16041754,      -10.33035684
          0,           0,         248,      -5.760745322,      -6.049765501,      -6.168321143,      -5.179600807,      -10.33006051
          0,           0,         249,      -5.781736649,      -6.059171886,      -6.173402387,      -5.199514355,      -10.33136687
          0,           0,         250,      -5.802994342,      -6.067365711,      -6.179303729,       -5.21964461,      -10.33442082
          0,           0,         251,      -5.824360703,      -6.073967882,      -6.186189223,      -5.239791601,      -10.33925328
          0,           0,         252,      -5.845636159,      -6.079205222,      -6.194131287,      -5.259773251,      -10.34578815
          0,           0,         253,      -5.866250656,      -6.083210682,      -6.203180267,      -5.279087193,      -10.35391827
          0,           0,         254,      -5.886428357,      -6.086595414,      -6.213623514,      -5.297971397,      -10.36357042
          0,           0,         255,       -5.90611276,      -6.089810976,      -6.225549431,       -5.31639109,      -10.37472062
          0,           0,         256,      -5.925249693,      -6.093276423,      -6.238984672,      -5.334319571,      -10.38737907
          0,           0,         257,      -5.943785063,      -6.097345059,      -6.253897445,       -5.35173822,      -10.40156015
          0,           0,         258,      -5.961660407,      -6.102303092,       -6.27026644,      -5.368626287,      -10.41726908
          0,           0,         259,      -5.979007179,      -6.108344596,      -6.288177691,      -5.385126456,      -10.43449673
          0,           0,         260,      -5.995991043,      -6.115869959,      -6.307774777,       -5.40142029,      -10.45319431
          0,           0,         261,      -6.012440487,      -6.124931528,      -6.328332411,      -5.417388961,      -10.47331727
          0,           0,         262,      -6.028389473,      -6.135517016,      -6.349871792,      -5.433045295,      -10.49483096
          0,           0,         263,       -6.04391612,      -6.147798329,      -6.372278803,      -5.448453307,      -10.51765086
          0,           0,         264,      -6.059161386,      -6.162115419,      -6.395613733,       -5.46375194,      -10.54159984
          0,           0,         265,       -6.07386614,      -6.178426468,      -6.418859177,      -5.478723859,      -10.56640099
          0,           0,         266,      -6.087946278,      -6.196794157,      -6.441557122,      -5.493271964,       -10.5916984
          0,           0,         267,      -6.101275768,      -6.217267898,      -6.463133646,      -5.507254951,      -10.61699363
          0,           0,         268,      -6.113693464,      -6.239853356,      -6.482945245,      -5.520494732,      -10.64144383
          0,           0,         269,      -6.125018272,      -6.264494458,      -6.500301398,      -5.532787215,      -10.66330586
          0,           0,         270,      -6.135080382,      -6.291051798,      -6.514575547,      -5.543927996,      -10.67747481
          0,           0,         271,      -6.143739053,      -6.319283028,      -6.525297351,      -5.553732172,      -10.67176546
          0,           0,         272,      -6.150898868,      -6.348748575,      -6.532253219,      -5.562054349,       -10.6775187
          0,           0,         273,      -6.156484099,      -6.378788921,      -6.535467451,       -5.56876724,      -10.75836762
          0,           0,         274,      -6.160477636,      -6.408477873,      -6.535299702,      -5.573803072,      -10.78551658
          0,           0,         275,      -6.162906058,      -6.436527899,      -6.532317722,      -5.577152783,      -10.79932626
          0,           0,         276,      -6.163809813,      -6.461317154,      -6.527262468,      -5.578837093,       -10.8109774
          0,           0,         277,      -6.163250624,      -6.481072387,      -6.520887456,      -5.578911203,      -10.82096817
          0,           0,         278,      -6.161279505,      -6.494149207,      -6.513859967,      -5.577432253,      -10.82929117
          0,           0,         279,      -6.157957082,      -6.499518378,      -6.506703122,      -5.574478957,      -10.83602523
          0,           0,         280,      -6.153395317,      -6.497256894,      -6.499870197,      -5.570188645,      -10.84135578
          0,           0,         281,      -6.147696018,      -6.488378907,      -6.493723061,      -5.564693837,      -10.84555523
