"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          63,      -4.822939751,       -4.67275565,      -4.915111122,      -4.027799015,      -9.817512034
          0,           0,          64,      -4.873024416,      -4.702577995,      -4.975412815,       -4.07581169,       -9.82577036
          0,           0,          65,      -4.925785148,        -4.7329744,      -5.028578116,       -4.12946884,      -9.833173422
          0,           0,          66,      -4.977132883,      -4.763909082,      -5.070458577,      -4.184968845,      -9.839953612
          0,           0,          67,      -5.022755288,      -4.795174453,      -5.101867253,      -4.237086125,      -9.846305134
          0,           0,          68,      -5.059719237,      -4.826468135,      -5.127501925,      -4.280559384,      -9.852411633
          0,           0,          69,       -5.08796979,      -4.857530571,      -5.152573087,      -4.312725848,      -9.858476309
          0,           0,          70,      -5.110329911,      -4.888263343,      -5.180529651,      -4.335279767,      -9.864763721
          0,           0,          71,      -5.130775213,      -4.918763272,      -5.212642963,       -4.35297551,      -9.871589962
          0,           0,          72,      -5.152726137,      -4.949246406,      -5.248433059,      -4.370864085,       -9.87933453
          0,           0,          73,      -5.178153457,      -4.979895797,      -5.286291142,       -4.39241493,      -9.888329079
          0,           0,          74,      -5.207426694,      -5.010701954,      -5.324184806,      -4.419053434,      -9.898981675
          0,           0,          75,      -5.239603358,      -5.041360468,      -5.360408059,      -4.450441066,      -9.911704814
          0,           0,          76,       -5.27279029,      -5.071266707,      -5.394205642,      -4.484819641,      -9.926860499
          0,           0,          77,      -5.304663666,      -5.099637961,       -5.42587152,      -4.519423547,      -9.944803268
          0,           0,          78,      -5.333110868,      -5.125770363,      -5.456168245,      -4.551137837,      -9.965876899
          0,           0,          79,      -5.356830935,      -5.149335345,      -5.485310684,      -4.577472818,      -9.990363458
          0,           0,          80,      -5.375715095,        -5.1705523,      -5.512139674,      -4.597549887,       -10.0184273
          0,           0,          81,      -5.390583082,       -5.19012863,      -5.533955887,      -4.612245335,      -10.05016152
          0,           0,          82,       -5.40264744,      -5.209005855,      -5.547406562,      -4.623484791,      -10.08559639
          0,           0,          83,      -5.412959333,      -5.228037498,      -5.550433441,      -4.633199999,      -10.12461226
          0,           0,          84,      -5.422179822,      -5.247715946,      -5.543959403,      -4.642668035,      -10.16702323
          0,           0,          85,      -5.430674403,      -5.268011669,      -5.531704082,      -4.652393371,      -10.21238247
          0,           0,          86,      -5.438751823,      -5.288341758,      -5.518427284,      -4.662343399,      -10.26011697
          0,           0,          87,      -5.446862289,      -5.307690564,      -5.508271364,      -4.672310494,      -10.30934614
          0,           0,          88,      -5.455643949,       -5.32489108,       -5.50411071,      -4.682226699,      -10.35880971
          0,           0,          89,      -5.465874812,      -5.339006664,      -5.507625407,      -4.692361521,       -10.4070627
          0,           0,          90,      -5.478346379,      -5.349666842,      -5.519600163,      -4.703326007,      -10.45230231
          0,           0,          91,       -5.49371764,      -5.357194984,      -5.540182593,      -4.715920725,      -10.49279297
          0,           0,          92,      -5.512412864,      -5.362471954,      -5.568993455,      -4.730936587,      -10.52710285
          0,           0,          93,      -5.534529664,      -5.366634852,      -5.605097361,      -4.748955275,      -10.55446423
          0,           0,          94,      -5.559757656,      -5.370773163,      -5.646872692,      -4.770192938,      -10.57509782
          0,           0,          95,      -5.587376372,      -5.375731439,      -5.691794149,      -4.794436577,      -10.58995073
          0,           0,          96,      -5.616196598,      -5.382033859,      -5.736332988,      -4.820963611,      -10.60041014
          0,           0,          97,      -5.644619772,      -5.389909766,      -5.776129238,      -4.848560681,      -10.60734092
          0,           0,          98,      -5.670824612,      -5.399360181,      -5.806933261,      -4.875634538,      -10.61166437
          0,           0,          99,      -5.693139043,      -5.410238427,      -5.826116558,      -4.900464115,      -10.61452168
          0,           0,         100,      -5.710366123,      -5.422308682,      -5.833656668,      -4.921465497,      -10.61682088
          0,           0,         101,      -5.722063214,       -5.43528871,      -5.831753519,      -4.937541315,      -10.61917264
          0,           0,         102,      -2.564884297,      -2.564170905,      -2.310539601,      -1.844091478,      -9.198983881
          0,           0,         103,      -3.076702157,      -3.047611838,      -2.790677859,      -2.294425697,      -9.448010517
          0,           0,         104,      -3.063610642,      -3.047270278,      -2.728612747,       -2.26869173,      -9.544477468
          0,           0,         105,      -3.219182583,      -3.191066683,       -2.74871696,       -2.41123263,      -9.574048165
          0,           0,         106,      -3.411571587,      -3.239338602,      -2.780106146,      -2.615267684,      -9.588794288
          0,           0,         107,      -3.509818162,      -3.194490454,      -2.833916725,      -2.735450208,      -9.630389986
          0,           0,         108,      -3.490219871,      -3.169227927,      -2.907819989,      -2.701517361,      -9.704171324
          0,           0,         109,      -3.474084674,      -3.178987024,      -2.990304589,      -2.668673205,      -9.782599394
          0,           0,         110,      -3.495198198,      -3.213097318,       -3.06984514,      -2.676766521,      -9.833225681
          0,           0,         111,      -3.541466111,        -3.2605708,      -3.139690575,      -2.712184793,      -9.852727528
          0,           0,         112,      -3.594389072,      -3.312574672,       -3.19986356,      -2.758446991,      -9.859503752
          0,           0,         113,      -3.639877431,      -3.362455559,      -3.253836313,       -2.80368669,      -9.864951962
          0,           0,         114,      -3.674413356,      -3.406796802,       -3.30524608,      -2.843455155,      -9.871780852
          0,           0,         115,      -3.703240318,      -3.445086554,      -3.357351114,       -2.88020997,      -9.880954359
          0,           0,         116,      -3.732886521,      -3.477204633,      -3.413233275,      -2.918810116,      -9.895779829
          0,           0,         117,      -3.766965413,      -3.501924661,      -3.475371198,      -2.962469285,      -9.916584009
          0,           0,         118,      -3.806443198,      -3.518237181,      -3.544885909,        -3.0116748,      -9.943741652
