"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         105,      -6.730740841,      -5.702279152,      -6.055910707,      -5.441515253,       -9.96524119
          0,           0,         106,      -6.718191769,      -5.710113873,       -6.04147411,      -5.435537684,      -9.964333099
          0,           0,         107,      -6.705538904,       -5.71626441,      -6.027131819,      -5.428472799,      -9.963401775
          0,           0,         108,      -6.693041232,      -5.720894788,      -6.013174526,      -5.420727112,      -9.962490322
          0,           0,         109,      -6.680895657,      -5.724188133,      -5.999816379,      -5.412644843,      -9.961642972
          0,           0,         110,      -6.669247773,      -5.726336289,      -5.987207524,       -5.40450627,      -9.960903076
          0,           0,         111,      -6.658202273,      -5.727530235,      -5.975447047,      -5.396532441,      -9.960324857
          0,           0,         112,      -6.647829745,      -5.727954514,      -5.964593757,      -5.388890665,      -9.960030606
          0,           0,         113,      -6.638175283,      -5.727781927,      -5.954677416,      -5.381704242,      -9.959963447
          0,           0,         114,      -6.629263679,      -5.727170358,      -5.945705302,      -5.375060185,      -9.960155982
          0,           0,         115,      -6.621104446,      -5.726261358,      -5.937668247,      -5.369016544,      -9.960654435
          0,           0,         116,      -6.613694959,      -5.725179638,      -5.930544915,      -5.363608613,      -9.961485095
          0,           0,         117,      -6.607023109,       -5.72403307,      -5.924305006,      -5.358854048,       -9.96265911
          0,           0,         118,      -6.601069552,      -5.722913374,      -5.918911658,      -5.354756922,      -9.964180591
          0,           0,         119,      -6.595809461,      -5.721897128,      -5.914323307,      -5.351310802,      -9.966030118
          0,           0,         120,      -6.591213988,      -5.721046997,      -5.910495628,      -5.348501112,      -9.968184843
          0,           0,         121,      -6.587250849,      -5.720411676,      -5.907382144,      -5.346306497,      -9.970611636
          0,           0,         122,      -6.583885733,      -5.720028726,      -5.904935609,      -5.344700556,      -9.973269569
          0,           0,         123,       -6.58108318,       -5.71992519,      -5.903108679,      -5.343652913,      -9.976116536
          0,           0,         124,      -6.578807107,      -5.720118664,       -5.90185475,      -5.343130112,      -9.979111217
          0,           0,         125,      -6.577021548,      -5.720618547,      -5.901128069,      -5.343096541,      -9.982211226
          0,           0,         126,      -6.575691172,      -5.721427049,      -5.900884108,      -5.343515206,      -9.985380629
          0,           0,         127,      -6.574781662,      -5.722540083,      -5.901079775,      -5.344348386,      -9.988593018
          0,           0,         128,      -6.574259914,      -5.723948192,      -5.901673503,      -5.345558138,      -9.991850354
          0,           0,         129,      -6.574094109,      -5.725637643,      -5.902625426,      -5.347106717,      -9.995094808
          0,           0,         130,      -6.574254304,      -5.727591167,      -5.903897414,      -5.348957414,      -9.998283891
          0,           0,         131,      -6.574712291,       -5.72978839,      -5.905453594,      -5.351074744,      -10.00141773
          0,           0,         132,      -6.575441621,      -5.732207058,      -5.907260253,      -5.353424781,      -10.00447438
          0,           0,         133,      -6.576418134,      -5.734823732,      -5.909286085,      -5.355976015,      -10.00745526
          0,           0,         134,      -6.577620125,      -5.737614534,      -5.911502459,      -5.358699778,      -10.01035781
          0,           0,         135,      -6.579028274,      -5.740555644,      -5.913883531,      -5.361570487,      -10.01321487
          0,           0,         136,      -6.580625561,      -5.743623874,      -5.916406353,      -5.364565716,      -10.01633866
          0,           0,         137,      -6.582396974,      -5.746797137,      -5.919050897,      -5.367666127,      -10.01940854
          0,           0,         138,      -6.584328975,      -5.750054513,      -5.921800135,      -5.370855253,      -10.02236148
          0,           0,         139,       -6.58640978,      -5.753376847,      -5.924639914,      -5.374119255,      -10.02505267
          0,           0,         140,      -6.588628971,      -5.756746958,      -5.927558815,       -5.37744666,      -10.02746925
          0,           0,         141,      -6.590977479,      -5.760149673,      -5.930548096,      -5.380828182,      -10.02981633
          0,           0,         142,      -6.593447513,      -5.763571994,      -5.933601517,       -5.38425662,       -10.0322974
          0,           0,         143,      -6.596032305,      -5.767002855,      -5.936715163,      -5.387726763,      -10.03455864
          0,           0,         144,      -6.598726197,      -5.770433308,      -5.939887261,      -5.391235431,      -10.03646469
          0,           0,         145,      -6.601525154,      -5.773856455,      -5.943117811,      -5.394781381,      -10.03800285
          0,           0,         146,      -6.604426294,      -5.777266926,      -5.946408671,      -5.398365007,      -10.03971823
          0,           0,         147,      -6.607427522,      -5.780661075,      -5.949762898,      -5.401987778,      -10.04147905
          0,           0,         148,      -6.610527955,      -5.784036846,       -5.95318445,      -5.405652403,      -10.04311877
          0,           0,         149,      -6.613727449,      -5.787393798,      -5.956677915,      -5.409362586,      -10.04547428
          0,           0,         150,       -6.61702615,      -5.790731941,      -5.960248354,      -5.413122646,      -10.04781072
          0,           0,         151,      -6.620424169,      -5.794052561,      -5.963901117,      -5.416937176,      -10.04998518
          0,           0,         152,        -6.6239225,      -5.797357754,      -5.967641423,      -5.420810819,       -10.0522481
          0,           0,         153,      -6.627521972,      -5.800650165,      -5.971474292,      -5.424747834,      -10.05458321
          0,           0,         154,      -6.631223237,      -5.803932896,      -5.975404302,      -5.428752201,      -10.05702246
          0,           0,         155,      -6.635026881,      -5.807209413,      -5.979435464,      -5.432827665,      -10.05954884
          0,           0,         156,      -6.638933329,      -5.810483407,      -5.983571075,       -5.43697754,      -10.06168331
          0,           0,         157,      -6.642942637,      -5.813758603,      -5.987813656,      -5.441204483,      -10.06435507
          0,           0,         158,      -6.647054483,      -5.817039517,      -5.992165164,      -5.445510533,      -10.06697008
          0,           0,         159,      -6.651268282,      -5.820329574,      -5.996626282,      -5.449896709,      -10.06952397
          0,           0,         160,      -6.655582529,      -5.823631944,      -6.001196867,       -5.45436296,      -10.07289829
          0,           0,         161,      -6.659995355,      -5.826949761,      -6.005876113,      -5.458908689,      -10.07596453
          0,           0,         162,      -6.664504429,      -5.830286204,       -6.01066256,      -5.463532955,      -10.07887171
          0,           0,         163,      -6.669107552,      -5.833644442,       -6.01555398,      -5.468234436,      -10.08177326
          0,           0,         164,      -6.673802249,       -5.83702747,      -6.020547367,      -5.473011135,       -10.0847145
          0,           0,         165,       -6.67858554,      -5.840437942,      -6.025639119,      -5.477860371,      -10.08771184
          0,           0,         166,      -6.683453902,       -5.84387818,      -6.030825003,      -5.482778862,      -10.09076028
          0,           0,         167,      -6.688403564,      -5.847350258,      -6.036100262,      -5.487762926,      -10.09376673
          0,           0,         168,      -6.693430578,      -5.850856016,      -6.041459783,      -5.492808611,      -10.09641752
          0,           0,         169,      -6.698530858,      -5.854397116,      -6.046898202,      -5.497911807,      -10.09948205
          0,           0,         170,      -6.703700344,      -5.857975333,      -6.052410059,      -5.503068454,      -10.10246898
          0,           0,         171,      -6.708935224,      -5.861592165,      -6.057989552,      -5.508274493,      -10.10577202
          0,           0,         172,      -6.714231572,      -5.865248923,      -6.063630819,      -5.513525972,      -10.10936983
          0,           0,         173,      -6.719585354,      -5.868946817,      -6.069328003,      -5.518818998,      -10.11320372
          0,           0,         174,      -6.724992509,      -5.872687048,        -6.0750752,      -5.524149692,      -10.11707544
          0,           0,         175,      -6.730448871,      -5.876470704,      -6.080866556,      -5.529514069,      -10.12168159
          0,           0,         176,      -6.735950238,      -5.880298677,      -6.086696367,      -5.534908076,      -10.12627181
          0,           0,         177,      -6.741492222,      -5.884171837,      -6.092559197,      -5.540327718,      -10.13052776
          0,           0,         178,      -6.747070836,      -5.888091046,      -6.098449899,      -5.545769455,      -10.13472842
          0,           0,         179,      -6.752682713,      -5.892056991,      -6.104363787,      -5.551230333,      -10.13904712
          0,           0,         180,      -6.758324906,      -5.896070131,      -6.110296663,      -5.556708012,      -10.14349071
          0,           0,         181,      -6.763995002,      -5.900130971,      -6.116244975,      -5.562200919,      -10.14780252
          0,           0,         182,      -6.769691135,      -5.904240299,      -6.122205877,      -5.567708222,      -10.15170244
          0,           0,         183,      -6.775411825,      -5.908398681,      -6.128176967,       -5.57322962,      -10.15571486
          0,           0,         184,      -6.781155966,      -5.912606496,      -6.134156271,      -5.578765221,      -10.15953289
          0,           0,         185,      -6.786922448,      -5.916864267,      -6.140142348,      -5.584315167,      -10.16418047
          0,           0,         186,      -6.792709898,      -5.921172846,      -6.146134205,      -5.589879318,      -10.16891691
          0,           0,         187,      -6.798516941,      -5.925532704,      -6.152130958,       -5.59545721,      -10.17385352
          0,           0,         188,      -6.804341892,      -5.929944205,      -6.158132024,      -5.601048169,      -10.17891106
          0,           0,         189,      -6.810183246,      -5.934407613,      -6.164137058,      -5.606651729,      -10.18417135
          0,           0,         190,      -6.816040034,      -5.938923096,      -6.170146028,      -5.612267875,      -10.19020875
          0,           0,         191,      -6.821911701,      -5.943490742,      -6.176159271,      -5.617897022,      -10.19562327
          0,           0,         192,      -6.827798046,      -5.948110642,      -6.182177398,      -5.623540102,      -10.20067538
          0,           0,         193,      -6.833699731,      -5.952782804,      -6.188201258,      -5.629198625,      -10.20526687
          0,           0,         194,      -6.839617459,      -5.957507037,      -6.194231773,      -5.634874137,      -10.21025797
          0,           0,         195,      -6.845551873,      -5.962282971,      -6.200269839,      -5.640568124,      -10.21530052
          0,           0,         196,      -6.851503427,      -5.967110263,      -6.206316467,        -5.6462818,      -10.22042222
          0,           0,         197,      -6.857472208,      -5.971988527,      -6.212372569,      -5.652015881,      -10.22557932
          0,           0,         198,      -6.863457951,      -5.976917275,      -6.218438906,      -5.657770584,       -10.2298006
          0,           0,         199,      -6.869460085,      -5.981896034,      -6.224516063,      -5.663545676,      -10.23491708
          0,           0,         200,      -6.875477773,        -5.9869244,      -6.230604387,      -5.669340646,      -10.24020826
          0,           0,         201,       -6.88151051,      -5.992001622,      -6.236703868,      -5.675154907,      -10.24558301
          0,           0,         202,      -6.887557501,      -5.997126868,        -6.2428143,      -5.680987639,      -10.25110837
          0,           0,         203,      -6.893618115,      -6.002299663,      -6.248935317,       -5.68683827,      -10.25671281
          0,           0,         204,       -6.89969187,      -6.007518333,      -6.255066592,      -5.692706392,      -10.26234689
          0,           0,         205,      -6.905778306,      -6.012781979,      -6.261207542,      -5.698591542,       -10.2679867
          0,           0,         206,      -6.911877304,      -6.018089208,      -6.267357563,      -5.704493567,      -10.27362979
          0,           0,         207,      -6.917988925,      -6.023438876,      -6.273516078,      -5.710412538,      -10.27927829
          0,           0,         208,      -6.924113378,      -6.028829879,      -6.279682533,      -5.716348656,      -10.28494106
          0,           0,         209,      -6.930250903,      -6.034261114,      -6.285856483,      -5.722302139,      -10.29062281
          0,           0,         210,      -6.936401608,      -6.039731545,      -6.292037515,      -5.728273054,      -10.29632833
          0,           0,         211,      -6.942565368,      -6.045240182,      -6.298225233,      -5.734261212,      -10.30206727
          0,           0,         212,      -6.948741788,      -6.050786103,      -6.304419193,      -5.740266111,      -10.30784324
          0,           0,         213,      -6.954930145,      -6.056368439,      -6.310618862,      -5.746286876,      -10.31365598
          0,           0,         214,      -6.961129403,      -6.061986334,      -6.316823607,       -5.75232228,      -10.31950258
          0,           0,         215,      -6.967338331,      -6.067638918,      -6.323032693,      -5.758370869,      -10.32537986
          0,           0,         216,      -6.973555606,      -6.073325303,      -6.329245293,      -5.764431079,      -10.33128258
          0,           0,         217,       -6.97977997,      -6.079044574,      -6.335460531,      -5.770501416,      -10.33720771
          0,           0,         218,      -6.986010354,      -6.084795779,      -6.341677532,      -5.776580609,      -10.34315384
          0,           0,         219,      -6.992245952,      -6.090577919,       -6.34789549,      -5.782667695,      -10.34912184
          0,           0,         220,      -6.998486268,      -6.096389976,      -6.354113705,      -5.788762085,      -10.35511448
          0,           0,         221,      -7.004731207,      -6.102231517,      -6.360331754,      -5.794863614,      -10.36113398
          0,           0,         222,      -7.010980903,      -6.108101039,      -6.366549207,      -5.800972404,      -10.36718754
          0,           0,         223,      -7.017235545,      -6.113997387,      -6.372765892,      -5.807088738,      -10.37328635
          0,           0,         224,      -7.023495351,      -6.119919621,      -6.378981815,       -5.81321295,      -10.37943693
          0,           0,         225,      -7.029760507,      -6.125866818,      -6.385197086,      -5.819345303,      -10.38564242
          0,           0,         226,      -7.036031111,       -6.13183811,      -6.391411873,      -5.825485924,      -10.39189701
          0,           0,         227,      -7.042307082,      -6.137832669,      -6.397626351,      -5.831634714,      -10.39819908
          0,           0,         228,      -7.048588123,        -6.1438497,      -6.403840663,      -5.837791305,      -10.40454718
          0,           0,         229,      -7.054873756,      -6.149888417,      -6.410054904,      -5.843955105,      -10.41093612
          0,           0,         230,      -7.061163398,       -6.15594803,      -6.416269102,      -5.850125378,      -10.41735977
          0,           0,         231,      -7.067456484,      -6.162027739,      -6.422483221,      -5.856301386,       -10.4238126
          0,           0,         232,       -7.07375259,      -6.168126782,      -6.428697168,      -5.862482537,      -10.43028805
          0,           0,         233,      -7.080051503,      -6.174244373,      -6.434910869,      -5.868668434,      -10.43677887
          0,           0,         234,       -7.08635314,      -6.180379669,      -6.441124252,      -5.874858865,       -10.4432829
          0,           0,         235,      -7.092657631,      -6.186531788,      -6.447337207,      -5.881053854,      -10.44980054
          0,           0,         236,      -7.098965329,      -6.192700025,      -6.453549725,       -5.88725368,      -10.45632829
          0,           0,         237,       -7.10527661,      -6.198883644,       -6.45976199,      -5.893458664,      -10.46286254
          0,           0,         238,      -7.111591889,      -6.205081967,      -6.465974224,       -5.89966917,      -10.46940424
          0,           0,         239,      -7.117911586,      -6.211294324,      -6.472186749,      -5.905885563,       -10.4759553
          0,           0,         240,      -7.124236094,      -6.217520081,      -6.478400008,      -5.912108183,      -10.48251684
          0,           0,         241,       -7.13056582,      -6.223758657,      -6.484614553,      -5.918337376,      -10.48909185
          0,           0,         242,       -7.13690119,      -6.230009512,      -6.490831037,      -5.924573507,      -10.49568495
          0,           0,         243,      -7.143242649,      -6.236272133,      -6.497050194,      -5.930816954,      -10.50229696
          0,           0,         244,       -7.14959063,      -6.242546065,      -6.503272815,      -5.937068079,      -10.50891679
          0,           0,         245,      -7.155945504,      -6.248830819,      -6.509499715,      -5.943327178,      -10.51555336
          0,           0,         246,      -7.162307625,      -6.255126025,      -6.515731657,      -5.949594505,      -10.52221603
          0,           0,         247,      -7.168677177,      -6.261431282,      -6.521969338,      -5.955870141,      -10.52890819
          0,           0,         248,      -7.175054201,      -6.267746218,      -6.528213354,      -5.962153993,      -10.53564032
          0,           0,         249,      -7.181438598,      -6.274070422,      -6.534464153,      -5.968445809,      -10.54240129
          0,           0,         250,      -7.187830109,      -6.280403485,      -6.540722011,      -5.974745158,      -10.54915852
          0,           0,         251,      -7.194228366,      -6.286744956,      -6.546987025,      -5.981051485,      -10.55665321
          0,           0,         252,      -7.200632914,      -6.293094163,      -6.553259135,      -5.987364122,      -10.56377076
          0,           0,         253,       -7.20704329,      -6.299450918,       -6.55953823,      -5.993682458,      -10.57038405
          0,           0,         254,      -7.213459203,       -6.30581518,      -6.565823998,      -6.000006011,      -10.57691259
          0,           0,         255,      -7.219880361,      -6.312186536,      -6.572115812,      -6.006334205,      -10.58346745
          0,           0,         256,      -7.226306217,      -6.318564431,      -6.578413023,      -6.012666243,      -10.59008523
          0,           0,         257,      -7.232736166,      -6.324948293,      -6.584714865,      -6.019001364,       -10.5967692
          0,           0,         258,      -7.239169713,      -6.331337572,      -6.591020504,      -6.025338955,      -10.60351055
          0,           0,         259,      -7.245606476,      -6.337731742,      -6.597329071,      -6.031678526,      -10.61027357
          0,           0,         260,      -7.252046152,      -6.344130315,      -6.603639688,      -6.038019657,      -10.61703056
          0,           0,         261,      -7.258488428,      -6.350532863,      -6.609951466,       -6.04436194,      -10.62379555
          0,           0,         262,      -7.264932971,      -6.356938991,      -6.616263481,      -6.050704947,      -10.63057516
          0,           0,         263,      -7.271379364,      -6.363348314,      -6.622574817,      -6.057048172,      -10.63736941
          0,           0,         264,      -7.277827101,      -6.369760494,      -6.628884552,      -6.063391032,      -10.64417382
          0,           0,         265,        -7.2842756,      -6.376175249,      -6.635191787,      -6.069732882,      -10.65098383
          0,           0,         266,      -7.290724252,      -6.382592346,      -6.641495645,       -6.07607306,       -10.6577917
          0,           0,         267,      -7.297172451,      -6.389011597,      -6.647795303,      -6.082410921,      -10.66448739
          0,           0,         268,      -7.303619645,      -6.395432835,       -6.65409002,      -6.088745888,      -10.67032168
          0,           0,         269,      -7.310065372,      -6.401855925,      -6.660379186,      -6.095077506,      -10.67607994
          0,           0,         270,      -7.316509332,      -6.408281197,      -6.666662344,      -6.101405552,      -10.68264272
          0,           0,         271,      -7.322951435,      -6.414708712,      -6.672939137,      -6.107729957,      -10.68934253
          0,           0,         272,      -7.329391625,       -6.42113821,       -6.67920933,      -6.114050712,      -10.69612191
          0,           0,         273,      -7.335829848,       -6.42756952,      -6.685472897,      -6.120367944,      -10.70297177
          0,           0,         274,      -7.342266187,      -6.434002586,      -6.691730025,      -6.126681981,       -10.7098463
          0,           0,         275,      -7.348700907,      -6.440437442,      -6.697981121,      -6.132993315,       -10.7167095
          0,           0,         276,      -7.355134359,      -6.446874159,      -6.704226758,      -6.139302516,      -10.72354203
          0,           0,         277,      -7.361566901,      -6.453312809,      -6.710467641,      -6.145610143,      -10.73034148
          0,           0,         278,      -7.367998868,      -6.459753453,       -6.71670456,      -6.151916704,      -10.73714827
          0,           0,         279,       -7.37443054,      -6.466196135,      -6.722938348,      -6.158222635,      -10.74394939
          0,           0,         280,      -7.380862144,      -6.472640867,      -6.729169844,      -6.164528293,       -10.7504988
          0,           0,         281,      -7.387293859,      -6.479087614,       -6.73539986,      -6.170833964,      -10.75725867
