"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -4.189502276,      -15.66675871,      -15.95711209,      -3.468826877,      -10.56989764
          0,           0,           1,      -4.676762418,      -4.402859948,      -4.293239227,      -3.932703542,      -10.57437146
          0,           0,           2,      -4.646613551,      -4.393518776,      -4.557441632,      -3.895350885,      -10.60810426
          0,           0,           3,      -4.596188783,      -4.405489244,      -4.478877091,      -3.856137389,      -10.54225789
          0,           0,           4,      -4.511950882,      -4.390149834,      -4.400895657,      -3.772532746,      -10.52058142
