"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          63,      -5.416032065,      -5.105749477,      -5.508320489,      -4.627048627,      -9.732541132
          0,           0,          64,      -5.439888173,      -5.137653545,      -5.519321933,       -4.65182276,       -9.73526066
          0,           0,          65,      -5.462405579,      -5.168678646,      -5.525171196,      -4.676753055,      -9.738010699
          0,           0,          66,      -5.483784872,      -5.198644907,      -5.535081279,      -4.700888744,      -9.740753297
          0,           0,          67,      -5.504938033,      -5.227136153,      -5.555107882,       -4.72375684,      -9.743592699
          0,           0,          68,      -5.527119693,       -5.25366974,      -5.587399003,      -4.745751948,      -9.746752102
          0,           0,          69,      -5.551294999,      -5.277989711,      -5.630360191,      -4.767889509,      -9.750374952
          0,           0,          70,      -5.577562818,      -5.300322384,      -5.678096396,      -4.791162998,      -9.754512069
          0,           0,          71,      -5.604769182,      -5.321420443,      -5.719948546,       -4.81585867,      -9.759365671
          0,           0,          72,      -5.630485795,      -5.342366959,      -5.744029553,      -4.841123098,      -9.764972635
          0,           0,          73,      -5.651622421,      -5.364221488,      -5.746205538,       -4.86494945,      -9.771280553
          0,           0,          74,      -5.665560134,      -5.387647057,       -5.73385404,      -4.884611672,      -9.778288425
          0,           0,          75,      -5.671215823,      -5.412650182,      -5.718053105,      -4.897583291,      -9.785848329
          0,           0,          76,      -5.669280547,      -5.438511593,      -5.706060769,      -4.902592346,      -9.793833407
          0,           0,          77,      -5.661608117,       -5.46392478,       -5.70027532,      -4.900166097,      -9.802124888
          0,           0,          78,      -5.650308668,      -5.487314709,      -5.699891009,      -4.892228933,      -9.810522154
          0,           0,          79,      -5.637135717,       -5.50728992,      -5.702496898,      -4.881145577,      -9.818963062
          0,           0,          80,      -5.623170522,      -5.523077198,      -5.705328584,      -4.868808692,      -9.827413321
          0,           0,          81,      -5.608957882,      -5.534728696,      -5.706248963,      -4.856353568,      -9.836056326
          0,           0,          82,      -5.594671972,      -5.542996821,      -5.704378622,      -4.844193873,      -9.844087259
          0,           0,          83,      -5.579934797,      -5.548982253,      -5.700045368,      -4.831974062,      -9.851117127
          0,           0,          84,      -5.564809231,      -5.553707767,      -5.693741192,      -4.819496852,      -9.858716577
          0,           0,          85,      -5.550100202,      -5.557832834,      -5.686382062,      -4.807234265,      -9.866451112
          0,           0,          86,      -5.535975985,      -5.561696338,      -5.678397161,      -4.795188741,      -9.874543994
          0,           0,          87,      -5.522480479,      -5.565443395,      -5.669897405,      -4.783375374,      -9.881853342
          0,           0,          88,      -5.510230767,      -5.568846042,       -5.66077511,      -4.772357685,      -9.889235328
          0,           0,          89,       -5.49903627,      -5.571730105,      -5.651327786,      -4.761993585,      -9.896757123
          0,           0,          90,      -5.488398391,      -5.574327773,      -5.642020839,      -4.751894893,      -9.904806839
          0,           0,          91,      -5.478727758,      -5.577130392,      -5.633392064,      -4.742557015,      -9.912952011
          0,           0,          92,      -5.469529922,      -5.580650425,      -5.625676159,      -4.733616481,      -9.919140872
          0,           0,          93,      -5.461133464,       -5.58485648,      -5.618497879,      -4.725475285,      -9.927042931
          0,           0,          94,      -5.454398322,      -5.589197388,      -5.611546569,      -4.718991992,      -9.935063114
          0,           0,          95,       -5.44904901,      -5.593381639,      -5.605488231,      -4.713906732,      -9.943801067
          0,           0,          96,      -5.445397156,      -5.597627046,      -5.600905861,      -4.710497954,      -9.952014515
          0,           0,          97,        -5.4432371,      -5.602372899,      -5.598363086,       -4.70854056,      -9.960408298
          0,           0,          98,      -5.442742756,      -5.607573533,      -5.598027568,      -4.708169968,      -9.970048597
          0,           0,          99,      -5.444399453,      -5.612567165,      -5.599591596,      -4.709838099,      -9.979875023
          0,           0,         100,      -5.447227748,      -5.616920384,      -5.603025934,      -4.712603504,      -9.990163591
          0,           0,         101,      -5.448729088,      -5.620951795,      -5.608322665,      -4.714068874,      -9.999818571
          0,           0,         102,      -5.448506114,      -5.625318124,      -5.614916587,      -4.713916009,      -10.01093297
          0,           0,         103,      -5.447804828,      -5.630033855,      -5.621564721,       -4.71342381,      -10.02246933
          0,           0,         104,      -5.447830833,      -5.634938258,      -5.627057295,      -4.713810331,      -10.03409472
