"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,       -4.19500145,      -15.65703547,      -15.96491446,      -3.474326051,      -10.57056958
          0,           0,           1,      -4.679724543,      -4.403376476,      -4.295604178,      -3.935773169,      -10.57703822
          0,           0,           2,      -4.652938632,      -4.397298141,      -4.567868986,      -3.902455158,      -10.61356382
          0,           0,           3,      -4.605502654,       -4.41512102,      -4.493437651,      -3.867599096,      -10.54785286
          0,           0,           4,      -4.521078845,       -4.40420196,      -4.415672594,      -3.783771378,      -10.52712399
          0,           0,           5,      -4.471570055,      -4.390153868,      -4.402411799,      -3.730533058,      -10.52198785
          0,           0,           6,       -4.44737644,      -4.381985851,      -4.421460669,      -3.700827712,      -10.52124484
          0,           0,           7,      -4.435139571,      -4.376896295,      -4.435906678,      -3.683546722,      -10.52305072
          0,           0,           8,      -4.427741027,      -4.371168323,      -4.430284434,      -3.672752411,      -10.51961002
          0,           0,           9,      -4.421556139,       -4.36285205,      -4.413286684,      -3.664557209,      -10.50371195
          0,           0,          10,      -4.414495535,      -4.349733242,      -4.394575172,      -3.655818067,       -10.4771139
          0,           0,          11,      -4.405821561,      -4.331278166,      -4.377524795,      -3.645241047,      -10.44633399
          0,           0,          12,      -4.397363964,        -4.3097351,      -4.363307058,      -3.634861471,       -10.4143957
          0,           0,          13,      -4.393070041,      -4.288746688,      -4.353304818,      -3.629013747,       -10.3823217
          0,           0,          14,      -4.396284937,      -4.271034985,      -4.348816962,      -3.631185763,      -10.35089602
          0,           0,          15,      -4.407776382,      -4.257400121,      -4.350332653,      -3.641978001,      -10.32104825
          0,           0,          16,       -4.42544207,      -4.247519147,      -4.357419795,      -3.658978515,      -10.29428624
          0,           0,          17,      -4.445257036,      -4.241109087,      -4.369087795,      -3.677986345,      -10.27257186
          0,           0,          18,      -4.463102114,      -4.238285232,      -4.384509495,      -3.695030449,      -10.25755533
          0,           0,          19,      -4.476834748,      -4.239070396,      -4.403349074,      -3.708219049,         -10.24962
          0,           0,          20,      -4.487208704,      -4.242954959,      -4.425494894,      -3.718266582,      -10.24876536
          0,           0,          21,       -4.49705387,      -4.248966924,       -4.45048539,      -3.727651451,        -10.254563
          0,           0,          22,      -4.509222835,      -4.256064531,      -4.477131438,      -3.738928816,      -10.26664057
          0,           0,          23,      -4.524685565,      -4.263402266,      -4.503630859,      -3.753065768,      -10.28440401
          0,           0,          24,      -4.541782564,      -4.270238462,      -4.527518699,      -3.768662736,      -10.30759554
          0,           0,          25,       -4.55661556,      -4.275786857,      -4.546149936,      -3.782062513,      -10.33530003
          0,           0,          26,      -4.564904397,      -4.279254438,        -4.5579018,      -3.788875711,      -10.36627261
          0,           0,          27,      -4.565106189,      -4.280188926,      -4.563569821,       -3.78705559,      -10.39794898
          0,           0,          28,      -4.560170308,      -4.278855573,       -4.56649311,      -3.779098944,      -10.42681264
          0,           0,          29,      -4.555803525,      -4.276288125,      -4.571089572,       -3.77068855,      -10.44556497
          0,           0,          30,      -4.557329604,      -4.273929898,      -4.580970645,      -3.767471387,      -10.44731135
          0,           0,          31,      -4.567695508,      -4.273168225,      -4.597824546,      -3.772882997,      -10.42856693
          0,           0,          32,      -4.587073187,      -4.275034785,      -4.620797198,      -3.787733656,      -10.39113333
          0,           0,          33,      -4.612982252,      -4.280164421,      -4.646260081,       -3.81043755,      -10.33968836
          0,           0,          34,       -4.64061975,      -4.288895179,      -4.668551723,      -3.837303928,      -10.27921514
          0,           0,          35,      -4.664415334,      -4.301397946,       -4.68279387,      -3.863416984,       -10.2134641
          0,           0,          36,       -4.68093176,       -4.31775086,      -4.688730548,      -3.884544858,      -10.14465578
          0,           0,          37,      -4.691026159,      -4.337960439,      -4.691378401,      -3.899408956,      -10.07410818
          0,           0,          38,      -4.698998081,      -4.361892169,      -4.697694134,       -3.91032464,      -10.00318281
          0,           0,          39,      -4.709713559,      -4.389135865,      -4.713212034,      -3.921402943,      -9.932946114
          0,           0,          40,      -4.726737406,      -4.418981267,      -4.740845609,      -3.936487192,      -9.864871986
          0,           0,          41,      -4.751431312,      -4.450457123,      -4.780704075,      -3.957784711,      -9.800303202
          0,           0,          42,      -4.783426806,      -4.482404355,      -4.829568094,      -3.985969534,      -9.739958716
          0,           0,          43,      -4.820644715,      -4.513809319,      -4.880101172,       -4.02024369,      -9.685136055
          0,           0,          44,      -4.859786833,      -4.544150182,       -4.92172446,       -4.05869823,       -9.63654568
          0,           0,          45,      -4.897341135,       -4.57359037,      -4.947072646,      -4.098643961,      -9.594417291
          0,           0,          46,      -4.930775574,      -4.602824622,      -4.958991395,      -4.137117833,      -9.557948264
          0,           0,          47,      -4.959472685,      -4.632579854,      -4.967937912,      -4.171675735,      -9.525794785
          0,           0,          48,      -4.984680991,      -4.663165939,      -4.983733523,      -4.201256831,      -9.496888559
          0,           0,          49,      -5.008693368,      -4.694273364,      -5.011777137,      -4.226592967,        -9.4708681
          0,           0,          50,      -5.033965834,      -4.725083247,      -5.053292826,      -4.249914352,      -9.447655792
          0,           0,          51,      -5.062323592,       -4.75465383,       -5.10590597,      -4.273968403,      -9.427744409
          0,           0,          52,      -5.094709682,      -4.782445249,      -5.163507798,      -4.301147255,       -9.41197205
          0,           0,          53,       -5.13110151,      -4.808644428,       -5.21699957,      -4.332930284,       -9.40098144
          0,           0,          54,      -5.170660163,      -4.834149283,      -5.258496971,      -4.369685003,      -9.394846843
          0,           0,          55,      -5.212104187,      -4.860161936,      -5.287743374,      -4.410756607,      -9.393124796
          0,           0,          56,      -5.253307246,      -4.887626847,      -5.312387585,      -4.453854769,      -9.393620017
          0,           0,          57,      -5.292312419,      -4.916882891,      -5.341102946,      -4.495863954,      -9.396254557
          0,           0,          58,      -5.327928658,      -4.947732289,      -5.378475239,      -4.533968099,      -9.399549749
          0,           0,          59,      -5.359930996,      -4.979648031,      -5.423578179,      -4.566805099,      -9.402690107
          0,           0,          60,      -5.389057252,      -5.012062884,      -5.469779174,      -4.595126527,      -9.405291357
          0,           0,          61,      -5.415875454,      -5.044556655,      -5.506635962,      -4.620680871,      -9.407156364
          0,           0,          62,      -5.440760502,      -5.076941567,      -5.526390344,      -4.645253253,      -9.408464977
          0,           0,          63,      -5.463759505,      -5.109175852,      -5.531397579,      -4.669692887,      -9.409546223
          0,           0,          64,      -5.484490376,      -5.141138094,      -5.531955206,      -4.693470747,      -9.410807188
          0,           0,          65,      -5.502481582,      -5.172432861,      -5.537890018,      -4.715192405,      -9.412524884
          0,           0,          66,       -5.51727962,      -5.202397286,      -5.554511686,      -4.733368961,      -9.415192645
          0,           0,          67,      -5.528792469,      -5.230349528,      -5.582835012,      -4.747370394,      -9.419034015
          0,           0,          68,      -5.537084915,      -5.255908251,      -5.620345908,      -4.757566367,      -9.423671229
          0,           0,          69,      -5.541948322,      -5.279187974,      -5.661216682,      -4.764659878,      -9.430000726
          0,           0,          70,      -5.541128565,      -5.300672502,      -5.696613366,      -4.767751604,      -9.437729471
          0,           0,          71,       -5.53298232,      -5.321090079,      -5.717987153,      -4.765645133,      -9.446699887
          0,           0,          72,      -5.517113105,      -5.341295755,      -5.722595994,      -4.757285589,      -9.456555292
          0,           0,          73,      -5.493227931,      -5.361820895,      -5.715337981,      -4.741152306,      -9.466948989
          0,           0,          74,      -5.464481009,      -5.383342181,      -5.701340536,      -4.719021515,      -9.477523266
          0,           0,          75,      -5.436307102,      -5.406827493,       -5.68627652,      -4.695551194,       -9.48789394
          0,           0,          76,      -5.411998624,      -5.431450559,      -5.672693858,      -4.674260684,      -9.497753099
          0,           0,          77,       -5.38883239,      -5.456093972,      -5.659025369,       -4.65326985,      -9.506924076
          0,           0,          78,      -5.372191591,      -5.479120131,      -5.642656666,      -4.638014032,      -9.515307306
          0,           0,          79,      -5.356446912,      -5.495041895,      -5.625910271,      -4.623326889,      -9.522865086
          0,           0,          80,      -5.341530271,      -5.500298506,      -5.611231654,      -4.608869912,      -9.529849038
          0,           0,          81,      -5.325956681,      -5.500938964,      -5.602365521,      -4.593396464,      -9.536365203
          0,           0,          82,      -5.307778961,      -5.504135037,      -5.597550701,      -4.575587512,      -9.542784919
          0,           0,          83,      -5.292506187,      -5.511371885,      -5.591657866,      -4.560735968,      -9.549535932
          0,           0,          84,      -5.282827645,      -5.520887222,       -5.58314764,      -4.551397982,      -9.556073222
          0,           0,          85,      -5.279946164,      -5.528096599,      -5.569377546,      -4.548729474,      -9.563695491
          0,           0,          86,      -5.276810768,      -5.526156911,      -5.553654901,      -4.545683003,      -9.570920376
          0,           0,          87,      -5.268084887,      -5.518566481,      -5.541118642,      -4.536861653,      -9.577613766
          0,           0,          88,        -5.2580913,      -5.513579609,      -5.531263169,      -4.526517131,      -9.587804539
          0,           0,          89,      -5.247718049,      -5.512963462,      -5.522917728,      -4.515877607,      -9.597299643
          0,           0,          90,      -5.242904316,      -5.516345977,      -5.513251635,      -4.510995922,      -9.607064896
          0,           0,          91,      -5.242128793,      -5.516613863,      -5.500332904,      -4.510415708,      -9.616151815
          0,           0,          92,      -5.240726076,       -5.50909406,      -5.486830406,      -4.509226532,      -9.625873339
          0,           0,          93,      -5.234909823,      -5.501108684,      -5.476466386,      -4.503595161,      -9.639096308
          0,           0,          94,       -5.22711556,      -5.498997104,      -5.469517641,      -4.496016016,      -9.651192649
          0,           0,          95,       -5.22199728,      -5.502644374,      -5.462118189,      -4.491195065,      -9.663379046
          0,           0,          96,      -5.220448904,       -5.50267136,      -5.450466359,      -4.489952108,      -9.675573387
          0,           0,          97,      -5.216200228,      -5.494309488,      -5.439212331,      -4.485885101,        -9.6876767
          0,           0,          98,      -5.206510192,      -5.486035275,      -5.433279215,      -4.476162349,      -9.700121797
          0,           0,          99,      -5.196886681,      -5.483891024,      -5.431903395,      -4.466259564,      -9.713613419
          0,           0,         100,      -5.189599209,       -5.48670933,      -5.433162149,      -4.458782631,      -9.727136599
          0,           0,         101,       -5.18435195,      -5.486204342,      -5.431530326,      -4.453421167,      -9.738751588
          0,           0,         102,      -5.175779091,      -5.479260356,      -5.428123036,      -4.444814396,      -9.750372272
          0,           0,         103,       -5.16387979,      -5.474033416,      -5.428401959,      -4.432997254,      -9.765374696
          0,           0,         104,      -5.155899142,      -5.475319974,      -5.432087843,       -4.42523891,      -9.778002856
          0,           0,         105,      -5.156962644,      -5.478753612,      -5.434122343,      -4.426665366,      -9.787930145
          0,           0,         106,      -5.161812881,      -5.476099925,      -5.432008236,       -4.43197816,       -9.79738866
          0,           0,         107,      -5.162715926,      -5.471235194,      -5.431136621,      -4.433193978,      -9.807790753
          0,           0,         108,        -5.1571808,      -5.473493914,      -5.435232168,      -4.427772417,      -9.814585982
          0,           0,         109,      -5.151855481,      -5.480869388,      -5.440658178,      -4.422537794,      -9.821032344
          0,           0,         110,       -5.14958389,      -5.483454344,      -5.445005863,      -4.420517062,      -9.827480719
          0,           0,         111,      -5.147578465,      -5.483166989,      -5.449874198,      -4.418815117,      -9.829464394
          0,           0,         112,      -5.146852016,      -5.490189622,      -5.457460557,       -4.41839252,      -9.834654939
          0,           0,         113,      -5.151229612,      -5.501210504,      -5.465167865,      -4.423064437,      -9.838042917
          0,           0,         114,      -5.158936557,      -5.508901551,      -5.471487519,      -4.431052984,      -9.838317229
          0,           0,         115,      -5.165351057,      -5.517679317,      -5.479495599,      -4.437656891,      -9.839769339
          0,           0,         116,       -5.17179372,       -5.53226193,      -5.490609231,      -4.444154541,      -9.843182427
          0,           0,         117,      -5.181614557,      -5.545077486,      -5.502542537,      -4.454004535,      -9.844412621
          0,           0,         118,      -5.194067523,      -5.552449769,      -5.514994652,      -4.466497975,      -9.843088831
          0,           0,         119,      -5.205200053,      -5.560727049,      -5.529809163,      -4.477682156,       -9.84570097
          0,           0,         120,      -5.216594302,       -5.57139657,      -5.546430129,      -4.489122448,      -9.848500073
          0,           0,         121,      -5.229769755,      -5.579865141,      -5.562514843,      -4.502325112,       -9.84812486
          0,           0,         122,      -5.242548742,      -5.586424842,      -5.580431697,      -4.515095129,      -9.849668043
          0,           0,         123,      -5.253405508,      -5.595173086,      -5.601013476,      -4.525901338,      -9.853233309
          0,           0,         124,      -5.264635674,      -5.603874168,       -5.62176343,      -4.537075727,      -9.856958101
          0,           0,         125,      -5.277246204,      -5.609684437,      -5.640064924,      -4.549633983,      -9.858017801
          0,           0,         126,      -5.290162427,      -5.613733995,      -5.656523481,       -4.56248037,      -9.862296312
          0,           0,         127,      -5.303485174,      -5.618783315,      -5.673335933,      -4.575730015,      -9.868578052
          0,           0,         128,      -5.319801411,       -5.62345045,      -5.689346614,      -4.591939813,      -9.875302502
          0,           0,         129,      -5.336209331,      -5.626105047,      -5.705424647,      -4.608261985,      -9.881772592
