"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,           0,      -4.200548463,      -15.46564893,      -15.83235593,       -3.32871617,      -10.58316791
          0,           0,           1,      -4.726349029,      -4.329689777,      -4.274934736,      -3.831106434,      -10.63460607
          0,           0,           2,      -4.706805495,      -4.327869638,      -4.480332557,      -3.810069054,      -10.72189765
          0,           0,           3,      -4.647603943,      -4.335035262,       -4.40165793,      -3.757760704,      -10.70317862
          0,           0,           4,      -4.610707841,      -4.344492521,      -4.373203512,      -3.716804363,      -10.68051056
          0,           0,           5,      -4.594044647,      -4.359605132,      -4.399796447,      -3.692709956,      -10.65057376
          0,           0,           6,      -4.576874228,      -4.368642095,      -4.416008682,      -3.669196016,      -10.64150176
          0,           0,           7,      -4.557561082,      -4.365623985,      -4.397886156,      -3.646250598,       -10.6443431
          0,           0,           8,      -4.540983353,      -4.353998657,      -4.369145247,      -3.627350612,      -10.64122871
          0,           0,           9,      -4.528620515,      -4.337673015,      -4.347449489,      -3.612482041,      -10.62594846
          0,           0,          10,      -4.523065231,      -4.318753784,      -4.334175491,      -3.603973863,      -10.59780824
          0,           0,          11,       -4.52664904,      -4.299222399,      -4.326450407,      -3.604784744,      -10.56190724
          0,           0,          12,      -4.537623556,      -4.280921975,      -4.322118879,      -3.613856951,      -10.52469083
          0,           0,          13,      -4.550378728,      -4.264832751,      -4.320455629,      -3.625742078,      -10.48875882
          0,           0,          14,      -4.560249363,      -4.250926325,      -4.321685911,      -3.635026016,        -10.454157
          0,           0,          15,      -4.567876573,      -4.238643982,       -4.32615555,      -3.641367307,      -10.42039231
          0,           0,          16,      -4.577462099,      -4.227561698,      -4.333547615,      -3.648935954,      -10.38771715
          0,           0,          17,      -4.591346606,      -4.217678729,      -4.342818724,      -3.660875355,      -10.35745454
          0,           0,          18,      -4.607129006,      -4.209488521,      -4.353512599,      -3.675384528,      -10.33073689
          0,           0,          19,      -4.619980365,      -4.203876196,      -4.367174781,      -3.687243342,      -10.30900603
          0,           0,          20,      -4.628118202,      -4.201780047,      -4.387165236,      -3.693634965,      -10.29339298
          0,           0,          21,       -4.63530149,      -4.203708955,      -4.416624475,      -3.697920728,      -10.28467627
          0,           0,          22,      -4.647206466,      -4.209325302,      -4.455575926,      -3.706490507,      -10.28375881
          0,           0,          23,      -4.666593175,      -4.217339831,      -4.497985051,      -3.723353463,      -10.29114775
          0,           0,          24,      -4.691506129,       -4.22592547,      -4.531519118,        -3.7476133,       -10.3085443
          0,           0,          25,      -4.716848785,      -4.233572263,      -4.546287515,      -3.774000923,      -10.33695921
          0,           0,          26,      -4.738282677,      -4.239714208,      -4.546665483,       -3.79603874,      -10.37657935
          0,           0,          27,       -4.75548106,      -4.244606381,      -4.546907732,       -3.81064478,      -10.42614751
          0,           0,          28,      -4.771785871,      -4.248794475,         -4.558414,      -3.820130613,      -10.48233326
          0,           0,          29,      -4.791167366,      -4.252764085,      -4.585113336,      -3.829562734,      -10.53966139
          0,           0,          30,      -4.815741171,      -4.256995125,      -4.624177708,      -3.843072741,      -10.58993839
          0,           0,          31,      -4.845229395,      -4.262224641,      -4.667281377,      -3.862427297,      -10.62486411
          0,           0,          32,      -4.877989456,      -4.269568292,      -4.704126315,      -3.887627167,      -10.64026472
          0,           0,          33,      -4.912806319,      -4.280299855,      -4.730299581,      -3.918067681,      -10.63562203
          0,           0,          34,      -4.949921132,      -4.295442499,      -4.751548804,      -3.953208263,      -10.61517708
          0,           0,          35,      -4.990380673,      -4.315468871,      -4.777871529,      -3.992516606,      -10.58515297
          0,           0,          36,      -5.034651433,      -4.340197202,       -4.81627284,      -4.035015667,       -10.5504541
          0,           0,          37,      -5.081730997,      -4.368836345,       -4.86834853,      -4.078986034,       -10.5139966
          0,           0,          38,        -5.1292633,      -4.400156696,      -4.930114557,      -4.122247028,      -10.47805882
          0,           0,          39,      -5.174803324,      -4.432787762,      -4.992496053,      -4.163144851,      -10.44325464
          0,           0,          40,      -5.217779352,      -4.465585646,      -5.045220843,      -4.201776028,      -10.40895369
          0,           0,          41,      -5.260359007,      -4.497885206,      -5.084980539,      -4.240191592,      -10.37473532
          0,           0,          42,      -5.305826654,      -4.529475424,      -5.118068543,      -4.280923293,      -10.34031922
          0,           0,          43,      -5.355890362,      -4.560366116,      -5.152801984,      -4.325002829,      -10.30570539
          0,           0,          44,      -5.409079514,       -4.59054078,      -5.192464037,      -4.370960881,      -10.27120658
          0,           0,          45,      -5.461000939,      -4.619846378,      -5.234282637,      -4.415323222,      -10.23735879
          0,           0,          46,      -5.506772674,      -4.648055117,      -5.272580284,      -4.454571954,      -10.20481585
          0,           0,          47,      -5.544835651,      -4.675017586,      -5.304185147,      -4.487680765,      -10.17413388
          0,           0,          48,      -5.578259178,      -4.700773175,      -5.331647418,      -4.516827981,      -10.14589506
          0,           0,          49,       -5.61161279,      -4.725551442,      -5.360569226,      -4.545328195,      -10.12048695
          0,           0,          50,      -5.647205569,      -4.749693713,      -5.394685103,      -4.575145687,      -10.09812109
          0,           0,          51,       -5.68387732,      -4.773560324,      -5.433296006,      -4.606058516,      -10.07873916
          0,           0,          52,      -5.718290252,      -4.797468952,      -5.471628254,      -4.636423293,      -10.06205367
          0,           0,          53,      -5.747678643,        -4.8216738,      -5.503933508,       -4.66467449,      -10.04759572
          0,           0,          54,      -5.772132548,      -4.846359858,      -5.528173057,       -4.69053971,      -10.03487593
          0,           0,          55,      -5.794233835,      -4.871633232,      -5.547691597,       -4.71504919,      -10.02352191
          0,           0,          56,       -5.81672581,      -4.897509268,      -5.567997059,      -4.739506992,      -10.01336883
          0,           0,          57,      -5.840850079,      -4.923915641,      -5.592881748,      -4.764569836,      -10.00425785
          0,           0,          58,       -5.86631958,      -4.950713871,       -5.62302505,      -4.790112704,      -9.995990888
          0,           0,          59,      -5.892180078,      -4.977734104,      -5.656463349,      -4.815670925,      -9.988422497
          0,           0,          60,      -5.917604606,      -5.004814109,      -5.689874353,       -4.84091703,       -9.98122977
          0,           0,          61,      -5.942140456,      -5.031835529,      -5.720177682,      -4.865814539,      -9.974365871
          0,           0,          62,      -5.965419959,      -5.058749979,      -5.745853629,      -4.890419136,      -9.967876859
          0,           0,          63,      -5.986847776,      -5.085588656,      -5.767192639,      -4.914606027,      -9.962052556
          0,           0,          64,      -6.005669149,      -5.112451329,      -5.785471063,      -4.937988151,      -9.956932561
          0,           0,          65,      -6.021452664,      -5.139478117,      -5.801987987,      -4.960113374,      -9.952624966
          0,           0,          66,      -6.034555419,         -5.166813,      -5.817675491,      -4.980780386,      -9.949492004
          0,           0,          67,      -6.046092421,      -5.194571248,      -5.833218656,      -5.000200084,      -9.947696572
          0,           0,          68,      -6.057436788,      -5.222817082,      -5.849304271,      -5.018888668,      -9.947186239
          0,           0,          69,      -6.069694409,      -5.251554277,      -5.866738288,      -5.037425429,      -9.947686272
          0,           0,          70,      -6.083417475,      -5.280726658,      -5.886328782,       -5.05624908,      -9.948865817
          0,           0,          71,      -6.098624159,      -5.310222534,      -5.908664409,      -5.075606372,      -9.950374684
          0,           0,          72,      -6.114990061,      -5.339876242,      -5.933775001,      -5.095625064,      -9.951900429
          0,           0,          73,      -6.132003566,      -5.369465248,      -5.960719212,      -5.116375679,      -9.953221162
          0,           0,          74,      -6.149031979,      -5.398706822,      -5.987175784,      -5.137854524,        -9.9542227
          0,           0,          75,      -6.165316922,      -5.427261014,      -6.009335301,      -5.159881275,      -9.954901405
          0,           0,          76,      -6.179947641,      -5.454749092,      -6.022765096,       -5.18194051,      -9.955372618
          0,           0,          77,       -6.19195165,      -5.480789837,      -6.024549206,      -5.203077067,      -9.955616854
          0,           0,          78,      -6.200512371,      -5.505050264,      -6.015273478,      -5.221942313,      -9.955790363
          0,           0,          79,      -6.205205257,      -5.527292609,      -5.998774329,      -5.237059478,      -9.956027919
          0,           0,          80,      -6.206156802,      -5.547398508,      -5.979841933,      -5.247307903,      -9.956477068
          0,           0,          81,      -6.204050932,      -5.565361519,       -5.96219408,      -5.252427691,      -9.957269345
          0,           0,          82,       -6.19996364,      -5.581255172,       -5.94780121,       -5.25321994,      -9.958518482
          0,           0,          83,      -6.195073872,      -5.595198243,      -5.937100966,      -5.251266859,      -9.960316874
          0,           0,          84,      -6.190356615,       -5.60733095,      -5.929471924,      -5.248345019,      -9.962735977
          0,           0,          85,      -6.186362823,       -5.61781085,      -5.923698304,      -5.245872655,      -9.965784163
          0,           0,          86,      -6.183148202,      -5.626818695,      -5.918389509,      -5.244607506,      -9.969436686
          0,           0,          87,      -6.180348118,      -5.634564916,      -5.912366362,      -5.244604941,      -9.973631645
          0,           0,          88,      -6.177376026,      -5.641289255,      -5.904964998,      -5.245369181,      -9.978424033
          0,           0,          89,      -6.173675948,      -5.647249686,       -5.89615843,      -5.246117842,      -9.983748511
