"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          49,      -4.881171149,      -4.983842408,      -5.338132963,      -4.143624899
          0,           0,          50,      -4.907546158,      -4.952849197,      -5.288419588,      -4.162319898
          0,           0,          51,      -4.938522025,      -5.018283612,      -5.321375686,      -4.201460233
          0,           0,          52,      -4.934759687,      -5.063513205,      -5.369579533,      -4.199188545
          0,           0,          53,      -4.940283562,      -5.020206018,      -5.400041364,      -4.208116794
          0,           0,          54,      -4.956420291,      -4.980660439,      -5.439071945,      -4.215257164
          0,           0,          55,       -4.98733074,      -5.021517983,      -5.481419693,       -4.24797719
          0,           0,          56,      -5.006115698,       -5.05990193,      -5.522783194,      -4.264357753
          0,           0,          57,      -5.042811572,      -5.066518895,      -5.558485675,      -4.298881854
          0,           0,          58,      -5.101557411,      -5.073005385,      -5.573961311,       -4.35472681
          0,           0,          59,       -5.18122124,      -5.114912965,      -5.595788186,      -4.432510399
          0,           0,          60,      -5.271265728,      -5.184832254,      -5.654518373,      -4.518102852
          0,           0,          61,      -5.369469809,      -5.251934173,      -5.708740328,      -4.629090401
          0,           0,          62,      -5.478044966,      -5.301028406,      -5.746653154,      -4.741144236
          0,           0,          63,      -5.551107961,      -5.339952728,      -5.767527245,      -4.826895326
          0,           0,          64,      -5.535888551,      -5.361591941,       -5.74572772,      -4.817549544
          0,           0,          65,      -5.459993257,      -5.380131912,      -5.728193085,      -4.754907385
          0,           0,          66,      -5.367308204,       -5.37782857,      -5.689115039,      -4.653170198
          0,           0,          67,      -5.318232248,      -5.371958231,      -5.673385837,       -4.61207593
          0,           0,          68,      -5.274515561,      -5.343062703,       -5.64902239,      -4.559630835
          0,           0,          69,      -5.261602172,      -5.328423507,      -5.639060054,      -4.553362333
          0,           0,          70,      -5.240706528,      -5.313496859,      -5.627656624,      -4.524280554
          0,           0,          71,      -5.238003099,      -5.307873128,      -5.623595206,      -4.525730944
          0,           0,          72,      -5.238403498,      -5.308104228,      -5.611219492,      -4.518945209
          0,           0,          73,      -5.256835805,      -5.319437667,      -5.621407141,      -4.542198719
          0,           0,          74,      -5.253847127,      -5.329315217,      -5.611985407,      -4.533492379
          0,           0,          75,      -5.260967777,      -5.352054094,      -5.645672944,      -4.545162731
          0,           0,          76,      -5.255417208,      -5.358745126,      -5.647714795,      -4.534488226
          0,           0,          77,       -5.26760885,      -5.372756078,      -5.683636807,      -4.550150416
          0,           0,          78,      -5.272578524,      -5.368594561,      -5.679403786,      -4.551604982
          0,           0,          79,      -5.297953646,      -5.372168521,       -5.70813106,      -4.582402005
          0,           0,          80,      -5.317100983,      -5.380003272,      -5.699415411,      -4.598999756
          0,           0,          81,      -5.339225966,      -5.395724598,      -5.719751758,      -4.627519035
          0,           0,          82,      -5.343923743,      -5.409748075,       -5.71834018,      -4.627966672
          0,           0,          83,      -5.357803184,      -5.420346096,      -5.745678513,      -4.646309733
          0,           0,          84,      -5.357434914,      -5.420023169,      -5.740993691,      -4.640026103
          0,           0,          85,      -5.375539909,      -5.434476383,      -5.770964268,      -4.662625167
          0,           0,          86,      -5.377884123,      -5.432651828,      -5.756578969,      -4.658925735
          0,           0,          87,      -5.405135613,      -5.444161641,      -5.811030449,      -4.690742044
          0,           0,          88,      -5.418974641,      -5.449593246,      -5.805453944,      -4.698682014
          0,           0,          89,      -5.461923932,      -5.468172793,      -5.879943973,      -4.745974689
          0,           0,          90,      -5.495011149,      -5.478858019,      -5.879984354,      -4.772387056
          0,           0,          91,      -5.553786871,      -5.505204235,      -5.939552649,      -4.833562638
          0,           0,          92,      -5.611006695,      -5.523886158,      -5.945210843,      -4.884075788
          0,           0,          93,      -5.687267111,      -5.552607888,      -6.003625541,      -4.961236292
          0,           0,          94,       -5.76327398,       -5.57726683,      -6.018416728,       -5.03204499
          0,           0,          95,      -5.840225702,      -5.602085111,      -6.052066666,       -5.11164418
          0,           0,          96,      -5.874855329,      -5.620749136,      -6.031307681,      -5.149295064
          0,           0,          97,      -5.825557935,      -5.630915243,      -6.008965927,      -5.113233499
          0,           0,          98,       -5.70310876,      -5.624726221,       -5.94443439,      -4.987482772
          0,           0,          99,      -5.585918486,      -5.609732968,      -5.890456201,      -4.876862205
          0,           0,         100,      -5.453323902,      -5.573389071,      -5.808499246,      -4.734833224
          0,           0,         101,      -5.348899619,      -5.541837653,      -5.753715235,       -4.63483371
          0,           0,         102,      -5.219269614,      -5.457857404,      -5.675145024,      -4.496954943
          0,           0,         103,      -5.145628026,      -5.366504657,      -5.607531695,      -4.425105407
          0,           0,         104,       -5.08446203,      -5.254950294,      -5.519738893,      -4.355435391
          0,           0,         105,      -5.065880254,      -5.186387463,      -5.453803666,      -4.339067062
          0,           0,         106,      -5.034962883,      -5.121000218,      -5.401291345,      -4.302159498
          0,           0,         107,      -5.019532705,      -5.140045435,      -5.402526924,      -4.292293487
          0,           0,         108,      -4.976466599,      -5.163302215,       -5.41340262,      -4.246404765
          0,           0,         109,      -4.934327252,      -5.119586001,      -5.416556213,      -4.207353761
          0,           0,         110,      -4.890964015,      -4.995805586,      -5.407809184,      -4.154905639
          0,           0,         111,      -4.879582531,      -4.980354403,      -5.403664657,      -4.141900393
          0,           0,         112,      -4.857370548,      -4.983426417,        -5.4052486,      -4.114790443
          0,           0,         113,      -4.868004208,      -4.967852512,      -5.407933475,       -4.12761084
          0,           0,         114,      -4.906751546,      -4.946270053,      -5.409229125,      -4.157920912
          0,           0,         115,      -4.940655169,      -4.983353004,      -5.432154894,      -4.184322207
          0,           0,         116,      -4.976373639,      -5.055923499,      -5.470237322,      -4.237735059
          0,           0,         117,      -5.016664585,      -5.022626716,      -5.496499938,      -4.279804398
          0,           0,         118,      -5.084294477,       -5.02064258,      -5.520434953,      -4.342367447
          0,           0,         119,      -5.170317697,      -5.084634414,       -5.57273819,       -4.42448817
          0,           0,         120,      -5.277960172,      -5.152332603,      -5.629329088,      -4.531723614
          0,           0,         121,      -5.389850313,       -5.20478232,      -5.683271832,      -4.652516931
          0,           0,         122,      -5.502313618,      -5.249966471,       -5.72745761,      -4.768524871
          0,           0,         123,      -5.542336443,      -5.286672471,      -5.753690136,      -4.823935737
          0,           0,         124,      -5.506426976,      -5.318593825,       -5.76493742,       -4.78617356
          0,           0,         125,      -5.459347635,      -5.338988017,      -5.767325846,      -4.745764582
          0,           0,         126,      -5.396725273,      -5.347879449,      -5.754841971,       -4.67652166
          0,           0,         127,      -5.355090945,      -5.342792688,      -5.726320394,      -4.640319444
          0,           0,         128,      -5.301743516,      -5.326317561,       -5.70046416,      -4.582591038
          0,           0,         129,      -5.262365149,      -5.303027288,      -5.670189317,      -4.548977499
          0,           0,         130,      -5.210176098,      -5.282984338,      -5.642036558,       -4.49257886
          0,           0,         131,      -5.184787175,      -5.261873559,        -5.6091038,      -4.473383177
          0,           0,         132,      -5.149225426,      -5.261200231,      -5.576428165,      -4.433787062
          0,           0,         133,      -5.141737339,      -5.258520927,      -5.549749116,      -4.433724482
          0,           0,         134,       -5.12402342,      -5.248561997,      -5.516572211,      -4.410321701
          0,           0,         135,      -5.123680872,      -5.259736818,      -5.506781932,      -4.417068503
          0,           0,         136,      -5.105761642,      -5.266077067,      -5.474026247,      -4.391104556
          0,           0,         137,      -5.114181526,      -5.290362598,      -5.487421852,      -4.402661946
          0,           0,         138,      -5.115704403,      -5.290377816,      -5.468563117,      -4.397298961
          0,           0,         139,      -5.135230843,       -5.31692945,      -5.504515613,      -4.420842943
          0,           0,         140,      -5.138612971,      -5.311815693,      -5.505056899,      -4.419647364
          0,           0,         141,      -5.156815501,      -5.328108029,      -5.548379474,      -4.441969911
          0,           0,         142,      -5.174886953,      -5.317335959,      -5.551599289,      -4.457787707
          0,           0,         143,      -5.206835451,      -5.323056833,      -5.591135891,      -4.496599235
          0,           0,         144,      -5.224479797,       -5.32724635,      -5.600896337,      -4.510114775
          0,           0,         145,      -5.247039402,      -5.335402675,      -5.635770985,      -4.537614408
          0,           0,         146,      -5.249966334,      -5.331842402,      -5.624997879,      -4.534266424
          0,           0,         147,      -5.272486192,      -5.344620533,      -5.662580675,      -4.561342834
          0,           0,         148,      -5.283813011,       -5.34040387,      -5.646528921,      -4.566015244
          0,           0,         149,       -5.32315388,      -5.355510636,      -5.717063253,      -4.609913805
          0,           0,         150,      -5.354392633,      -5.364657545,      -5.708647304,      -4.634079041
          0,           0,         151,      -5.407761781,      -5.388205463,      -5.775493868,      -4.691284262
          0,           0,         152,      -5.452835475,      -5.402058069,       -5.77328949,      -4.729194436
          0,           0,         153,      -5.511681413,       -5.42404674,      -5.811609344,      -4.782283911
          0,           0,         154,      -5.583332717,      -5.446719847,      -5.860615634,      -4.857408376
          0,           0,         155,      -5.654451537,       -5.46001049,      -5.855814967,      -4.925789657
          0,           0,         156,      -5.709981233,      -5.481757934,      -5.875854593,      -4.988916426
          0,           0,         157,      -5.675737623,      -5.488469033,      -5.839737536,      -4.957312724
          0,           0,         158,      -5.585252931,      -5.488893419,      -5.815952102,      -4.877515826
          0,           0,         159,      -5.449976782,      -5.450995012,      -5.757929181,      -4.733453896
          0,           0,         160,      -5.357342991,      -5.421242368,       -5.72108259,      -4.645487015
          0,           0,         161,      -5.249556617,      -5.369536809,      -5.657283557,      -4.528272433
          0,           0,         162,      -5.173079527,      -5.363228601,       -5.61298567,      -4.455571312
          0,           0,         163,      -5.076615421,      -5.323977595,      -5.566322366,      -4.359722617
          0,           0,         164,      -5.007257582,      -5.226792611,      -5.514077474,      -4.287433473
          0,           0,         165,      -4.973824456,      -5.137190104,      -5.438878605,      -4.249574453
          0,           0,         166,      -4.966306933,      -5.069375421,      -5.361281818,      -4.238801376
          0,           0,         167,      -4.961872232,      -5.049064996,      -5.335318001,      -4.234388383
          0,           0,         168,      -4.948251904,      -5.090374264,       -5.35597073,      -4.223398206
          0,           0,         169,      -4.907149729,      -5.097738252,      -5.371471184,      -4.183897413
          0,           0,         170,      -4.866846288,      -4.996221889,      -5.363999695,      -4.139760104
          0,           0,         171,      -4.847392353,      -4.943502308,      -5.363705523,      -4.114298344
          0,           0,         172,      -4.830348594,      -4.951059758,      -5.365701951,      -4.095238114
          0,           0,         173,      -4.821494796,      -4.941047798,      -5.367594553,      -4.085690795
          0,           0,         174,      -4.852205666,      -4.915177391,      -5.367233103,      -4.113466603
          0,           0,         175,      -4.894001088,      -4.947739546,      -5.391790198,      -4.154713792
          0,           0,         176,      -4.921024184,      -5.012201524,      -5.434836577,      -4.187660207
          0,           0,         177,      -4.950511502,      -5.002755212,       -5.46416699,      -4.223286679
          0,           0,         178,      -4.994495441,      -4.965282799,      -5.469278228,      -4.257836667
          0,           0,         179,      -5.053794731,      -5.010195746,      -5.494903791,      -4.310703163
          0,           0,         180,      -5.127276487,      -5.080695727,      -5.539783855,      -4.389419005
          0,           0,         181,      -5.222144836,      -5.118604788,       -5.60151053,       -4.48118837
          0,           0,         182,      -5.346924988,      -5.155445674,      -5.662037474,      -4.607689244
          0,           0,         183,      -5.477319291,      -5.198473574,      -5.682946663,      -4.741471992
          0,           0,         184,      -5.506711962,        -5.2447863,      -5.694458409,      -4.791598132
          0,           0,         185,      -5.440521763,      -5.276765815,      -5.697618356,      -4.723418908
          0,           0,         186,      -5.384805746,       -5.29458053,      -5.703455239,      -4.672272896
          0,           0,         187,      -5.325384935,      -5.303553966,      -5.697768767,      -4.604560518
          0,           0,         188,      -5.288467557,      -5.298851565,      -5.671649256,      -4.572707303
          0,           0,         189,      -5.242264993,      -5.283599725,       -5.64596264,      -4.522424264
          0,           0,         190,       -5.20894361,      -5.259216064,      -5.614691277,      -4.495306415
          0,           0,         191,      -5.161755579,      -5.240425573,      -5.591257772,       -4.44448883
          0,           0,         192,      -5.133986276,      -5.221636132,      -5.562927429,      -4.422688504
          0,           0,         193,      -5.102681082,       -5.22204694,      -5.532228982,      -4.387526656
          0,           0,         194,      -5.094361048,      -5.224178212,      -5.507257294,      -4.387146958
          0,           0,         195,      -5.080322357,      -5.222201097,      -5.471738316,      -4.367316483
          0,           0,         196,      -5.082646226,      -5.232259072,       -5.45708389,      -4.376242475
          0,           0,         197,       -5.06866745,      -5.238868279,      -5.421922713,      -4.354077235
          0,           0,         198,      -5.072386567,      -5.250480374,      -5.425962224,      -4.361018425
          0,           0,         199,      -5.066050742,      -5.244776787,      -5.404112092,      -4.348055044
          0,           0,         200,      -5.075063719,      -5.266099762,      -5.437241756,      -4.361243935
          0,           0,         201,      -5.071677148,      -5.254313964,      -5.429012446,      -4.353851164
          0,           0,         202,      -5.088917156,      -5.272795227,       -5.46745377,      -4.377595066
          0,           0,         203,      -5.102300904,      -5.265839178,      -5.472699634,      -4.388261623
          0,           0,         204,      -5.122407604,      -5.271397959,      -5.511190846,      -4.415023178
          0,           0,         205,      -5.126905246,       -5.26837736,      -5.513668043,      -4.413342029
          0,           0,         206,      -5.151577762,      -5.284613584,      -5.548259352,      -4.442627543
          0,           0,         207,      -5.170661244,      -5.279207227,      -5.522975496,      -4.454294255
          0,           0,         208,      -5.215065713,      -5.299259112,      -5.573585515,       -4.50303069
          0,           0,         209,      -5.239909619,      -5.298805182,      -5.554886858,      -4.520604069
          0,           0,         210,      -5.275992003,       -5.32060266,      -5.618071915,      -4.560297238
          0,           0,         211,      -5.303995883,      -5.328450405,      -5.618460022,      -4.581098341
          0,           0,         212,        -5.3513034,      -5.338088209,      -5.665006198,      -4.629773911
          0,           0,         213,      -5.411997122,      -5.336928427,      -5.677830711,      -4.685029847
          0,           0,         214,      -5.488474657,      -5.350254923,      -5.707311598,      -4.763259508
          0,           0,         215,      -5.549487587,      -5.354879171,       -5.70336281,      -4.823482066
          0,           0,         216,      -5.560272266,      -5.362451529,      -5.694765446,      -4.843819933
          0,           0,         217,      -5.479279122,      -5.350244933,      -5.642860665,      -4.761862851
          0,           0,         218,      -5.372317355,       -5.34560525,      -5.608151142,      -4.664234943
          0,           0,         219,       -5.23491072,      -5.301516147,      -5.546399858,      -4.516764703
          0,           0,         220,      -5.124654937,      -5.234180254,      -5.499185321,       -4.40989003
          0,           0,         221,      -5.014578373,      -5.109570447,      -5.465035588,      -4.290027139
          0,           0,         222,      -4.954052829,      -5.062913168,      -5.441056781,      -4.228426154
          0,           0,         223,      -4.874476946,      -5.048132226,      -5.396111317,      -4.141964197
          0,           0,         224,      -4.794600857,      -5.015997294,      -5.356340718,      -4.064356765
          0,           0,         225,      -4.768732109,      -4.908200531,      -5.276831742,      -4.027524228
          0,           0,         226,      -4.800478647,      -4.878940449,      -5.207525391,      -4.057295892
          0,           0,         227,      -4.799815101,      -4.915395335,      -5.209392097,      -4.056011174
          0,           0,         228,      -4.780595772,      -4.931785244,      -5.235820972,       -4.04685169
          0,           0,         229,      -4.756430441,      -4.855659525,      -5.250428915,      -4.013771619
          0,           0,         230,      -4.753251205,      -4.859669596,      -5.271844875,      -4.011017585
          0,           0,         231,      -4.776413219,      -4.834113476,      -5.289173746,        -4.0277588
          0,           0,         232,      -4.829050313,      -4.858278233,      -5.315971833,      -4.074459657
          0,           0,         233,      -4.870615259,      -4.927626208,      -5.364430463,      -4.120783498
          0,           0,         234,      -4.912319043,      -4.910989513,      -5.400047557,       -4.16888324
          0,           0,         235,      -4.961459109,       -4.93740897,      -5.427140486,       -4.21913314
          0,           0,         236,      -5.029538543,      -5.006118396,      -5.466095419,      -4.286507961
          0,           0,         237,      -5.128377848,      -5.051033254,      -5.521838562,      -4.382551927
          0,           0,         238,      -5.268163384,      -5.090389856,      -5.579593637,       -4.52073419
          0,           0,         239,      -5.398456242,      -5.141967767,      -5.608947873,      -4.664177732
          0,           0,         240,       -5.44020057,      -5.192211957,       -5.60486176,       -4.72054905
          0,           0,         241,      -5.370765396,      -5.221284849,      -5.597216163,      -4.664937153
          0,           0,         242,       -5.27492514,      -5.230847564,      -5.592408936,      -4.558939614
          0,           0,         243,      -5.220776975,      -5.234559642,      -5.586633069,      -4.508076069
          0,           0,         244,      -5.171457167,      -5.230690152,      -5.576493627,      -4.451794234
          0,           0,         245,      -5.147813768,        -5.2136932,      -5.555279207,      -4.433468295
          0,           0,         246,      -5.118600269,      -5.196899674,      -5.545152925,      -4.400696164
          0,           0,         247,      -5.098699618,      -5.178144886,      -5.529076103,      -4.387014448
          0,           0,         248,      -5.074832716,      -5.179126837,      -5.509997804,      -4.359508076
          0,           0,         249,      -5.067246239,      -5.182545315,      -5.487493009,      -4.359716398
          0,           0,         250,      -5.055736708,      -5.186039327,      -5.448522768,      -4.342905281
          0,           0,         251,      -5.059824639,      -5.195806887,      -5.430286043,      -4.353568867
          0,           0,         252,      -5.047438297,      -5.202159359,      -5.393237865,      -4.333111743
          0,           0,         253,      -5.049740787,      -5.215005767,      -5.392736931,      -4.338705039
          0,           0,         254,      -5.038213059,      -5.199397003,      -5.366801497,      -4.320668296
          0,           0,         255,      -5.040862157,      -5.222869787,      -5.395137956,      -4.327582932
          0,           0,         256,      -5.034475818,      -5.212452557,      -5.385098017,        -4.3174315
          0,           0,         257,      -5.045332065,       -5.22351595,      -5.420207862,      -4.335605791
          0,           0,         258,      -5.047930527,      -5.219548981,      -5.422044275,      -4.334949366
          0,           0,         259,      -5.061039108,      -5.229890803,      -5.456267092,      -4.354657754
          0,           0,         260,      -5.063765656,      -5.226809994,      -5.443495432,      -4.350365732
          0,           0,         261,      -5.090531516,      -5.245521222,       -5.46589301,      -4.381404224
          0,           0,         262,      -5.106356652,      -5.234498336,      -5.423803356,      -4.389494626
          0,           0,         263,       -5.12957033,      -5.246841437,       -5.45802722,      -4.416950573
          0,           0,         264,      -5.134254408,      -5.249202461,      -5.434356374,      -4.414461875
          0,           0,         265,      -5.153215067,      -5.260933079,      -5.469106974,      -4.437731886
          0,           0,         266,      -5.171745768,      -5.271005797,      -5.495095424,      -4.460539871
          0,           0,         267,      -5.197050933,      -5.286581165,      -5.531308956,      -4.487965466
          0,           0,         268,      -5.231708915,      -5.292785333,       -5.56372095,      -4.523501701
          0,           0,         269,      -5.280092658,      -5.289287819,      -5.582131603,      -4.571850273
          0,           0,         270,      -5.338198396,      -5.285160749,       -5.58305408,      -4.628750679
          0,           0,         271,      -5.398620157,      -5.266241289,      -5.546927027,      -4.678094491
          0,           0,         272,      -5.433005309,      -5.264981571,      -5.543745977,      -4.718132549
          0,           0,         273,      -5.336254798,      -5.252658839,       -5.49152735,      -4.619818349
          0,           0,         274,       -5.19144887,      -5.247085158,      -5.443473181,      -4.483057942
          0,           0,         275,      -5.065756157,      -5.197833951,      -5.403676558,      -4.356516861
          0,           0,         276,       -4.99422202,      -5.096599194,      -5.355052908,      -4.280723589
          0,           0,         277,      -4.939784022,      -5.021146232,      -5.319304717,      -4.221471395
          0,           0,         278,      -4.880573016,      -5.012880812,      -5.310394749,      -4.160382894
          0,           0,         279,      -4.802093366,      -5.015256054,      -5.318364787,      -4.080951052
          0,           0,         280,      -4.748115224,      -4.884678366,      -5.275856541,      -4.019756084
          0,           0,         281,      -4.720006654,      -4.844756271,      -5.223821012,      -3.985219136
          0,           0,         282,      -4.676791416,      -4.833336429,      -5.193579053,      -3.942071431
          0,           0,         283,      -4.698195997,      -4.794032797,      -5.136886763,      -3.957703254
          0,           0,         284,      -4.727226479,      -4.798826843,      -5.098849674,      -3.984660019
          0,           0,         285,      -4.709970699,      -4.832496041,      -5.133494904,      -3.976694877
          0,           0,         286,      -4.701585724,      -4.792503528,      -5.160846734,       -3.96591818
          0,           0,         287,       -4.71367793,      -4.782554521,      -5.191120995,      -3.973644957
          0,           0,         288,      -4.756275872,      -4.778744995,      -5.226343718,      -4.015906836
          0,           0,         289,       -4.81158544,      -4.814767389,      -5.263128031,      -4.071844011
          0,           0,         290,      -4.856045878,      -4.860031958,      -5.307305967,      -4.121113621
          0,           0,         291,      -4.901646533,       -4.86524485,      -5.345741275,       -4.17105821
          0,           0,         292,      -4.951153047,      -4.908936506,      -5.383637351,      -4.223691169
          0,           0,         293,       -5.01432116,      -4.960792636,      -5.422940625,      -4.285999752
          0,           0,         294,      -5.110060674,      -4.995347853,      -5.468199255,      -4.378199266
          0,           0,         295,      -5.234749251,      -5.030863904,      -5.502803421,      -4.502527269
          0,           0,         296,      -5.335138501,      -5.075772874,      -5.518850109,      -4.613292873
          0,           0,         297,      -5.322630854,      -5.121267553,      -5.507725358,      -4.619016131
          0,           0,         298,      -5.223146351,      -5.143285625,      -5.476441818,      -4.522970383
          0,           0,         299,      -5.131239022,      -5.150303822,      -5.458529869,      -4.428842151
          0,           0,         300,       -5.07101161,      -5.141951766,      -5.438729326,      -4.365270391
          0,           0,         301,      -5.029608951,      -5.122842743,      -5.416068364,      -4.322921478
          0,           0,         302,      -5.003876548,      -5.099491318,      -5.401671173,      -4.297930171
          0,           0,         303,      -4.990136184,      -5.080288941,      -5.394525757,      -4.285450908
          0,           0,         304,      -4.983385698,      -5.059793529,      -5.383896069,      -4.280815376
          0,           0,         305,      -4.984852682,      -5.048920684,      -5.364567258,      -4.284019513
          0,           0,         306,      -4.985893988,      -5.044511885,      -5.340342747,      -4.284809294
          0,           0,         307,      -4.982489663,      -5.052988449,      -5.318220192,      -4.278539657
          0,           0,         308,      -4.973319378,      -5.063259528,      -5.297840701,      -4.266934972
          0,           0,         309,       -4.95957292,       -5.07432892,      -5.286410864,      -4.251781972
          0,           0,         310,      -4.942484739,       -5.08219033,      -5.282133201,      -4.235466745
          0,           0,         311,       -4.92644114,      -5.098321325,      -5.287032874,      -4.222112954
          0,           0,         312,      -4.917419683,      -5.106433889,      -5.298337427,      -4.216287309
          0,           0,         313,      -4.917791973,      -5.104409607,      -5.300016014,      -4.217229172
          0,           0,         314,      -4.930817211,      -5.106437232,      -5.287556953,      -4.229061729
          0,           0,         315,      -4.947488156,      -5.099343569,      -5.261635513,      -4.243290451
          0,           0,         316,      -4.951037776,      -5.090183621,      -5.235222273,      -4.244245413
          0,           0,         317,      -4.938084644,      -5.086193103,      -5.225912626,      -4.230928046
          0,           0,         318,      -4.927385814,      -5.091357917,      -5.238454711,      -4.222182964
          0,           0,         319,      -4.930646992,      -5.092350747,      -5.248143269,      -4.226812646
          0,           0,         320,      -4.946427584,      -5.085500919,      -5.246400344,      -4.242658043
          0,           0,         321,      -4.971840984,      -5.090779537,      -5.245201767,      -4.266322767
          0,           0,         322,      -4.994462665,       -5.09585158,      -5.251562974,      -4.287207828
          0,           0,         323,      -5.017179922,      -5.100324499,      -5.272574243,      -4.309217685
          0,           0,         324,      -5.048390362,      -5.110584535,      -5.317380789,      -4.341531372
          0,           0,         325,      -5.086546857,       -5.11080892,      -5.346241287,      -4.381406734
          0,           0,         326,      -5.134233883,      -5.109051234,      -5.350885087,       -4.42006552
          0,           0,         327,      -5.168939987,       -5.10094145,      -5.335204091,      -4.455982717
          0,           0,         328,       -5.17739297,      -5.084386627,      -5.309340317,      -4.459252388
          0,           0,         329,      -5.134995637,      -5.049650962,       -5.27539827,      -4.422088164
          0,           0,         330,      -5.024164721,      -5.011275637,      -5.222934931,      -4.306618838
          0,           0,         331,       -4.90451775,      -4.942561143,      -5.182434274,      -4.190188782
          0,           0,         332,      -4.806762372,      -4.829430159,      -5.126624506,      -4.079572447
          0,           0,         333,       -4.77339627,      -4.805710039,      -5.120239398,      -4.044796615
          0,           0,         334,      -4.728482623,      -4.768153374,      -5.123903628,       -3.99985534
          0,           0,         335,      -4.695886244,      -4.733038163,      -5.133850271,      -3.962451346
          0,           0,         336,      -4.680468003,      -4.710439241,      -5.175431612,       -3.94584863
