"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          76,      -6.292899324,      -6.157365037,       -6.59381634,      -5.572678361
          0,           0,          77,      -6.296413798,      -6.179161608,      -6.625458729,      -5.580273611
          0,           0,          78,      -6.299687213,      -6.195397248,      -6.626599963,      -5.578030849
          0,           0,          79,      -6.327158631,      -6.219160303,        -6.6645668,      -5.608338522
          0,           0,          80,      -6.362861118,       -6.23869026,      -6.676231991,       -5.63919963
          0,           0,          81,      -6.416823026,       -6.26081514,      -6.711976573,      -5.695502382
          0,           0,          82,      -6.483878081,      -6.283868063,      -6.720259998,       -5.75940212
          0,           0,          83,      -6.550775399,        -6.3058851,      -6.747687131,      -5.830329888
          0,           0,          84,      -6.600244494,      -6.327063704,       -6.74677529,      -5.881269455
          0,           0,          85,      -6.600467313,      -6.343248885,       -6.75810479,      -5.890467559
          0,           0,          86,       -6.55292666,      -6.356055834,       -6.74195443,      -5.839704431
          0,           0,          87,      -6.497167579,       -6.36562627,      -6.740441206,      -5.789554083
          0,           0,          88,      -6.426721572,      -6.365875369,       -6.70771366,      -5.711066666
          0,           0,          89,      -6.378426014,      -6.369880915,       -6.69973757,      -5.667139362
          0,           0,          90,      -6.325567516,      -6.368682537,      -6.667736341,      -5.607071578
          0,           0,          91,      -6.296197684,      -6.375682494,      -6.668728538,       -5.58222595
          0,           0,          92,      -6.256320909,      -6.364897004,      -6.633206265,      -5.535924921
          0,           0,          93,      -6.237476946,      -6.374048241,      -6.639785756,      -5.521236172
          0,           0,          94,      -6.208602443,      -6.362505271,      -6.610306859,      -5.487045002
          0,           0,          95,      -6.195752257,      -6.364451835,      -6.616009364,      -5.478173834
          0,           0,          96,      -6.172774018,      -6.352010134,      -6.594141452,      -5.449939685
          0,           0,          97,      -6.166240487,      -6.354566578,      -6.608360136,      -5.447561228
          0,           0,          98,      -6.148244475,      -6.335602444,      -6.589791203,      -5.424580672
          0,           0,          99,      -6.147983338,      -6.334430458,      -6.607908165,      -5.427644302
          0,           0,         100,      -6.138330519,      -6.312896642,      -6.599403615,      -5.413508705
          0,           0,         101,      -6.145973286,      -6.308628452,      -6.621146409,      -5.424344405
          0,           0,         102,      -6.152574829,      -6.288028148,      -6.615757549,      -5.426165944
          0,           0,         103,       -6.17656632,      -6.288277202,      -6.634042354,      -5.453592793
          0,           0,         104,      -6.197847843,      -6.282430142,      -6.633274601,      -5.470024939
          0,           0,         105,      -6.238789013,      -6.297760958,      -6.654882363,      -5.513228204
          0,           0,         106,      -6.275278353,      -6.307685794,      -6.667140198,      -5.545186741
          0,           0,         107,      -6.323658707,      -6.331836963,      -6.698932166,      -5.596077568
          0,           0,         108,        -6.3651209,      -6.354052648,      -6.721718013,      -5.633171117
          0,           0,         109,       -6.41304664,      -6.383053486,      -6.761882948,      -5.684279163
          0,           0,         110,      -6.451260285,      -6.405603659,      -6.786233453,      -5.719144657
          0,           0,         111,      -6.496082242,      -6.435966241,      -6.827044964,      -5.767153089
          0,           0,         112,      -6.517261136,      -6.456691929,      -6.847494667,      -5.786705699
          0,           0,         113,      -6.541825774,       -6.48357058,      -6.884972936,      -5.815698545
          0,           0,         114,      -6.541931497,      -6.498078786,       -6.88610858,      -5.813633844
          0,           0,         115,       -6.54820752,      -6.517995169,      -6.906920112,      -5.825087212
          0,           0,         116,      -6.530064151,      -6.522767784,      -6.890106122,      -5.804100541
          0,           0,         117,       -6.52347511,      -6.533978487,      -6.897080312,      -5.802698124
          0,           0,         118,      -6.495033323,      -6.528534576,      -6.870903526,      -5.770355835
          0,           0,         119,      -6.483780153,       -6.53256121,      -6.870949662,      -5.764056732
          0,           0,         120,       -6.45418787,      -6.519466432,      -6.843080289,      -5.729849709
          0,           0,         121,      -6.447315996,      -6.518918431,      -6.840117159,      -5.727701218
          0,           0,         122,      -6.429694379,      -6.500175217,      -6.815234693,      -5.705539304
          0,           0,         123,      -6.431829185,      -6.501328017,      -6.820102632,      -5.712584331
          0,           0,         124,      -6.419733459,      -6.490508225,      -6.807578377,      -5.694967711
          0,           0,         125,      -6.424585392,       -6.49706661,      -6.822369582,      -5.705334665
          0,           0,         126,       -6.41708427,      -6.489080363,      -6.815128731,      -5.692153254
          0,           0,         127,      -6.422553222,      -6.499239443,       -6.82956291,      -5.702778484
          0,           0,         128,       -6.41027709,      -6.491854315,      -6.819227344,      -5.685506283
          0,           0,         129,      -6.415010944,      -6.501066563,      -6.833519213,      -5.694782237
          0,           0,         130,      -6.407307647,      -6.493157758,      -6.817915746,      -5.681642491
          0,           0,         131,      -6.416472333,      -6.501208692,      -6.829906608,      -5.695261477
          0,           0,         132,      -6.412806897,      -6.494907019,      -6.815996908,      -5.686480842
          0,           0,         133,      -6.423464025,      -6.505325331,      -6.827400525,      -5.701423946
          0,           0,         134,      -6.419634875,      -6.501822378,      -6.813629637,      -5.692875036
          0,           0,         135,        -6.4303779,      -6.513873357,      -6.826787165,      -5.708163784
          0,           0,         136,      -6.428668751,      -6.511718625,      -6.818086989,      -5.701778496
          0,           0,         137,      -6.441614714,      -6.525689049,      -6.833653659,      -5.719052537
          0,           0,         138,        -6.4509985,      -6.523914145,      -6.829706126,      -5.723808746
          0,           0,         139,      -6.477489416,      -6.542562547,      -6.859613114,      -5.754529817
          0,           0,         140,      -6.491387204,      -6.550753236,      -6.873176022,      -5.763795602
          0,           0,         141,      -6.517812677,      -6.577667226,      -6.913762063,       -5.79499365
          0,           0,         142,      -6.535734773,      -6.590922499,      -6.926734006,       -5.80833061
          0,           0,         143,      -6.566754466,      -6.620647383,      -6.966651987,      -5.843730669
          0,           0,         144,      -6.588252146,      -6.634761411,      -6.976785367,      -5.860576164
          0,           0,         145,      -6.623759176,      -6.666528529,      -7.020504133,       -5.90011129
          0,           0,         146,      -6.650045202,      -6.682536439,      -7.032910792,       -5.92182572
          0,           0,         147,       -6.68935007,      -6.714790281,      -7.081512489,      -5.965073288
          0,           0,         148,      -6.720664282,      -6.734070229,      -7.097267362,      -5.991818633
          0,           0,         149,      -6.765052915,      -6.768698091,      -7.150453174,      -6.039548385
          0,           0,         150,      -6.804651897,       -6.78861008,      -7.166971007,      -6.074810511
          0,           0,         151,      -6.857817723,      -6.825434388,      -7.225778889,      -6.130816616
          0,           0,         152,      -6.904120681,      -6.848969428,      -7.247482625,      -6.173179604
          0,           0,         153,      -6.960765214,      -6.884513268,      -7.310127703,      -6.232538752
          0,           0,         154,      -7.010170012,       -6.90933225,      -7.334534689,      -6.278548859
          0,           0,         155,      -7.068091422,      -6.943185331,      -7.399264873,      -6.339262523
          0,           0,         156,      -7.116722488,      -6.967889281,      -7.425638951,      -6.385745373
          0,           0,         157,      -7.170189166,      -6.998453884,      -7.491745979,       -6.44281087
          0,           0,         158,      -7.208975803,      -7.021318272,      -7.515494699,      -6.480038625
          0,           0,         159,      -7.249431334,      -7.048659944,      -7.572644721,      -6.525425088
          0,           0,         160,      -7.273695926,      -7.069235549,       -7.58805302,      -6.548125442
          0,           0,         161,      -7.299356821,      -7.093731194,      -7.628783348,      -6.579173272
