"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          25,      -5.331267019,      -4.976145698,      -5.564710928,      -4.600807373
          0,           0,          26,      -5.370586023,      -5.002525769,      -5.578815365,      -4.635201776
          0,           0,          27,      -5.420338349,      -5.033681626,      -5.614851297,      -4.684780794
          0,           0,          28,      -5.461454117,      -5.061928395,      -5.632815988,      -4.721377713
          0,           0,          29,      -5.504830767,       -5.09180942,       -5.66765365,      -4.765427974
          0,           0,          30,      -5.545307358,      -5.122654944,      -5.689666788,      -4.802059156
          0,           0,          31,       -5.58044387,       -5.15400095,      -5.722168576,      -4.840085662
          0,           0,          32,      -5.600911148,      -5.184858848,      -5.738660899,      -4.860355745
          0,           0,          33,      -5.604453107,      -5.216659582,      -5.760298086,      -4.871473818
          0,           0,          34,      -5.598477369,      -5.249342005,      -5.771955084,      -4.866377949
          0,           0,          35,      -5.587527572,       -5.28095999,      -5.792543877,      -4.863358832
          0,           0,          36,      -5.560457958,      -5.307099936,      -5.791870436,      -4.834950287
          0,           0,          37,      -5.545444263,      -5.334701006,       -5.81121522,      -4.826394701
          0,           0,          38,      -5.523535698,      -5.354026936,      -5.817979871,      -4.800160348
          0,           0,          39,      -5.523597784,      -5.381348032,       -5.84382552,      -4.804770171
          0,           0,          40,       -5.51830285,       -5.41115244,      -5.854200713,       -4.79320753
          0,           0,          41,      -5.524276323,      -5.449455785,      -5.881968348,      -4.805003292
          0,           0,          42,      -5.515614992,       -5.47626323,      -5.882776208,      -4.789437892
          0,           0,          43,      -5.511517856,       -5.50633891,      -5.914331481,       -4.79136832
          0,           0,          44,      -5.477767767,      -5.507447133,      -5.903214592,      -4.750777856
          0,           0,          45,      -5.477652879,      -5.508955284,      -5.909289358,      -4.754509196
          0,           0,          46,      -5.495352841,      -5.504569135,      -5.883278452,      -4.764418294
          0,           0,          47,      -5.533307655,      -5.535668304,      -5.890724013,      -4.807179657
          0,           0,          48,      -5.557412641,      -5.554351595,      -5.884076337,      -4.826203046
          0,           0,          49,      -5.590083698,      -5.590791893,      -5.905295141,      -4.866109849
          0,           0,          50,      -5.620537236,      -5.614860594,      -5.917832331,      -4.892519448
          0,           0,          51,       -5.65873207,      -5.664741184,      -5.974386577,       -4.93652157
          0,           0,          52,      -5.681252117,      -5.702181639,      -6.015170369,      -4.954632408
          0,           0,          53,      -5.712545169,      -5.751468531,      -6.074851978,      -4.991390144
          0,           0,          54,      -5.729782436,      -5.779193459,      -6.100428969,      -5.004442413
          0,           0,          55,      -5.755596246,      -5.815399257,      -6.146287527,      -5.034870319
          0,           0,          56,       -5.77226532,      -5.836057539,      -6.160259013,      -5.047987036
          0,           0,          57,      -5.797574548,      -5.861867132,      -6.200198158,       -5.07710253
          0,           0,          58,      -5.810217487,      -5.865624085,      -6.203049071,      -5.086021283
          0,           0,          59,      -5.838929958,      -5.874182406,      -6.238960196,      -5.117889951
          0,           0,          60,      -5.870522258,      -5.868944182,      -6.249578718,       -5.14625945
          0,           0,          61,      -5.913554105,      -5.876073258,      -6.283925655,      -5.191636658
          0,           0,          62,      -5.953326349,      -5.888194984,      -6.293547662,      -5.229013858
          0,           0,          63,      -6.000547446,      -5.917575266,      -6.329488695,      -5.278438746
          0,           0,          64,      -6.042488716,      -5.947290473,      -6.350012202,      -5.317794021
          0,           0,          65,      -6.095751701,      -5.983274954,      -6.389160856,      -5.373021145
          0,           0,          66,      -6.149384824,      -6.020073164,      -6.412199581,      -5.423658929
          0,           0,          67,      -6.206948049,      -6.062027691,      -6.456595086,      -5.482645937
          0,           0,          68,       -6.26070318,      -6.099225867,      -6.483932986,      -5.534719961
          0,           0,          69,      -6.312006202,      -6.136793211,      -6.531180237,      -5.589423751
          0,           0,          70,      -6.358462372,      -6.169962051,      -6.560160819,      -5.634663872
          0,           0,          71,      -6.399403436,      -6.204292153,      -6.612387564,      -5.680067211
          0,           0,          72,      -6.431817586,      -6.231730149,      -6.635707784,      -5.712152883
          0,           0,          73,      -6.462733814,      -6.263041748,      -6.686224213,      -5.747969635
          0,           0,          74,      -6.486481306,      -6.289684259,      -6.702897335,      -5.770277106
          0,           0,          75,      -6.512756515,      -6.320799421,      -6.751302041,      -5.801207855
          0,           0,          76,      -6.532922026,      -6.344513448,      -6.755954072,      -5.819698889
          0,           0,          77,      -6.563831575,      -6.376985203,      -6.800316165,      -5.853688683
          0,           0,          78,       -6.59148964,      -6.402143407,      -6.800976581,      -5.879017301
          0,           0,          79,      -6.627155035,      -6.432997354,      -6.838042531,      -5.918369572
          0,           0,          80,      -6.666669914,      -6.461438697,      -6.844721802,      -5.954587489
          0,           0,          81,      -6.708912094,       -6.49398002,      -6.886564579,      -6.000741693
          0,           0,          82,      -6.746032516,      -6.520075467,      -6.893456802,      -6.036864301
          0,           0,          83,      -6.787400861,      -6.553589322,      -6.942791503,      -6.081760222
          0,           0,          84,      -6.813574535,      -6.578768042,      -6.953250361,      -6.107487511
          0,           0,          85,      -6.837671235,      -6.606333081,      -6.997640917,      -6.136761088
          0,           0,          86,      -6.855855287,      -6.629814135,       -7.00331959,      -6.152715757
          0,           0,          87,      -6.872400874,      -6.654556814,      -7.040211728,      -6.174024053
          0,           0,          88,      -6.880510771,      -6.673138432,      -7.029144384,      -6.179512647
          0,           0,          89,      -6.881448021,      -6.692076285,      -7.047577292,      -6.183937923
          0,           0,          90,      -6.863112074,      -6.702857402,      -7.019480866,      -6.160167938
          0,           0,          91,      -6.835272364,      -6.714137326,       -7.02415215,      -6.134310189
          0,           0,          92,      -6.787905614,      -6.714311116,      -6.993018348,      -6.079081353
          0,           0,          93,      -6.745853948,      -6.716445353,      -6.990170234,      -6.039199853
          0,           0,          94,      -6.694454696,      -6.701565776,      -6.957986785,      -5.980493251
          0,           0,          95,      -6.664363988,      -6.697540366,      -6.953417028,      -5.953826074
          0,           0,          96,      -6.623951153,      -6.678859914,      -6.928130605,      -5.907305549
          0,           0,          97,      -6.605035281,       -6.68269147,      -6.930526264,       -5.89200376
          0,           0,          98,      -6.577364059,      -6.668786089,      -6.908982481,      -5.858467948
          0,           0,          99,      -6.564995873,      -6.672697888,      -6.913217181,      -5.849869426
          0,           0,         100,      -6.548402225,      -6.667116902,      -6.899741418,       -5.82751885
          0,           0,         101,      -6.548326799,      -6.677373317,      -6.908880762,      -5.831192108
          0,           0,         102,       -6.54281428,      -6.676223373,      -6.899089881,      -5.820602545
          0,           0,         103,      -6.552190085,      -6.694480357,      -6.914452411,       -5.83332686
          0,           0,         104,      -6.556151048,      -6.699423111,      -6.914622938,      -5.833004678
          0,           0,         105,      -6.570403441,      -6.718865466,      -6.937606166,      -5.851007553
          0,           0,         106,      -6.580376068,      -6.729488408,      -6.944843921,      -5.856771706
          0,           0,         107,      -6.599802708,      -6.750739303,      -6.971217851,      -5.880069667
          0,           0,         108,      -6.614215867,      -6.760938985,      -6.982133856,      -5.890518957
          0,           0,         109,      -6.638554322,      -6.784123447,      -7.013690659,       -5.91828125
          0,           0,         110,      -6.658629968,      -6.795032254,      -7.030833388,      -5.934683652
          0,           0,         111,      -6.685531816,      -6.815380816,      -7.064721697,      -5.965080838
          0,           0,         112,      -6.710247337,      -6.829231712,      -7.085724626,        -5.9860084
          0,           0,         113,      -6.741482745,       -6.84992108,      -7.121555262,      -6.020690849
          0,           0,         114,      -6.768564799,      -6.862025055,      -7.143075345,      -6.044551074
          0,           0,         115,      -6.802238935,      -6.884583951,      -7.180887237,      -6.081371192
          0,           0,         116,      -6.831280866,      -6.897400594,      -7.203500612,      -6.107494691
          0,           0,         117,      -6.863859021,      -6.916128727,      -7.240285997,       -6.14360861
          0,           0,         118,      -6.893263597,       -6.93120489,       -7.26288227,      -6.169930705
          0,           0,         119,      -6.925923944,      -6.950242775,      -7.299267626,      -6.206176691
          0,           0,         120,      -6.951989702,      -6.962056862,      -7.317412546,      -6.229628958
          0,           0,         121,      -6.983175326,      -6.983137403,        -7.3534355,      -6.264208266
          0,           0,         122,      -7.006927483,      -6.995502741,      -7.367018829,      -6.285314858
          0,           0,         123,      -7.032041394,       -7.01277877,       -7.39806553,      -6.314496397
          0,           0,         124,      -7.050961436,      -7.027206033,      -7.408852426,      -6.330355004
          0,           0,         125,      -7.071534598,      -7.044621302,      -7.433918224,      -6.355053572
          0,           0,         126,      -7.081979022,      -7.056024037,       -7.43937939,       -6.36264859
          0,           0,         127,      -7.095693867,      -7.071526643,      -7.459646068,      -6.380449353
          0,           0,         128,       -7.09932867,        -7.0828752,      -7.457165307,      -6.380469833
          0,           0,         129,      -7.106557683,      -7.099124563,      -7.475804633,       -6.39238855
          0,           0,         130,      -7.102989682,      -7.104448191,      -7.469109298,      -6.384732749
          0,           0,         131,      -7.105976937,      -7.121525866,      -7.478673812,      -6.391714376
          0,           0,         132,      -7.097459146,      -7.126078268,      -7.472708145,      -6.379366004
          0,           0,         133,      -7.097085765,      -7.138573789,      -7.479689513,      -6.383004244
          0,           0,         134,      -7.087706519,      -7.143196445,      -7.469346645,      -6.368965663
          0,           0,         135,      -7.087812084,      -7.156821051,      -7.476944403,      -6.373551371
          0,           0,         136,      -7.077359767,      -7.155752926,      -7.462146218,      -6.358315898
          0,           0,         137,      -7.077991648,      -7.171731693,      -7.470473078,      -6.363110002
          0,           0,         138,      -7.068957824,      -7.170858121,      -7.459766451,      -6.349601424
          0,           0,         139,        -7.0692652,      -7.182103752,       -7.46536252,       -6.35403585
          0,           0,         140,      -7.061124361,      -7.183041626,      -7.456118745,      -6.341210678
          0,           0,         141,      -7.063754215,       -7.19579127,      -7.465642834,      -6.348276992
          0,           0,         142,      -7.056223541,      -7.192210065,      -7.455150569,      -6.336055614
          0,           0,         143,      -7.059689133,       -7.20661357,      -7.464493208,      -6.343555439
          0,           0,         144,      -7.054345905,       -7.20453972,      -7.460699912,      -6.334076526
          0,           0,         145,      -7.059602672,      -7.215542785,      -7.471540057,      -6.343260545
          0,           0,         146,      -7.056220195,      -7.215299059,      -7.467848959,       -6.33522038
          0,           0,         147,      -7.063686394,      -7.228344721,      -7.484216211,      -6.347108349
          0,           0,         148,       -7.06406488,      -7.225971109,      -7.483771266,      -6.342866987
          0,           0,         149,      -7.075693357,      -7.241362458,      -7.499969724,       -6.35816828
          0,           0,         150,      -7.080515065,      -7.242085479,      -7.504475916,      -6.359050836
          0,           0,         151,      -7.095848897,      -7.255982452,      -7.523076901,      -6.378052949
          0,           0,         152,      -7.105649437,      -7.260836543,        -7.5289929,       -6.38348317
          0,           0,         153,      -7.124821378,      -7.277154533,       -7.55119588,      -6.406772574
          0,           0,         154,      -7.138708807,      -7.281203142,      -7.559975717,      -6.416564861
          0,           0,         155,      -7.161738706,      -7.299949656,      -7.583532168,      -6.443051558
          0,           0,         156,      -7.178892634,      -7.306107336,      -7.595516943,      -6.456832383
          0,           0,         157,       -7.20413768,      -7.322589419,      -7.621131616,      -6.485663086
          0,           0,         158,      -7.224351228,      -7.330576605,      -7.632095189,      -6.502166766
          0,           0,         159,      -7.246552979,      -7.340397333,      -7.651488452,      -6.521794627
          0,           0,         160,      -7.270524395,      -7.350669002,      -7.671084369,      -6.544581605
          0,           0,         161,      -7.296234955,      -7.363547941,      -7.692191332,      -6.569808469
          0,           0,         162,      -7.323381012,      -7.375869422,      -7.715650336,      -6.597175846
          0,           0,         163,      -7.352355698,      -7.388907525,      -7.739548868,      -6.626200221
          0,           0,         164,      -7.377651341,      -7.398865258,      -7.754373467,       -6.64705797
          0,           0,         165,      -7.415130024,       -7.42334379,      -7.798363679,      -6.692327315
          0,           0,         166,      -7.448735664,      -7.437335668,      -7.820213708,      -6.726286107
          0,           0,         167,       -7.48145364,      -7.451939151,      -7.843207033,      -6.753583178
          0,           0,         168,      -7.525787298,      -7.478221199,      -7.890612564,      -6.804926191
          0,           0,         169,       -7.56878591,      -7.495392266,      -7.917910362,      -6.848948788
          0,           0,         170,      -7.614828578,      -7.513216807,      -7.946680277,      -6.891243036
          0,           0,         171,      -7.670895037,      -7.538932692,      -7.995193539,      -6.954972938
          0,           0,         172,      -7.728509676,      -7.556508654,      -8.024229905,      -7.016670823
          0,           0,         173,      -7.790977379,       -7.58076412,       -8.06561706,          -7.08807
          0,           0,         174,      -7.851418845,       -7.59795855,      -8.088861278,      -7.155960527
          0,           0,         175,      -7.904227976,       -7.61943283,      -8.119948854,       -7.22191295
          0,           0,         176,      -7.933376121,      -7.633069819,      -8.124174399,      -7.258816081
          0,           0,         177,       -7.93616364,      -7.650344602,      -8.135735234,      -7.269311093
          0,           0,         178,      -7.898813526,      -7.658182823,      -8.113717849,      -7.221668039
          0,           0,         179,      -7.855785155,       -7.67064617,      -8.107687384,      -7.177188273
          0,           0,         180,       -7.79041033,      -7.671114049,      -8.067341188,      -7.096915547
          0,           0,         181,      -7.742757182,       -7.67907801,      -8.054595695,       -7.04986992
          0,           0,         182,      -7.682310304,      -7.671966842,      -8.008504144,      -6.978205122
          0,           0,         183,      -7.644570792,       -7.67691778,      -7.997807252,      -6.943280533
          0,           0,         184,      -7.596214081,      -7.663801569,      -7.953742421,      -6.886354274
          0,           0,         185,      -7.567946436,      -7.664655593,      -7.945029766,      -6.861817242
          0,           0,         186,      -7.530125726,      -7.648699541,      -7.905822962,      -6.816854454
          0,           0,         187,      -7.510630894,      -7.647918696,      -7.902090648,      -6.801669836
          0,           0,         188,      -7.484487982,      -7.634270457,      -7.872826121,        -6.7690778
          0,           0,         189,       -7.47764184,      -7.639786946,      -7.882826543,      -6.766757892
          0,           0,         190,      -7.462656115,      -7.624513058,      -7.857535289,      -6.745924857
          0,           0,         191,      -7.466412417,      -7.635722968,      -7.876606296,      -6.753705004
          0,           0,         192,       -7.46536029,      -7.626777481,      -7.862617744,      -6.747574588
          0,           0,         193,      -7.480503297,      -7.641007995,      -7.888744362,      -6.766699593
          0,           0,         194,      -7.492973974,      -7.639270066,      -7.883148815,      -6.774319215
          0,           0,         195,      -7.521916327,      -7.660438894,      -7.920381033,      -6.807083497
          0,           0,         196,      -7.548715622,       -7.66372733,      -7.923944256,      -6.830019048
          0,           0,         197,      -7.590218905,      -7.687718149,      -7.965923823,      -6.875122523
          0,           0,         198,      -7.635453837,       -7.69929187,      -7.983452143,      -6.917470958
          0,           0,         199,      -7.691224908,      -7.720541986,      -8.027513737,      -6.977652791
          0,           0,         200,       -7.75493441,      -7.738417445,      -8.050773027,      -7.040751922
          0,           0,         201,       -7.82331016,      -7.760472077,      -8.094509461,       -7.11573674
          0,           0,         202,      -7.891674424,      -7.778228249,      -8.112617004,      -7.188837578
          0,           0,         203,      -7.937200805,       -7.79391937,      -8.137632519,      -7.246025715
          0,           0,         204,      -7.945204046,      -7.804708964,      -8.129651185,      -7.255906635
          0,           0,         205,      -7.911982423,      -7.810870686,      -8.126232397,      -7.227571167
          0,           0,         206,      -7.845705376,      -7.808542698,      -8.086940679,      -7.148862672
          0,           0,         207,      -7.784481308,      -7.805482821,      -8.068293651,      -7.089782643
          0,           0,         208,      -7.711785874,      -7.788388615,      -8.014465529,      -7.005350634
          0,           0,         209,      -7.660515957,       -7.77939305,      -7.995508096,      -6.957899706
          0,           0,         210,      -7.600549667,      -7.751334573,      -7.941046425,      -6.888776687
          0,           0,         211,      -7.562438324,       -7.74086287,       -7.92777218,      -6.855269688
          0,           0,         212,      -7.515168833,      -7.707784635,      -7.878483682,        -6.8003765
          0,           0,         213,      -7.486899248,      -7.696915531,      -7.868153341,      -6.776811415
          0,           0,         214,      -7.446763537,      -7.659799259,      -7.823082137,      -6.730147695
          0,           0,         215,      -7.425309853,       -7.65190491,         -7.819549,      -6.713341651
          0,           0,         216,      -7.393857542,      -7.616905556,      -7.782053142,       -6.67600799
          0,           0,         217,      -7.379601544,      -7.610730185,      -7.783721091,      -6.666318009
          0,           0,         218,      -7.357565871,      -7.583131785,      -7.755004085,      -6.638571229
          0,           0,         219,      -7.353299977,      -7.585263817,      -7.767144844,      -6.638890388
          0,           0,         220,      -7.339623563,      -7.559404481,      -7.742258716,      -6.619771203
          0,           0,         221,      -7.342973511,       -7.56781027,      -7.759837346,      -6.627134092
          0,           0,         222,       -7.33933722,      -7.550089163,      -7.744201835,      -6.618782613
          0,           0,         223,      -7.350750512,       -7.56119629,      -7.766390138,      -6.634032923
          0,           0,         224,      -7.356922373,      -7.550747404,      -7.757532786,      -6.635244802
          0,           0,         225,      -7.378139527,      -7.567967584,      -7.789736276,      -6.660383622
          0,           0,         226,      -7.394571986,      -7.563138283,      -7.789036672,      -6.672326427
          0,           0,         227,      -7.425371427,       -7.58518638,      -7.827491683,      -6.706322077
          0,           0,         228,      -7.454602578,      -7.588076846,       -7.83663806,      -6.731690594
          0,           0,         229,      -7.496486041,      -7.610423795,      -7.880060021,      -6.776664912
          0,           0,         230,       -7.54025272,      -7.619789209,      -7.897011728,      -6.816712921
          0,           0,         231,      -7.596555896,      -7.644777571,      -7.947084162,      -6.875884285
          0,           0,         232,      -7.657395995,      -7.655643752,      -7.969802849,      -6.934187692
          0,           0,         233,      -7.728311934,      -7.682217305,       -8.01946802,      -7.008204567
          0,           0,         234,       -7.80196307,      -7.696082346,      -8.041074529,      -7.081859049
          0,           0,         235,      -7.868794436,      -7.718674274,      -8.078158837,      -7.155410454
          0,           0,         236,      -7.907728356,      -7.728492414,      -8.081373993,      -7.197567828
          0,           0,         237,      -7.906571377,      -7.744044848,      -8.093797588,      -7.205815166
          0,           0,         238,      -7.855378673,       -7.74444996,       -8.06743797,       -7.14936083
          0,           0,         239,      -7.800756221,      -7.751994967,      -8.059997109,      -7.099799561
          0,           0,         240,      -7.726441732,      -7.740220333,      -8.013931534,      -7.016140783
          0,           0,         241,      -7.675629939,      -7.741571361,      -8.000811531,      -6.969895751
          0,           0,         242,      -7.613808256,      -7.719213154,      -7.950107659,      -6.899894374
          0,           0,         243,      -7.574984395,      -7.713946747,      -7.936321059,      -6.865691955
          0,           0,         244,      -7.526432699,      -7.686414635,      -7.889100298,      -6.810148225
          0,           0,         245,       -7.49950289,      -7.681548584,      -7.881733353,      -6.788018472
          0,           0,         246,      -7.463363206,      -7.653347345,      -7.842352317,      -6.745657689
          0,           0,         247,      -7.446652434,        -7.6506166,       -7.84336211,      -6.733645114
          0,           0,         248,      -7.422816396,      -7.627027038,      -7.813440472,      -6.703921463
          0,           0,         249,      -7.418849496,      -7.632579559,      -7.827367489,      -6.704594083
          0,           0,         250,       -7.40647565,      -7.609796291,      -7.801950226,      -6.686685022
          0,           0,         251,      -7.413396095,       -7.62319538,      -7.825056065,       -6.69753709
          0,           0,         252,      -7.414706527,      -7.609016389,      -7.810663761,      -6.694017349
          0,           0,         253,      -7.432606984,      -7.624934115,      -7.840542759,      -6.715646714
          0,           0,         254,      -7.447784388,      -7.620295205,      -7.835331635,      -6.725844388
          0,           0,         255,      -7.478528074,      -7.643488373,      -7.875312593,      -6.760195274
          0,           0,         256,      -7.507887079,       -7.64511248,        -7.8794703,      -6.785325798
          0,           0,         257,      -7.552537456,      -7.671572477,      -7.926264025,      -6.832742207
          0,           0,         258,      -7.599888536,      -7.684070549,      -7.941757725,      -6.876410579
          0,           0,         259,      -7.659761784,      -7.711912414,      -7.989646841,      -6.939108596
          0,           0,         260,      -7.727210944,      -7.727399012,      -8.011980519,      -7.004014864
          0,           0,         261,      -7.800431658,      -7.755085004,      -8.053682493,      -7.080859887
          0,           0,         262,      -7.873242931,      -7.773063744,      -8.073703173,      -7.154247758
          0,           0,         263,      -7.918144514,      -7.793364482,        -8.0932334,      -7.207679234
          0,           0,         264,       -7.91616548,      -7.802806805,      -8.089355704,      -7.206733231
          0,           0,         265,       -7.87411451,      -7.811455306,      -8.080577074,      -7.172149714
          0,           0,         266,      -7.798096683,      -7.804070724,      -8.046387783,      -7.088606104
          0,           0,         267,      -7.736006312,      -7.801650503,      -8.024128127,      -7.031222348
          0,           0,         268,      -7.661804179,      -7.777394709,      -7.975488025,      -6.948739846
          0,           0,         269,      -7.613769112,      -7.769552055,      -7.955839322,      -6.905301874
          0,           0,         270,       -7.55549275,      -7.735143147,      -7.906464823,      -6.839873621
          0,           0,         271,      -7.519649093,      -7.722469604,      -7.890310455,      -6.808604582
          0,           0,         272,      -7.473812974,      -7.685353375,      -7.844612477,      -6.756412145
          0,           0,         273,      -7.449201245,      -7.676685523,      -7.838092977,      -6.736539733
          0,           0,         274,      -7.414268388,      -7.639765308,      -7.796405513,       -6.69564622
          0,           0,         275,      -7.397454817,      -7.633684256,      -7.796264448,       -6.68357216
          0,           0,         276,      -7.372416464,      -7.603682191,      -7.763909882,      -6.652839935
          0,           0,         277,      -7.365965831,       -7.60597316,      -7.774337041,      -6.651081774
          0,           0,         278,      -7.349912448,      -7.577371628,      -7.745937484,      -6.629533739
          0,           0,         279,      -7.351659117,      -7.585806645,      -7.763967902,       -6.63534218
          0,           0,         280,      -7.346408018,      -7.565821848,      -7.746780734,       -6.62531109
          0,           0,         281,      -7.357181181,      -7.577959264,      -7.770719149,      -6.639936122
          0,           0,         282,      -7.362534261,       -7.56513668,      -7.760042371,      -6.640282018
          0,           0,         283,      -7.383858218,      -7.583393742,      -7.793454452,      -6.665466474
          0,           0,         284,      -7.407181139,      -7.591843676,      -7.812209772,       -6.69167478
          0,           0,         285,      -7.435536608,      -7.603576023,      -7.834378539,       -6.72066589
          0,           0,         286,      -7.469369837,       -7.61747448,      -7.861437519,      -6.754561098
          0,           0,         287,      -7.507898113,      -7.632537099,      -7.890476509,      -6.792750409
          0,           0,         288,       -7.55258382,      -7.651918512,      -7.922173926,      -6.836978136
          0,           0,         289,      -7.604168916,      -7.671952336,       -7.95765671,      -6.888401205
          0,           0,         290,      -7.661985067,      -7.689806366,      -7.989904773,      -6.946133053
          0,           0,         291,      -7.728072894,       -7.71234782,      -8.026227709,      -7.012097775
          0,           0,         292,      -7.799696206,      -7.724346839,      -8.043617253,      -7.078878741
          0,           0,         293,      -7.870764916,      -7.748384539,      -8.084444645,      -7.152568557
          0,           0,         294,      -7.919174454,      -7.757588431,      -8.088025124,      -7.201047638
          0,           0,         295,      -7.927770788,      -7.774277113,      -8.103494359,      -7.218519422
          0,           0,         296,      -7.881713533,      -7.775105002,      -8.080817292,      -7.169451236
          0,           0,         297,      -7.826649312,       -7.78364704,      -8.074914729,      -7.121222018
          0,           0,         298,      -7.750616333,       -7.77237293,       -8.03214318,      -7.037230599
          0,           0,         299,      -7.698446999,      -7.774140447,      -8.019609445,      -6.990423397
          0,           0,         300,      -7.635976241,      -7.751710932,      -7.970678049,      -6.920273207
          0,           0,         301,      -7.597549174,      -7.746832315,      -7.958899367,      -6.886814432
          0,           0,         302,      -7.549887537,      -7.718928744,      -7.913436472,      -6.832395987
          0,           0,         303,      -7.524069145,      -7.715006862,      -7.906946804,      -6.811546415
          0,           0,         304,      -7.487809996,      -7.683975355,      -7.865541433,      -6.769274087
          0,           0,         305,       -7.47371892,       -7.68738443,      -7.871670761,      -6.759840697
          0,           0,         306,      -7.451492254,      -7.660692086,      -7.841085988,      -6.732119887
          0,           0,         307,      -7.447438684,      -7.665088343,      -7.853142577,      -6.732396426
          0,           0,         308,      -7.437318339,      -7.645671382,      -7.830911007,      -6.716791318
          0,           0,         309,      -7.446133374,      -7.659438989,      -7.856385466,      -6.729916554
          0,           0,         310,      -7.448203026,      -7.643979715,      -7.840787221,      -6.726856627
          0,           0,         311,      -7.468350341,      -7.664612843,      -7.874667331,      -6.750476117
          0,           0,         312,      -7.491405447,      -7.674679317,      -7.893426903,      -6.776779895
          0,           0,         313,      -7.519725977,      -7.685173113,      -7.913381345,      -6.805871298
          0,           0,         314,       -7.55461329,      -7.699081817,       -7.93816294,      -6.840446053
          0,           0,         315,      -7.596479195,      -7.718226621,      -7.966900323,      -6.881776459
          0,           0,         316,       -7.64529274,      -7.738065615,      -7.998103721,      -6.930441802
          0,           0,         317,      -7.700691599,      -7.749393367,      -8.013497478,      -6.979074013
          0,           0,         318,      -7.768812022,       -7.78018166,      -8.064206434,      -7.048174745
          0,           0,         319,       -7.84292284,      -7.796957456,       -8.08497378,      -7.119428311
          0,           0,         320,      -7.913038054,      -7.821796492,      -8.119518339,      -7.193787072
          0,           0,         321,      -7.963492773,      -7.835529817,       -8.12988496,      -7.245326775
          0,           0,         322,       -7.96792885,      -7.851696023,      -8.138840498,      -7.258979643
          0,           0,         323,       -7.92015144,        -7.8545945,      -8.122088089,      -7.208426513
          0,           0,         324,      -7.861150436,      -7.859753808,      -8.107843862,      -7.155784311
          0,           0,         325,      -7.783144621,      -7.846301315,       -8.06826389,      -7.070055125
          0,           0,         326,      -7.728637743,      -7.843139673,      -8.048793944,       -7.02056006
          0,           0,         327,      -7.664031669,      -7.815676561,       -8.00137801,      -6.948550067
          0,           0,         328,      -7.623065975,      -7.805074702,      -7.982866973,      -6.912326487
          0,           0,         329,        -7.5725725,      -7.771138907,      -7.936385935,       -6.85525904
          0,           0,         330,      -7.544442144,      -7.763031758,      -7.927678767,      -6.831996216
          0,           0,         331,      -7.505767758,      -7.726586754,      -7.882418147,      -6.787218131
          0,           0,         332,      -7.486212997,      -7.719816786,      -7.879537931,      -6.772478753
          0,           0,         333,      -7.458616547,      -7.688591631,      -7.844916462,       -6.73908246
          0,           0,         334,       -7.45068098,      -7.690373904,      -7.855204761,      -6.735900539
          0,           0,         335,      -7.432949511,      -7.660298572,      -7.824993834,      -6.712594255
          0,           0,         336,      -7.433732435,       -7.66850015,      -7.842786779,      -6.717494778
