"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          22,      -4.982867307,      -4.457776816,      -5.054621761,      -4.235575349
          0,           0,          23,      -5.030950593,      -4.502925279,      -5.122729681,      -4.283727314
          0,           0,          24,      -5.082431341,      -4.549645026,      -5.191714973,      -4.330951095
          0,           0,          25,      -5.135394727,      -4.597602049,      -5.253012567,      -4.380370719
          0,           0,          26,      -5.193214003,      -4.647045851,      -5.307471105,      -4.441204447
          0,           0,          27,      -5.242675146,      -4.696758949,      -5.365062232,      -4.491705089
          0,           0,          28,      -5.291069847,      -4.745896723,      -5.422094833,      -4.537564507
          0,           0,          29,      -5.343958553,      -4.796283483,      -5.477372853,      -4.587017025
          0,           0,          30,      -5.406294648,      -4.847485251,      -5.530646784,      -4.650849092
          0,           0,          31,      -5.466348153,      -4.900191674,      -5.588683745,      -4.710132399
          0,           0,          32,       -5.52513079,      -4.952820857,      -5.646758273,      -4.766244652
          0,           0,          33,      -5.587893889,      -5.006639438,      -5.703832688,      -4.826146262
          0,           0,          34,       -5.66024063,      -5.060454173,      -5.759149736,      -4.898234866
          0,           0,          35,      -5.729856258,      -5.115295439,      -5.819768555,      -4.965857318
          0,           0,          36,      -5.794901822,      -5.169530458,      -5.878322573,      -5.028023583
          0,           0,          37,      -5.855904237,      -5.225027686,      -5.931552493,       -5.08690878
          0,           0,          38,      -5.914242397,      -5.281208579,      -5.981313446,      -5.147773386
          0,           0,          39,       -5.94757541,      -5.336895739,      -6.034615932,      -5.184672318
          0,           0,          40,      -5.961465612,      -5.392264355,      -6.079436353,      -5.201023272
          0,           0,          41,      -5.960952838,      -5.449313233,      -6.115298178,      -5.203715646
          0,           0,          42,      -5.973097158,       -5.50540793,      -6.156518012,      -5.227396717
          0,           0,          43,      -5.971651415,      -5.560497746,      -6.196925209,      -5.230153328
          0,           0,          44,      -5.970512007,      -5.615145421,      -6.229932325,      -5.226633451
          0,           0,          45,      -5.971030002,      -5.668652044,      -6.255223246,      -5.224384424
          0,           0,          46,      -5.994029188,      -5.720928222,      -6.294420012,       -5.25659603
          0,           0,          47,       -6.00977138,      -5.773154562,       -6.33378795,      -5.274720899
          0,           0,          48,      -6.031926332,      -5.822722248,      -6.361804878,      -5.291896653
          0,           0,          49,      -6.055753942,      -5.871336301,       -6.38137658,      -5.310945479
          0,           0,          50,      -6.094028083,      -5.921749574,      -6.424160438,      -5.358215712
          0,           0,          51,      -6.124008929,      -5.970950435,      -6.465308713,      -5.389912547
          0,           0,          52,      -6.156802105,      -6.017599275,      -6.501545594,      -5.417309014
          0,           0,          53,      -6.194197078,      -6.062600484,      -6.538999811,      -5.449545109
          0,           0,          54,      -6.248594704,       -6.10835341,      -6.588619661,      -5.510528727
          0,           0,          55,      -6.302485024,      -6.152814688,      -6.638170336,      -5.565043852
          0,           0,          56,      -6.361957962,      -6.195187156,      -6.686005968,      -5.619685616
          0,           0,          57,      -6.428969723,      -6.238295764,      -6.735989974,      -5.681603069
          0,           0,          58,      -6.506714523,      -6.283850552,      -6.792036264,      -5.763264384
          0,           0,          59,      -6.586721174,      -6.329949173,      -6.854832094,      -5.843590818
          0,           0,          60,       -6.67149112,      -6.375373173,      -6.920186106,      -5.924936402
          0,           0,          61,      -6.762305901,      -6.420910612,      -6.986715203,      -6.011667003
          0,           0,          62,      -6.856876126,      -6.469663487,      -7.049822482,      -6.108248075
          0,           0,          63,      -6.951213892,      -6.516955723,      -7.118733054,      -6.202957876
          0,           0,          64,      -7.041912603,       -6.56311477,      -7.185791458,       -6.29289354
          0,           0,          65,      -7.123554517,      -6.610562615,      -7.246256257,      -6.374201641
          0,           0,          66,      -7.184585159,      -6.658676283,      -7.301294393,      -6.442073648
          0,           0,          67,      -7.213727705,      -6.705014245,      -7.356499792,      -6.476479114
          0,           0,          68,      -7.221172447,      -6.751475232,      -7.403037259,      -6.483746217
          0,           0,          69,      -7.223629931,       -6.79885037,      -7.443771313,      -6.485496835
          0,           0,          70,      -7.227321986,      -6.846088732,      -7.480197678,      -6.486767198
          0,           0,          71,      -7.258149473,      -6.894074089,      -7.528648017,      -6.525670149
          0,           0,          72,      -7.290309893,       -6.94238245,      -7.578632939,      -6.558422139
          0,           0,          73,       -7.33644545,      -6.991110524,      -7.626704084,      -6.598567402
          0,           0,          74,      -7.400828376,      -7.042845553,      -7.676027788,      -6.656910789
          0,           0,          75,      -7.483684286,      -7.096546506,      -7.727761605,      -6.742191639
          0,           0,          76,      -7.572191101,      -7.151806853,      -7.780484685,      -6.830340751
          0,           0,          77,      -7.665231424,      -7.207865257,      -7.828032139,      -6.920185174
          0,           0,          78,       -7.74423996,      -7.266636433,      -7.863519959,       -6.99734569
          0,           0,          79,      -7.778803588,      -7.324407843,        -7.8924212,      -7.044624922
          0,           0,          80,      -7.758524488,      -7.380652399,      -7.910593706,      -7.030033463
          0,           0,          81,      -7.710955302,      -7.434260057,      -7.913761189,      -6.978587197
          0,           0,          82,      -7.679312487,      -7.483318047,      -7.927786927,      -6.957377872
          0,           0,          83,      -7.636126842,      -7.524254107,      -7.928748496,      -6.911865902
          0,           0,          84,      -7.599304521,       -7.55736905,      -7.918252266,      -6.867047208
          0,           0,          85,      -7.574888284,      -7.581983592,      -7.913140548,      -6.839082633
          0,           0,          86,      -7.553661074,      -7.592248136,      -7.899793584,      -6.814023395
          0,           0,          87,      -7.563938733,      -7.613125942,      -7.925476662,      -6.835432426
          0,           0,          88,       -7.57008414,      -7.627329688,       -7.94648424,      -6.841821152
          0,           0,          89,      -7.581535809,      -7.637418412,      -7.956706587,      -6.846097418
          0,           0,          90,      -7.598165857,      -7.646868695,      -7.971256721,      -6.856985238
          0,           0,          91,      -7.638141664,      -7.668215836,      -8.013663056,      -6.904884408
          0,           0,          92,      -7.676928289,      -7.688495595,      -8.053064919,      -6.944221495
          0,           0,          93,      -7.722713238,      -7.709546661,      -8.090365213,      -6.984355704
          0,           0,          94,      -7.776849781,      -7.731429965,      -8.132458638,      -7.032929401
          0,           0,          95,      -7.847948816,       -7.76597414,      -8.187730866,      -7.109330258
          0,           0,          96,      -7.922937436,      -7.800799944,      -8.246238457,      -7.185017017
          0,           0,          97,      -8.008276247,      -7.835837428,      -8.307254536,      -7.266306568
          0,           0,          98,      -8.106572794,      -7.872297357,       -8.36988791,      -7.360005301
          0,           0,          99,      -8.216269982,      -7.912571277,      -8.432939163,      -7.467017544
          0,           0,         100,      -8.316343959,      -7.956577242,      -8.487184687,      -7.573210338
          0,           0,         101,      -8.398358635,      -7.999809091,      -8.542495928,        -7.6618753
          0,           0,         102,      -1.382392751,      -1.381555828,      -1.160028369,     -0.6615147697
          0,           0,         103,      -1.962252494,      -1.910382904,      -1.640083591,      -1.187514983
          0,           0,         104,      -2.158035789,       -2.12262133,      -1.818816901,      -1.368654582
          0,           0,         105,      -2.357252136,      -2.310564341,      -2.008214978,      -1.559460677
          0,           0,         106,      -2.526411696,      -2.449799604,      -2.195748669,      -1.732264252
          0,           0,         107,      -2.672364315,      -2.571734035,      -2.381451205,      -1.889990565
          0,           0,         108,      -2.797558556,      -2.678842744,       -2.53977689,      -2.030070176
          0,           0,         109,      -2.928623468,      -2.794371559,      -2.699765588,      -2.174798898
          0,           0,         110,      -3.055963808,       -2.90945942,      -2.854251511,      -2.314408172
          0,           0,         111,      -3.176248254,      -3.022111657,      -2.998712574,      -2.445867718
          0,           0,         112,      -3.285022335,       -3.12266212,      -3.123891624,      -2.565891794
          0,           0,         113,      -3.392213571,      -3.228266492,      -3.248680196,      -2.681889505
          0,           0,         114,       -3.49810521,      -3.332118604,       -3.36881325,      -2.793315565
          0,           0,         115,      -3.604704275,      -3.431826959,      -3.483642277,      -2.903147514
          0,           0,         116,      -3.711042734,      -3.521052099,      -3.590418276,      -3.014745587
          0,           0,         117,      -3.810948318,      -3.609164415,      -3.698841642,      -3.121383473
          0,           0,         118,      -3.907621577,      -3.693874122,      -3.807302819,       -3.22459737
          0,           0,         119,      -4.000984391,      -3.776596384,      -3.914281499,      -3.325251441
          0,           0,         120,       -4.08767707,      -3.850488727,      -4.015850727,       -3.42702269
          0,           0,         121,      -4.159641174,      -3.920226417,      -4.117540639,      -3.519682597
          0,           0,         122,      -4.227365224,      -3.986332905,       -4.21715856,      -3.606016629
          0,           0,         123,      -4.289861734,       -4.04376506,      -4.309550317,      -3.694327429
          0,           0,         124,       -4.33694318,      -4.095774285,      -4.396103374,      -3.769295865
          0,           0,         125,      -4.383355529,      -4.146147536,       -4.47486804,      -3.836594559
          0,           0,         126,      -4.427349314,      -4.191377978,      -4.545583291,      -3.906359608
          0,           0,         127,      -4.457401295,      -4.231946967,      -4.604034226,       -3.95656921
          0,           0,         128,      -4.491569713,      -4.273758209,      -4.653681816,      -4.001723785
          0,           0,         129,      -4.527237755,      -4.313283542,      -4.704064766,      -4.055211636
          0,           0,         130,      -4.551844576,        -4.3479177,      -4.743370239,      -4.090320751
          0,           0,         131,      -4.583212684,      -4.385337142,      -4.779135737,      -4.125938216
          0,           0,         132,      -4.617772174,      -4.422398463,      -4.823608064,      -4.175157913
          0,           0,         133,      -4.641290677,      -4.453613051,      -4.855730602,      -4.204094502
          0,           0,         134,      -4.671817255,      -4.488527631,      -4.885918376,      -4.234925996
          0,           0,         135,      -4.706102023,      -4.524325012,      -4.928999605,      -4.281715871
          0,           0,         136,      -4.729160274,      -4.553542964,      -4.957782076,      -4.306281225
          0,           0,         137,      -4.759313077,      -4.586956463,      -4.984566671,      -4.333864708
          0,           0,         138,      -4.793620374,        -4.6218587,      -5.026734287,      -4.379402863
          0,           0,         139,      -4.816862388,      -4.649783033,      -5.053421701,      -4.402075308
          0,           0,         140,      -4.847187639,       -4.68234296,      -5.078035567,      -4.428262135
          0,           0,         141,      -4.881774425,      -4.716739417,      -5.119496674,      -4.473702567
          0,           0,         142,      -4.905448593,      -4.743989541,      -5.145083192,      -4.495630448
          0,           0,         143,      -4.936183181,      -4.776302611,      -5.168821461,      -4.521508555
          0,           0,         144,      -4.971182342,      -4.810672711,      -5.209934783,      -4.567472765
          0,           0,         145,      -4.995387673,      -4.837773305,      -5.235021434,      -4.589284311
          0,           0,         146,      -5.026526479,      -4.870082014,      -5.258407826,      -4.615223865
          0,           0,         147,      -5.061871889,      -4.904579746,      -5.299045465,      -4.661533368
          0,           0,         148,      -5.086488731,      -4.931642195,      -5.323861273,      -4.683097009
          0,           0,         149,      -5.117861716,      -4.963909963,      -5.347195461,      -4.708810536
          0,           0,         150,      -5.153362053,      -4.998457553,      -5.387581688,      -4.754872215
          0,           0,         151,      -5.178238947,       -5.02543787,       -5.41258082,      -4.776003108
          0,           0,         152,       -5.20976209,      -5.057595496,      -5.436187405,      -4.801336853
          0,           0,         153,      -5.245368304,      -5.092042707,      -5.476421477,      -4.847108186
          0,           0,         154,      -5.270519885,      -5.118852807,      -5.501344701,       -4.86805703
          0,           0,         155,      -5.302228591,      -5.150848973,      -5.524930568,      -4.893153323
          0,           0,         156,      -5.337971861,      -5.185148027,      -5.564710328,      -4.938780149
          0,           0,         157,      -5.363395821,      -5.211804853,        -5.5894061,      -4.959519595
          0,           0,         158,      -5.395283574,       -5.24369373,      -5.613137482,      -4.984368284
          0,           0,         159,       -5.43117113,      -5.277945132,      -5.652666539,      -5.029737811
          0,           0,         160,      -5.456861728,      -5.304559972,      -5.677462332,      -5.050227938
          0,           0,         161,      -5.488972023,      -5.336434601,      -5.701634487,      -5.075086493
          0,           0,         162,      -5.525105178,      -5.370760079,      -5.741068623,      -5.120445208
          0,           0,         163,      -5.551140146,      -5.397437867,      -5.766055629,      -5.141073599
          0,           0,         164,      -5.583512203,      -5.429368843,      -5.790630002,      -5.166217273
          0,           0,         165,      -5.619938511,      -5.463830238,      -5.829884284,      -5.211669167
          0,           0,         166,      -5.646309192,      -5.490623435,      -5.855010858,      -5.232470324
          0,           0,         167,      -5.678892632,      -5.522633007,      -5.879931165,      -5.257767018
          0,           0,         168,      -5.715583935,      -5.557240949,      -5.918993798,      -5.303138867
          0,           0,         169,      -5.742284756,      -5.584185793,      -5.944335944,      -5.324101072
          0,           0,         170,      -5.775102112,      -5.616301519,      -5.969748825,      -5.349615467
          0,           0,         171,      -5.812089462,      -5.651076561,      -6.008786458,      -5.394998626
          0,           0,         172,      -5.839192129,      -5.678235153,      -6.034526207,      -5.416364353
          0,           0,         173,      -5.872320376,      -5.710511448,      -6.060616451,      -5.442313517
          0,           0,         174,      -5.909643427,       -5.74548257,      -6.099750106,      -5.487864238
          0,           0,         175,      -5.937205206,      -5.772913826,      -6.125945468,      -5.509796299
          0,           0,         176,      -5.970691234,      -5.805393181,      -6.152732016,      -5.536279286
          0,           0,         177,       -6.00836386,      -5.840583344,      -6.191946142,      -5.582038055
          0,           0,         178,      -6.036409481,      -5.868329819,      -6.218601601,       -5.60457094
          0,           0,         179,      -6.070275428,      -5.901038636,      -6.246118361,      -5.631622753
          0,           0,         180,      -6.108307063,      -5.936477593,      -6.285466226,      -5.677575877
          0,           0,         181,      -6.136838223,      -5.964577382,      -6.312676349,      -5.700663676
          0,           0,         182,      -6.171075295,       -5.99753479,      -6.341013995,       -5.72824362
          0,           0,         183,      -6.209466992,      -6.033253817,      -6.380587191,      -5.774342782
          0,           0,         184,      -6.238459667,      -6.061731993,      -6.408392817,      -5.797885903
          0,           0,         185,      -6.273019585,      -6.094941071,      -6.437500054,      -5.825861293
          0,           0,         186,      -6.311742859,      -6.130949577,      -6.477245732,      -5.871991428
          0,           0,         187,      -6.341143291,      -6.159805987,      -6.505548433,      -5.895854895
          0,           0,         188,      -6.375952305,      -6.193248329,      -6.535272655,      -5.924042015
          0,           0,         189,      -6.414949779,      -6.229535717,      -6.575094408,      -5.970040049
          0,           0,         190,      -6.444700641,      -6.258763519,      -6.603810699,      -5.994107204
          0,           0,         191,      -6.479697205,      -6.292417065,       -6.63407261,      -6.022343609
          0,           0,         192,      -6.518913237,      -6.328978943,      -6.673965075,      -6.068100326
          0,           0,         193,      -6.549090188,      -6.358601594,      -6.702583522,      -6.092176335
          0,           0,         194,      -6.584501741,      -6.392666437,      -6.733539891,      -6.120620562
          0,           0,         195,      -6.623439024,      -6.429313104,      -6.774666018,      -6.166174474
          0,           0,         196,      -6.653742728,       -6.45912151,       -6.80310975,      -6.190161057
          0,           0,         197,      -6.689651975,      -6.493506327,      -6.834207423,      -6.218981567
          0,           0,         198,      -6.729078199,      -6.530610624,      -6.875402151,      -6.264859807
          0,           0,         199,      -6.759857431,      -6.560860775,      -6.904444089,      -6.289437756
          0,           0,         200,      -6.796135158,      -6.595471479,      -6.936286637,      -6.318913032
          0,           0,         201,      -6.836077909,      -6.632933994,      -6.977666473,      -6.365442258
          0,           0,         202,      -2.299478841,      -2.298438254,      -2.077214669,      -1.578625981
          0,           0,         203,      -2.870056763,      -2.817799995,      -2.550307483,      -2.095598954
          0,           0,         204,      -3.069403346,      -3.034373094,      -2.732095673,      -2.280442713
          0,           0,         205,      -3.271754267,      -3.222291677,      -2.922899541,      -2.474856292
          0,           0,         206,      -3.443270494,      -3.363441394,      -3.111099454,      -2.650034197
          0,           0,         207,      -3.589197544,      -3.487052347,      -3.297373883,      -2.808573124
          0,           0,         208,      -3.713636392,      -3.595148094,      -3.456251831,      -2.948198564
          0,           0,         209,      -3.844882985,      -3.713010595,      -3.616834708,      -3.092606306
          0,           0,         210,      -3.972952459,       -3.83014605,      -3.771944107,      -3.232217114
          0,           0,         211,      -4.095595397,      -3.945583755,      -3.917406581,      -3.364646261
          0,           0,         212,      -4.206354867,       -4.04881077,      -4.044035267,      -3.486172342
          0,           0,         213,      -4.314993062,      -4.157003644,      -4.171301356,      -3.603923624
          0,           0,         214,      -4.424219494,      -4.264904806,      -4.295124942,      -3.718223962
          0,           0,         215,      -4.533947764,       -4.36813639,      -4.413972134,      -3.831332934
          0,           0,         216,        -4.6410446,      -4.459556513,      -4.522988656,      -3.944871434
          0,           0,         217,      -4.745683456,      -4.552054614,      -4.634850313,      -4.055999325
          0,           0,         218,      -4.846774692,      -4.640596278,      -4.747438019,      -4.164409276
          0,           0,         219,       -4.94249942,      -4.725920166,      -4.858513672,       -4.27068348
          0,           0,         220,      -5.033304611,      -4.803003242,      -4.962443475,      -4.377004914
          0,           0,         221,      -5.106935615,      -4.875309545,      -5.066956705,      -4.473096472
          0,           0,         222,      -5.173078745,      -4.942565195,      -5.169104138,      -4.562473279
          0,           0,         223,      -5.238312752,      -5.002619219,       -5.26422434,      -4.652226384
          0,           0,         224,      -5.286353515,      -5.056266312,      -5.353750504,       -4.72775561
          0,           0,         225,      -5.330002045,      -5.105930434,      -5.432767869,      -4.793632755
          0,           0,         226,      -5.378552846,      -5.153459506,      -5.505300686,      -4.863966811
          0,           0,         227,      -5.411832133,      -5.195186451,      -5.566188747,      -4.914934172
          0,           0,         228,      -5.444590356,       -5.23593072,      -5.614487534,      -4.957911558
          0,           0,         229,      -5.486717848,      -5.278662389,      -5.669052432,      -5.014669904
          0,           0,         230,      -5.515840223,      -5.315377309,      -5.714061728,      -5.052553154
          0,           0,         231,      -5.547452133,      -5.353158395,      -5.751140509,      -5.087075195
          0,           0,         232,      -5.583997639,      -5.391787883,      -5.798374271,      -5.136028689
          0,           0,         233,      -5.618328461,      -5.429393542,       -5.84174036,       -5.17376728
          0,           0,         234,      -5.647853051,      -5.464212718,      -5.873973437,       -5.20256315
          0,           0,         235,      -5.684615791,      -5.502375387,      -5.920848347,      -5.250936475
          0,           0,         236,      -5.713561172,      -5.535788783,       -5.95589159,      -5.280315043
          0,           0,         237,      -5.749270398,      -5.573195254,      -5.989239432,      -5.312736742
          0,           0,         238,      -5.784627533,       -5.60962197,      -6.035909844,      -5.359136651
          0,           0,         239,      -5.814033673,      -5.642461202,      -6.069545455,      -5.388203382
          0,           0,         240,      -5.844630052,      -5.676030526,      -6.094674844,       -5.41370238
          0,           0,         241,      -5.886713467,      -5.716400238,      -6.144422347,      -5.467124001
          0,           0,         242,      -5.915067872,      -5.747642782,      -6.177807711,      -5.494381848
          0,           0,         243,      -5.945039372,      -5.780431322,      -6.201016772,      -5.518983152
          0,           0,         244,      -5.987426471,      -5.821099122,      -6.249975926,      -5.572860478
          0,           0,         245,      -6.016327289,      -5.852399079,      -6.282324716,      -5.600302739
          0,           0,         246,       -6.04663916,      -5.885180722,       -6.30499902,      -5.624653353
          0,           0,         247,      -6.089394828,      -5.926220067,      -6.353544139,      -5.679056057
          0,           0,         248,      -6.118691831,      -5.957649983,      -6.385467231,      -5.706671175
          0,           0,         249,      -6.149161029,      -5.990462787,      -6.407920034,      -5.730727215
          0,           0,         250,      -6.192140741,      -6.031770366,      -6.456216246,      -5.785393912
          0,           0,         251,      -6.221642192,      -6.063221913,      -6.488114141,      -5.812812683
          0,           0,         252,      -6.252217112,      -6.095907742,      -6.510674755,      -5.836481043
          0,           0,         253,      -6.295279375,      -6.137233836,      -6.558872406,      -5.891031526
          0,           0,         254,      -6.324889683,      -6.168494809,      -6.590665451,      -5.918141065
          0,           0,         255,       -6.35561473,      -6.200900387,      -6.613176145,       -5.94158468
          0,           0,         256,      -6.398749564,      -6.242092361,      -6.661047975,       -5.99601598
          0,           0,         257,      -6.428455854,      -6.273064493,      -6.692471141,      -6.022847187
          0,           0,         258,      -6.459307074,      -6.305128884,      -6.714862955,      -6.046022305
          0,           0,         259,      -6.502525446,      -6.346141094,      -6.762417012,      -6.100283475
          0,           0,         260,      -6.532294669,      -6.376813088,      -6.793505057,      -6.126700043
          0,           0,         261,      -6.563196356,      -6.408519184,      -6.815842154,      -6.149483853
          0,           0,         262,      -6.606531267,      -6.449353759,      -6.863123113,      -6.203549985
          0,           0,         263,      -6.636375008,      -6.479762176,      -6.893901297,      -6.229600849
          0,           0,         264,      -6.667289668,      -6.511134279,      -6.916122009,      -6.252030662
          0,           0,         265,       -6.71076707,      -6.551815574,      -6.963066461,      -6.305898609
          0,           0,         266,      -6.740690715,      -6.582010866,      -6.993566501,      -6.331612002
          0,           0,         267,      -6.771589839,      -6.613082767,      -7.015675608,        -6.3536179
          0,           0,         268,      -6.815184299,      -6.653620613,      -7.062309068,      -6.407120738
          0,           0,         269,      -6.845167549,      -6.683649892,      -7.092648211,      -6.432374781
          0,           0,         270,      -6.876056934,      -6.714468422,      -7.114812762,      -6.453882452
          0,           0,         271,      -6.919729621,      -6.754874706,      -7.161285249,      -6.506836978
          0,           0,         272,      -6.949771822,      -6.784812901,      -7.191615673,      -6.531583771
          0,           0,         273,      -6.980719483,      -6.815474298,      -7.214086417,      -6.552736324
          0,           0,         274,      -7.024461058,      -6.855792076,      -7.260575161,       -6.60514426
          0,           0,         275,      -7.054614219,      -6.885737042,      -7.291005357,      -6.629585135
          0,           0,         276,      -7.085755643,      -6.916365276,      -7.313961683,      -6.650805752
          0,           0,         277,      -7.129624606,       -6.95664969,       -7.36050615,      -6.702956063
          0,           0,         278,      -7.159997613,       -6.98667896,      -7.391068808,      -6.727517845
          0,           0,         279,      -7.191492574,      -7.017373012,      -7.414583223,      -6.749329664
          0,           0,         280,      -7.235606785,      -7.057660695,      -7.461107603,      -6.801647831
          0,           0,         281,      -7.266494938,      -7.087790727,      -7.490763815,      -6.826517342
          0,           0,         282,      -7.298607968,       -7.11893677,       -7.51690406,      -6.849981085
          0,           0,         283,      -7.342520959,      -7.158852293,      -7.563461133,       -6.90223537
          0,           0,         284,      -7.373859085,      -7.189085936,      -7.592647321,      -6.927729772
          0,           0,         285,      -7.406680588,       -7.22056748,      -7.619417243,      -6.952535286
          0,           0,         286,      -7.451055304,      -7.260528966,      -7.665942206,      -7.005375436
          0,           0,         287,      -7.482770973,      -7.290908948,      -7.695574602,      -7.031565339
          0,           0,         288,       -7.51592624,      -7.322518227,      -7.722888695,      -7.057001127
          0,           0,         289,      -7.560670409,      -7.362477098,      -7.769257612,      -7.110061998
          0,           0,         290,      -7.592713056,      -7.393051565,      -7.799150647,      -7.136723776
          0,           0,         291,      -7.626062854,       -7.42480542,      -7.826829088,      -7.162421104
          0,           0,         292,      -7.671057487,      -7.464751123,      -7.873031404,      -7.215314356
          0,           0,         293,      -7.703351589,       -7.49553786,      -7.903236125,      -7.242227574
          0,           0,         294,      -7.736832226,      -7.527471574,      -7.931414777,      -7.268089245
          0,           0,         295,      -7.782038421,      -7.567421765,      -7.977714896,      -7.320735519
          0,           0,         296,      -7.814625359,      -7.598468897,      -8.008506556,      -7.348017846
          0,           0,         297,      -7.848306884,      -7.630645635,      -8.037440115,      -7.374257846
          0,           0,         298,        -7.8937535,      -7.670621869,      -8.084028623,      -7.426794068
          0,           0,         299,      -7.926693029,      -7.701973639,      -8.115479061,      -7.454598992
          0,           0,         300,      -7.960649529,      -7.734429841,      -8.145160526,       -7.48136371
          0,           0,         301,      -8.006346376,       -7.77443663,      -8.191954341,      -7.533846485
          0,           0,         302,      -3.579338502,      -3.578328327,      -3.357040471,      -2.858461486
          0,           0,         303,      -4.159030026,      -4.114396183,      -3.837077107,      -3.383622505
          0,           0,         304,      -4.353160763,      -4.320081868,       -4.01279566,      -3.562747974
          0,           0,         305,      -4.552842568,      -4.509015847,      -4.202948345,      -3.754152101
          0,           0,         306,      -4.722366642,      -4.646796304,      -4.391258019,        -3.9270998
          0,           0,         307,      -4.870192807,      -4.769702274,      -4.577442336,      -4.086218925
          0,           0,         308,      -4.996395682,      -4.877529822,      -4.736397579,      -4.227215076
          0,           0,         309,      -5.127576282,      -4.993606819,      -4.897193983,      -4.372630045
          0,           0,         310,      -5.254195308,      -5.109557926,      -5.052329247,      -4.512236261
          0,           0,         311,      -5.374102802,      -5.223569055,      -5.197604261,      -4.643346439
          0,           0,         312,      -5.483360165,      -5.325801999,      -5.323938141,       -4.76356106
          0,           0,         313,      -5.591663533,      -5.433563538,      -5.449942769,      -4.880535391
          0,           0,         314,      -5.699854181,      -5.540500635,      -5.571871775,      -4.994188652
          0,           0,         315,       -5.80981605,      -5.643743463,      -5.689559359,      -5.107398359
          0,           0,         316,      -5.918701109,      -5.735882786,      -5.798621468,      -5.221750918
          0,           0,         317,      -6.021846379,      -5.827404319,      -5.910003779,      -5.332487007
          0,           0,         318,      -6.122939457,      -5.916212042,      -6.022013855,      -5.441650003
          0,           0,         319,      -6.221191893,      -6.002927859,      -6.133385102,      -5.549017674
          0,           0,         320,      -6.309138163,       -6.07894621,      -6.237046613,      -5.654756965
          0,           0,         321,      -6.382618545,      -6.151289438,      -6.341708275,       -5.75169086
          0,           0,         322,      -6.452090746,      -6.220031699,       -6.44523538,      -5.841792565
          0,           0,         323,      -6.512908743,      -6.278157002,      -6.539404355,      -5.930302376
          0,           0,         324,      -6.560163903,       -6.33119058,      -6.628068928,      -6.005510505
          0,           0,         325,      -6.608174799,      -6.382646274,      -6.709230171,      -6.073126775
          0,           0,         326,      -6.650912343,      -6.427248975,      -6.779771039,      -6.140029822
          0,           0,         327,      -6.683626717,      -6.468431886,      -6.838717091,      -6.190503487
          0,           0,         328,      -6.721545183,      -6.511554062,      -6.890628791,      -6.237243997
          0,           0,         329,      -6.757716104,      -6.551027251,      -6.942099589,      -6.289406737
          0,           0,         330,      -6.787814928,      -6.588161168,         -6.986013,      -6.328273058
          0,           0,         331,      -6.818600251,      -6.625262105,      -7.022219577,      -6.361722069
          0,           0,         332,      -6.860225526,      -6.666579396,      -7.073756417,      -6.415355152
          0,           0,         333,      -6.888112111,      -6.700399368,      -7.112895941,      -6.447724078
          0,           0,         334,      -6.918575575,      -6.735880021,      -7.144202428,      -6.477273738
          0,           0,         335,      -6.956340236,      -6.774417856,      -7.191504996,      -6.526048589
          0,           0,         336,      -6.984921013,       -6.80733946,      -7.227660626,      -6.555754567
