"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          76,      -5.773252952,      -5.749315811,      -6.158808115,      -5.048795735
          0,           0,          77,      -5.803619227,      -5.765557959,      -6.186341001,      -5.082564787
          0,           0,          78,      -5.826239068,      -5.776051708,      -6.194930244,      -5.099237509
          0,           0,          79,      -5.875714695,      -5.797755134,       -6.24052299,      -5.150627064
          0,           0,          80,      -5.925384483,      -5.815009843,      -6.264855782,      -5.195144062
          0,           0,          81,      -5.993464551,      -5.838023979,       -6.31356901,      -5.264455588
          0,           0,          82,      -6.077587411,      -5.865248349,      -6.337869678,      -5.344325088
          0,           0,          83,      -6.168957891,      -5.894246292,       -6.38901434,      -5.437680909
          0,           0,          84,       -6.24490876,      -5.926418725,      -6.413816609,      -5.514910645
          0,           0,          85,      -6.275405067,      -5.955235002,      -6.452746927,      -5.554951181
          0,           0,          86,      -6.247296122,        -5.9807569,      -6.457158325,      -5.528090538
          0,           0,          87,      -6.201298662,      -6.001491073,      -6.470414946,      -5.488694665
          0,           0,          88,      -6.137487727,      -6.020077816,      -6.461059898,      -5.418364636
          0,           0,          89,      -6.095692725,      -6.032889464,      -6.463887233,      -5.380633417
          0,           0,          90,      -6.045957039,      -6.033796586,      -6.440583038,        -5.3239332
          0,           0,          91,      -6.026486539,      -6.037644505,      -6.436513285,      -5.307677646
          0,           0,          92,       -5.99632247,       -6.02994184,      -6.413467358,      -5.272074342
          0,           0,          93,      -5.986394361,      -6.029529543,      -6.405320617,      -5.265483579
          0,           0,          94,      -5.965497427,      -6.020829714,      -6.382629098,      -5.239434155
          0,           0,          95,      -5.960952305,      -6.018711203,      -6.376108689,      -5.238959693
          0,           0,          96,      -5.941003115,      -6.008387521,      -6.356529649,      -5.214335728
          0,           0,          97,      -5.941498065,       -6.00406977,      -6.344473329,      -5.219378691
          0,           0,          98,      -5.927145679,      -5.992246352,      -6.322604099,      -5.200177495
          0,           0,          99,       -5.92198983,      -5.991416032,      -6.318401856,      -5.200264278
          0,           0,         100,      -5.896550851,       -5.97787367,      -6.298486919,      -5.170348118
          0,           0,         101,      -5.886529735,      -5.971976592,      -6.291508193,      -5.165206235
          0,           0,         102,      -5.863863403,      -5.950611925,      -6.266235187,      -5.137465547
          0,           0,         103,      -5.862264107,      -5.942617073,      -6.260761376,       -5.14057268
          0,           0,         104,      -5.844597436,      -5.924592428,      -6.243954099,       -5.11786803
          0,           0,         105,      -5.839010869,      -5.924553848,      -6.244757959,      -5.117826028
          0,           0,         106,      -5.815594118,      -5.909797085,      -6.225240677,      -5.089661492
          0,           0,         107,      -5.807499938,       -5.91124258,      -6.219696613,      -5.087117071
          0,           0,         108,      -5.784417266,      -5.894722714,      -6.196071664,      -5.059064116
          0,           0,         109,      -5.779946251,       -5.89988016,      -6.190649503,      -5.059766096
          0,           0,         110,       -5.76588549,      -5.887157269,      -6.166808114,      -5.040339115
          0,           0,         111,      -5.771680369,      -5.900926481,      -6.175464242,      -5.051752276
          0,           0,         112,       -5.76345397,      -5.905608737,       -6.18035203,      -5.038271985
          0,           0,         113,      -5.767659305,      -5.937653773,      -6.204037104,      -5.047937282
          0,           0,         114,      -5.757472016,      -5.949935175,      -6.204746176,      -5.032833223
          0,           0,         115,      -5.761081465,      -5.984313754,      -6.227455801,      -5.041902082
          0,           0,         116,       -5.75099639,      -5.985183338,      -6.227173715,      -5.026830973
          0,           0,         117,      -5.757725641,      -6.003306133,       -6.25331259,       -5.03845594
