"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          55,      -4.570321109,      -4.688182792,      -5.117877304,      -3.902085174
          0,           0,          56,      -4.463803827,      -4.722739525,      -5.133546168,      -3.792329034
          0,           0,          57,      -4.486621612,      -4.627397077,      -5.123655815,      -3.805351417
          0,           0,          58,      -4.558877522,       -4.68315732,      -5.183400689,       -3.85452337
          0,           0,          59,       -4.52932428,      -4.695137126,       -5.27400108,      -3.839080491
          0,           0,          60,      -4.550883418,      -4.655147731,      -5.237872436,       -3.85062192
          0,           0,          61,      -4.654852623,      -4.653948206,      -5.183464259,      -3.941623364
          0,           0,          62,      -4.782520844,      -4.811926671,      -5.289719239,      -4.105737776
          0,           0,          63,      -4.832203538,       -4.87870247,      -5.305453949,      -4.179779709
          0,           0,          64,      -5.024296524,      -4.823406969,      -5.245142473,      -4.349075261
          0,           0,          65,      -5.004739252,      -4.972894192,       -5.22041985,      -4.368749675
          0,           0,          66,      -4.924575757,      -4.956775745,      -5.118814225,      -4.281942666
          0,           0,          67,      -4.835513869,      -5.013496226,      -5.095840816,      -4.185574111
          0,           0,          68,      -4.802291103,      -5.033301977,      -5.106700141,      -4.167011596
          0,           0,          69,      -4.791834852,      -5.033188358,      -5.146531833,      -4.149362695
          0,           0,          70,      -4.818701061,      -5.046606626,      -5.210511124,      -4.167003178
          0,           0,          71,      -4.890213808,      -5.060653371,      -5.265555761,      -4.246297033
          0,           0,          72,      -4.970002619,      -4.994069478,      -5.276777214,      -4.321446907
          0,           0,          73,      -4.711474629,      -4.805394039,      -5.161225784,      -4.043919012
          0,           0,          74,      -4.487767825,      -4.610528183,      -5.066567021,      -3.837937383
          0,           0,          75,      -4.634825589,      -4.644020178,      -5.033485137,      -3.979233781
          0,           0,          76,       -4.56852678,      -4.582438051,      -5.026375032,      -3.899932641
          0,           0,          77,      -4.560591124,      -4.638076824,      -5.062071196,       -3.88806588
          0,           0,          78,      -4.449644068,       -4.64827666,      -5.147001292,      -3.782035905
          0,           0,          79,      -4.710089066,      -4.791316737,      -5.233586967,      -4.013064736
          0,           0,          80,      -4.854051926,      -4.844983146,      -5.305706035,      -4.168360667
          0,           0,          81,      -4.992962998,      -4.906742107,      -5.323585891,      -4.327096245
          0,           0,          82,      -5.122049715,      -4.974477751,      -5.344198118,      -4.460584265
          0,           0,          83,      -5.067337462,      -5.030928256,        -5.3254872,      -4.409762419
          0,           0,          84,      -5.012403687,      -5.143260492,      -5.352737941,      -4.376258712
          0,           0,          85,      -5.037979723,      -5.188909132,      -5.409776998,      -4.399306062
          0,           0,          86,      -5.074901253,       -5.06054973,        -5.4037129,      -4.415402968
          0,           0,          87,      -4.651385721,      -4.775316299,      -5.237495431,      -3.976873745
          0,           0,          88,      -4.575892539,      -4.583218778,      -5.116482871,      -3.899344887
          0,           0,          89,      -4.677764736,      -4.603125391,      -5.117177526,      -3.995529169
          0,           0,          90,      -4.664678715,      -4.760522801,      -5.207580384,      -3.978765024
          0,           0,          91,      -4.690114699,      -4.830253202,       -5.29799271,      -4.009964253
          0,           0,          92,      -4.738552651,       -4.88461268,      -5.351494787,      -4.061712245
          0,           0,          93,      -4.856575098,      -4.941834972,      -5.396262707,      -4.180164731
          0,           0,          94,      -4.955685811,      -4.999776091,      -5.432392314,      -4.280745645
          0,           0,          95,      -4.863066795,      -5.059066196,      -5.490932522,      -4.201780011
          0,           0,          96,      -4.851012873,      -5.056568628,      -5.543807949,      -4.180638391
          0,           0,          97,      -4.900071883,      -5.013121194,      -5.554292798,      -4.217639438
          0,           0,          98,      -5.057888815,      -5.036283841,      -5.579572418,      -4.356539902
          0,           0,          99,       -5.30372388,      -5.143854018,      -5.657588526,      -4.583091899
          0,           0,         100,      -5.527132437,      -5.282471426,      -5.735562177,      -4.826719082
          0,           0,         101,      -5.460257736,      -5.350208479,      -5.753497239,      -4.799441837
          0,           0,         102,      -5.264917023,      -5.337519391,      -5.712813892,      -4.604276922
          0,           0,         103,      -5.182897092,      -5.389436789,      -5.717464918,      -4.537373451
          0,           0,         104,      -5.164121198,      -5.442626815,      -5.730507454,      -4.515821828
          0,           0,         105,      -5.180315103,      -5.455256234,      -5.742823074,      -4.525047931
          0,           0,         106,      -5.219791664,       -5.48719054,      -5.786886454,      -4.575501076
          0,           0,         107,      -5.286757946,      -5.506608004,      -5.840045401,      -4.641207863
          0,           0,         108,      -5.408250767,      -5.488186156,       -5.88629408,      -4.752045047
          0,           0,         109,      -5.527974959,      -5.482037015,      -5.890968505,       -4.86031623
          0,           0,         110,      -5.493243097,      -5.528422398,      -5.890900226,      -4.839550412
          0,           0,         111,       -5.37700828,      -5.490255041,      -5.845685841,      -4.723544344
          0,           0,         112,      -5.298917094,      -5.379249138,      -5.773398657,      -4.638331101
          0,           0,         113,      -5.306396372,       -5.36505649,      -5.772805333,      -4.648155115
          0,           0,         114,      -5.315146044,       -5.40375482,      -5.813569141,      -4.656608736
          0,           0,         115,      -5.330164677,      -5.464369089,      -5.895495928,      -4.669537979
          0,           0,         116,      -5.428837463,      -5.501581869,      -5.972849341,      -4.760724165
          0,           0,         117,       -5.62908307,      -5.536223624,      -6.001693484,      -4.949753467
          0,           0,         118,      -5.735012371,      -5.588110967,        -6.0127848,      -5.076152802
          0,           0,         119,      -5.602706634,      -5.655766664,      -6.024851268,      -4.954257114
          0,           0,         120,      -5.492269448,      -5.703946593,      -6.030631605,      -4.837658926
          0,           0,         121,      -5.471494297,      -5.708864422,      -6.040614223,      -4.814491421
          0,           0,         122,      -5.486837199,       -5.69398558,      -6.038801062,       -4.82944855
          0,           0,         123,      -5.489346164,      -5.663585866,      -6.036116399,      -4.832766046
          0,           0,         124,      -5.472265151,       -5.62725991,      -6.040143554,      -4.814669603
          0,           0,         125,      -5.502821557,      -5.610286747,      -6.050966126,      -4.851701724
          0,           0,         126,      -5.528828916,      -5.651945497,      -6.090880477,      -4.880367836
          0,           0,         127,      -5.523599882,      -5.685258807,      -6.136722528,      -4.867764526
          0,           0,         128,      -5.532516469,      -5.692694535,      -6.166651793,       -4.86729881
          0,           0,         129,      -5.586242797,      -5.702317114,      -6.195702095,      -4.927221045
          0,           0,         130,      -5.656230104,      -5.729983087,      -6.241724041,      -4.996136987
          0,           0,         131,       -5.76013889,       -5.77882431,      -6.292883066,      -5.091316537
          0,           0,         132,       -5.88054734,      -5.857952431,      -6.347959046,      -5.203742816
          0,           0,         133,      -6.005576628,       -5.94217987,      -6.407873534,      -5.323874718
