"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          63,      -5.399794261,       -5.10456254,      -5.499105395,       -4.61345346,      -9.783069246
          0,           0,          64,      -5.423092385,      -5.136839524,      -5.514779309,      -4.637324052,      -9.785209944
          0,           0,          65,      -5.445096043,      -5.168162087,      -5.522472233,      -4.661581864,      -9.787395604
          0,           0,          66,      -5.465664428,      -5.198430067,      -5.531157361,      -4.685151336,      -9.789628212
          0,           0,          67,       -5.48546105,      -5.227296231,      -5.547895395,      -4.707320046,      -9.792131172
          0,           0,          68,      -5.505697711,      -5.254280961,      -5.576010341,      -4.728266869,      -9.794673184
          0,           0,          69,      -5.527555067,      -5.279033916,      -5.615066565,      -4.748968753,      -9.797303425
          0,           0,          70,       -5.55156744,      -5.301610791,      -5.660482858,      -4.770594756,      -9.800362634
          0,           0,          71,       -5.57721706,      -5.322589867,      -5.702817866,      -4.793813898,      -9.803842475
          0,           0,          72,       -5.60288767,      -5.342948344,      -5.729943674,      -4.818354227,      -9.808066009
          0,           0,          73,      -5.626239036,      -5.363754817,      -5.735195863,      -4.842893623,       -9.81334696
          0,           0,          74,      -5.645166955,      -5.385804832,      -5.723721496,      -4.865458487,      -9.819372008
          0,           0,          75,      -5.658627741,      -5.409299523,      -5.706815199,      -4.884048073,      -9.825791916
          0,           0,          76,      -5.666859694,       -5.43371682,      -5.693158272,      -4.897339125,      -9.832524513
          0,           0,          77,      -5.670968267,      -5.457900384,      -5.686393058,      -4.905154785,      -9.838874197
          0,           0,          78,      -5.672217705,      -5.480345329,      -5.686458676,      -4.908366053,      -9.846068411
          0,           0,          79,      -5.671478088,      -5.499646671,      -5.691190818,      -4.908316753,      -9.853367518
          0,           0,          80,      -5.669032562,      -5.514960475,      -5.697524411,      -4.906193065,      -9.860719787
          0,           0,          81,      -5.664675677,       -5.52626248,      -5.702496017,      -4.902641219,      -9.868080399
          0,           0,          82,      -5.658031295,      -5.534244472,      -5.704153627,      -4.897756923,      -9.875419634
          0,           0,          83,      -5.648819884,       -5.53997102,      -5.702028413,      -4.891310706,      -9.882571668
          0,           0,          84,      -5.636959616,       -5.54445119,      -5.696770622,      -4.882919563,      -9.889766133
          0,           0,          85,      -5.622967337,      -5.548404574,      -5.689450582,      -4.872589022,      -9.896915402
          0,           0,          86,      -5.607612168,      -5.552170788,      -5.681088256,      -4.860599787,      -9.904136728
          0,           0,          87,       -5.59179324,      -5.555848448,       -5.67242362,      -4.847541656,      -9.910871163
          0,           0,          88,       -5.57619082,      -5.559452731,      -5.663828535,      -4.834007087,      -9.917846992
          0,           0,          89,      -5.561226545,      -5.563062895,      -5.655533222,      -4.820497475,      -9.924909205
          0,           0,          90,      -5.547540448,      -5.566830532,      -5.647574048,      -4.807787262,      -9.932157231
          0,           0,          91,      -5.535436701,      -5.570894753,      -5.640184748,      -4.796344152,      -9.939522225
          0,           0,          92,      -5.524759934,      -5.575435481,      -5.633435578,       -4.78617939,      -9.946587792
          0,           0,          93,      -5.515754939,      -5.580435387,        -5.6272138,      -4.777630373,      -9.954150471
          0,           0,          94,      -5.508910515,       -5.58570832,      -5.621634736,      -4.771211251,      -9.962794438
          0,           0,          95,      -5.504301484,      -5.591169063,      -5.617099331,      -4.766995807,      -9.971181802
          0,           0,          96,      -5.501383423,      -5.596815382,       -5.61395742,      -4.764422043,      -9.978545625
          0,           0,          97,      -5.500085243,      -5.602696532,      -5.612521041,      -4.763393669,      -9.986224173
          0,           0,          98,      -5.500339097,      -5.608690354,      -5.612983371,      -4.763803181,      -9.995281827
          0,           0,          99,      -5.502150931,      -5.614521212,      -5.615481646,      -4.765636497,      -10.00467854
          0,           0,         100,      -5.504572076,       -5.62006438,      -5.620089932,      -4.768012289,      -10.01415505
          0,           0,         101,      -5.506610806,      -5.625484194,      -5.626513581,      -4.770028576,       -10.0237742
          0,           0,         102,      -3.278745166,      -3.277804948,      -3.024360967,      -2.557920594,      -9.821781232
          0,           0,         103,      -3.806424067,      -3.780537294,      -3.522566328,      -3.027982838,      -9.944895041
          0,           0,         104,      -3.796880012,      -3.781123961,       -3.47087471,      -3.005065224,       -9.97810851
          0,           0,         105,      -3.953989531,      -3.926422179,      -3.498775651,      -3.148513878,      -9.987550134
          0,           0,         106,      -4.144473123,      -3.978015878,      -3.532118353,      -3.350067637,      -9.996460455
          0,           0,         107,      -4.239427105,      -3.930665662,      -3.585155308,      -3.467254347,      -10.00782407
          0,           0,         108,      -4.222105101,      -3.902169528,      -3.657671883,      -3.436518229,      -10.01435507
          0,           0,         109,      -4.208271078,      -3.909918343,      -3.738553734,      -3.405941858,      -10.00998701
          0,           0,         110,      -4.230664742,      -3.944014368,      -3.816018643,      -3.414915277,      -9.999542781
          0,           0,         111,      -4.277264334,      -3.993798882,      -3.883196457,      -3.450302329,       -9.99292748
          0,           0,         112,      -4.328699287,      -4.049651811,      -3.940713602,      -3.495269766,      -9.995180153
          0,           0,         113,      -4.371013644,      -4.103322172,      -3.993058737,      -3.538290799,      -10.00994897
          0,           0,         114,      -4.402989382,      -4.149976016,      -4.044680613,      -3.576654149,      -10.03098976
          0,           0,         115,       -4.43233039,      -4.188668859,      -4.099005133,      -3.614709984,      -10.05093863
          0,           0,         116,       -4.46668883,      -4.219741432,      -4.158501896,      -3.658316625,      -10.06440409
          0,           0,         117,      -4.509937731,      -4.242781406,      -4.224406964,      -3.710998043,      -10.07470995
          0,           0,         118,      -4.562884595,      -4.257467558,      -4.296179527,      -3.773019604,      -10.08109155
          0,           0,         119,      -4.624649192,      -4.265279204,      -4.371116455,      -3.841692177,       -10.0878862
          0,           0,         120,      -4.693159971,      -4.269591379,      -4.444677253,      -3.911816557,      -10.09710223
          0,           0,         121,      -4.764627898,      -4.274255235,      -4.512130073,      -3.976324444,      -10.11364304
          0,           0,         122,      -4.832631323,      -4.282288064,      -4.570775312,      -4.028073128,      -10.13388556
          0,           0,         123,      -4.888555694,      -4.295415614,      -4.620448385,       -4.06301468,      -10.15789516
          0,           0,         124,      -4.925605848,      -4.314167564,      -4.661524476,      -4.082396533,      -10.18413001
          0,           0,         125,      -4.944231014,      -4.338089148,      -4.692882608,      -4.091500382,      -10.20992464
          0,           0,         126,      -4.951980236,      -4.365868536,      -4.712535069,      -4.096446861,      -10.23462385
          0,           0,         127,      -4.957768313,      -4.395465087,      -4.720574387,      -4.101970874,      -10.25518446
          0,           0,         128,      -4.967568149,       -4.42449034,      -4.720951705,      -4.110813439,      -10.27097732
          0,           0,         129,      -4.983879251,      -4.450979014,      -4.719888621,      -4.124107255,      -10.28632287
          0,           0,         130,      -5.006860212,      -4.474280366,      -4.723137445,      -4.142109421,      -10.29994546
          0,           0,         131,      -5.035538677,      -4.495436894,      -4.734655953,      -4.164868479,      -10.31420527
          0,           0,         132,      -5.068668379,      -4.516705793,      -4.756678898,      -4.192602448,       -10.3302446
          0,           0,         133,      -5.105244995,      -4.540610718,      -4.790202881,      -4.225756267,      -10.34855645
          0,           0,         134,      -5.144640819,      -4.569150646,      -4.835350915,      -4.264777046,       -10.3682196
          0,           0,         135,      -5.186353506,      -4.603405962,      -4.891427454,       -4.30968962,      -10.38829542
          0,           0,         136,      -5.229556421,      -4.643416533,        -4.9566105,      -4.359579402,      -10.40710655
          0,           0,         137,      -5.272663043,      -4.688154178,      -5.027273856,      -4.412049073,      -10.42483543
          0,           0,         138,      -5.313208444,      -4.735561649,      -5.097275843,      -4.462916627,      -10.43951653
          0,           0,         139,      -5.348433533,      -4.782813694,      -5.158539832,      -4.506917056,      -10.45050769
          0,           0,         140,      -5.376557051,      -4.826997383,      -5.204660595,      -4.540044824,      -10.46191787
          0,           0,         141,      -5.397931141,      -4.866120494,      -5.235646574,      -4.562228696,      -10.47197441
          0,           0,         142,      -5.414966614,      -4.899909961,      -5.257951819,      -4.577440692,       -10.4797913
          0,           0,         143,      -5.430834309,      -4.929814551,      -5.279703616,      -4.591076786,      -10.48598946
