"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          26,      -5.363812155,        -5.0707512,      -5.597355995,      -4.614759218
          0,           0,          27,      -5.401863994,       -5.11948543,      -5.659526613,      -4.653179799
          0,           0,          28,      -5.437627091,      -5.168447864,      -5.712630564,      -4.688441796
          0,           0,          29,      -5.483885867,      -5.220995403,      -5.773223474,      -4.742433734
          0,           0,          30,      -5.521590804,      -5.271276935,      -5.822055548,      -4.780815859
          0,           0,          31,      -5.558062215,      -5.322157334,      -5.857898494,      -4.813276835
          0,           0,          32,       -5.59513698,      -5.375791433,      -5.899514389,       -4.84817013
          0,           0,          33,      -5.630365248,      -5.428802005,      -5.944153321,      -4.883002929
          0,           0,          34,      -5.672391552,      -5.482056219,      -6.012029705,      -4.936282672
          0,           0,          35,      -5.704684631,      -5.533059262,      -6.059173678,      -4.970880713
          0,           0,          36,       -5.73540138,      -5.581833138,      -6.086789574,       -4.99626164
          0,           0,          37,      -5.765595041,      -5.631260478,      -6.108581426,      -5.021250382
          0,           0,          38,      -5.807689648,      -5.684810277,      -6.167567793,      -5.073183859
          0,           0,          39,      -5.836906937,      -5.734012148,      -6.201172464,      -5.104326719
          0,           0,          40,      -5.860737189,      -5.779127464,      -6.210655351,      -5.122912577
          0,           0,          41,      -5.878269274,      -5.822304761,      -6.214339328,      -5.135593253
          0,           0,          42,        -5.9055931,      -5.870621466,      -6.260270138,      -5.173511228
          0,           0,          43,      -5.921773097,      -5.911591384,      -6.282571071,      -5.191430306
          0,           0,          44,      -5.934507987,       -5.94635135,      -6.287252468,       -5.19856431
          0,           0,          45,      -5.942705657,      -5.974878841,      -6.286348096,      -5.201746027
          0,           0,          46,      -5.964188428,      -6.017071799,      -6.335890308,      -5.234478654
          0,           0,          47,      -5.982555551,      -6.049664346,      -6.366004206,      -5.253690433
          0,           0,          48,      -6.001392222,      -6.073694876,      -6.374283499,      -5.266047526
          0,           0,          49,      -6.020180506,      -6.095633444,      -6.384822594,      -5.279053188
          0,           0,          50,      -6.053848048,      -6.140597591,      -6.447008486,      -5.323318984
          0,           0,          51,       -6.08482183,       -6.16977463,       -6.48361022,      -5.355507921
          0,           0,          52,       -6.13090503,      -6.194708957,      -6.502764243,      -5.394148275
          0,           0,          53,      -6.172314797,      -6.228505698,      -6.526682575,       -5.42914149
          0,           0,          54,      -6.217704377,      -6.276925108,      -6.588864073,      -5.485921849
          0,           0,          55,      -6.249273129,      -6.309266124,      -6.629213149,      -5.519693461
          0,           0,          56,      -6.280170546,      -6.334425151,      -6.650593704,      -5.543808748
          0,           0,          57,      -6.307811589,      -6.356704119,      -6.662712922,      -5.565294078
          0,           0,          58,      -6.343898258,      -6.398051783,      -6.713582558,       -5.61237421
          0,           0,          59,      -6.371840402,      -6.426623832,      -6.749928204,      -5.641889114
          0,           0,          60,      -6.398936856,      -6.447382133,      -6.766147936,      -5.662667042
          0,           0,          61,      -6.423753669,      -6.465709297,       -6.78004944,      -5.681342494
          0,           0,          62,      -6.463048672,      -6.509220042,      -6.847432394,      -5.731591039
          0,           0,          63,      -6.495103871,      -6.537462004,       -6.88927073,      -5.764817424
          0,           0,          64,      -6.529080922,      -6.560176688,      -6.910931806,      -5.791790949
          0,           0,          65,      -6.565541625,      -6.585727917,      -6.938663975,      -5.821747085
          0,           0,          66,      -6.614429444,      -6.631177227,      -7.010681419,      -5.881014852
          0,           0,          67,      -6.657334018,      -6.664713849,      -7.060728929,      -5.925258499
          0,           0,          68,        -6.7045999,      -6.695393691,      -7.095286007,      -5.965401754
          0,           0,          69,      -6.752832987,      -6.726934094,        -7.1306202,       -6.00740045
          0,           0,          70,       -6.80813624,      -6.771750968,       -7.19527748,      -6.071890082
          0,           0,          71,      -6.856382219,      -6.809650499,      -7.246275344,       -6.12212731
          0,           0,          72,      -6.904271534,      -6.842938396,      -7.280699055,      -6.164518717
          0,           0,          73,      -6.949751719,      -6.875665347,      -7.311050664,      -6.204280756
          0,           0,          74,      -7.002455142,      -6.920752088,      -7.375029189,      -6.265893905
          0,           0,          75,      -7.046402354,      -6.958609434,      -7.422030074,      -6.312020648
          0,           0,          76,      -7.087478497,      -6.992195373,      -7.452182015,      -6.348072169
          0,           0,          77,      -7.127632369,      -7.026480842,      -7.483073676,      -6.382620242
          0,           0,          78,      -7.177687123,      -7.071954525,      -7.552916548,      -6.442187069
          0,           0,          79,      -7.220670335,      -7.110445496,      -7.602353279,      -6.486642687
          0,           0,          80,      -7.265483906,      -7.147167225,      -7.637349875,       -6.52544905
          0,           0,          81,      -7.311429867,      -7.184408786,      -7.675042496,      -6.565802211
          0,           0,          82,      -7.367541009,       -7.23147461,      -7.745483499,      -6.630793329
          0,           0,          83,      -7.418915908,      -7.273969469,      -7.800844295,      -6.683444533
          0,           0,          84,      -7.473367759,      -7.314027522,      -7.844719952,      -6.732026047
          0,           0,          85,      -7.532617887,      -7.355936761,      -7.888047534,      -6.785340562
          0,           0,          86,      -7.598508466,      -7.405836786,      -7.951651489,      -6.859234353
          0,           0,          87,      -7.657558845,      -7.451662313,      -8.003876896,      -6.920470525
          0,           0,          88,      -7.716366805,      -7.495257481,      -8.049051683,      -6.974424117
          0,           0,          89,      -7.775226044,      -7.540132495,      -8.095052347,      -7.027996514
          0,           0,          90,      -7.837744505,      -7.588931647,      -8.158064977,      -7.098527835
          0,           0,          91,      -7.892716776,      -7.634149777,      -8.212815205,      -7.155395953
          0,           0,          92,      -7.946244249,      -7.677839551,      -8.262202781,      -7.204699214
          0,           0,          93,      -7.999561458,      -7.722387573,      -8.310741962,      -7.253321396
          0,           0,          94,      -8.059913756,      -7.771054967,      -8.375422192,      -7.321481457
          0,           0,          95,      -8.115648791,      -7.818087716,      -8.431361644,      -7.378248829
          0,           0,          96,      -8.172161547,      -7.863686794,      -8.484008873,      -7.430618377
          0,           0,          97,      -8.232199444,      -7.910364805,      -8.538465157,       -7.48641082
          0,           0,          98,      -8.301128439,       -7.95998732,      -8.603471768,      -7.562336699
          0,           0,          99,      -8.369237989,      -8.008238997,      -8.662665174,      -7.631160771
          0,           0,         100,      -8.443502943,      -8.057140469,      -8.722056727,      -7.701478572
          0,           0,         101,      -8.524213717,       -8.10683336,       -8.77918491,      -7.779328533
          0,           0,         102,      -8.609988041,      -8.157747654,      -8.831971325,      -7.865083899
          0,           0,         103,      -8.690653804,      -8.208107578,      -8.881017897,      -7.952589879
          0,           0,         104,      -8.763964103,      -8.257913505,      -8.930438391,      -8.030056066
          0,           0,         105,      -8.825134065,      -8.307428065,      -8.970836955,      -8.093785109
          0,           0,         106,      -8.869032801,       -8.35846229,      -9.004825786,      -8.140067011
          0,           0,         107,      -8.901533882,       -8.40810897,       -9.05352807,      -8.184565272
          0,           0,         108,      -8.916791987,      -8.457151228,      -9.096673352,      -8.200486081
          0,           0,         109,      -8.931610126,      -8.506474705,      -9.128681554,      -8.208859412
          0,           0,         110,       -8.94425878,      -8.556132154,      -9.159318852,      -8.216420966
          0,           0,         111,      -8.971230725,      -8.606369237,      -9.215024467,      -8.255762685
          0,           0,         112,      -8.991949625,      -8.655597384,      -9.261874297,      -8.275962352
          0,           0,         113,       -9.01950164,      -8.704063518,      -9.295787323,      -8.295706354
          0,           0,         114,      -9.049571589,      -8.753773383,      -9.324826331,      -8.320081006
          0,           0,         115,      -9.090068491,      -8.804891575,       -9.37629826,      -8.372030323
          0,           0,         116,      -9.121516045,      -8.853251625,      -9.416194027,      -8.405120447
          0,           0,         117,      -9.151736489,      -8.900173037,      -9.443046778,      -8.429844263
          0,           0,         118,      -9.181216608,      -8.947968815,      -9.467817262,        -8.4542335
          0,           0,         119,      -9.217656036,      -8.996883576,      -9.517466104,       -8.50234781
          0,           0,         120,      -9.244664158,      -9.041893629,      -9.551520627,      -8.530269533
          0,           0,         121,      -9.270080365,       -9.08532617,      -9.576044201,      -8.549921892
          0,           0,         122,      -9.292521525,      -9.127201244,      -9.599067268,      -8.567136484
          0,           0,         123,      -9.326807787,      -9.173816245,      -9.658176962,      -8.613771373
          0,           0,         124,      -9.357248534,      -9.215643538,      -9.699263196,      -8.643972437
          0,           0,         125,      -9.388930134,      -9.254379939,      -9.727083494,      -8.669119058
          0,           0,         126,      -9.421428937,      -9.292803269,      -9.758136582,      -8.696630466
          0,           0,         127,      -9.467609608,      -9.339937951,      -9.825155653,      -8.755474351
          0,           0,         128,      -9.510523083,      -9.379896424,      -9.872906307,      -8.799547223
          0,           0,         129,      -9.558633117,      -9.418378953,      -9.912234178,      -8.842505261
          0,           0,         130,      -9.610405775,      -9.458643385,      -9.955436056,      -8.891386847
          0,           0,         131,      -9.669751863,      -9.505172789,      -10.01746627,      -8.964081968
          0,           0,         132,      -9.727175269,      -9.546547078,      -10.06846195,      -9.026256899
          0,           0,         133,      -9.787870945,      -9.587143187,       -10.1169417,      -9.087266082
          0,           0,         134,      -9.850881222,       -9.62965282,      -10.16592726,      -9.153487407
          0,           0,         135,       -9.91411952,      -9.674864581,      -10.22171749,      -9.234012886
          0,           0,         136,      -9.975729179,       -9.71730612,      -10.27368938,       -9.30627488
          0,           0,         137,      -10.03497482,      -9.759585111,      -10.32524088,      -9.374783262
          0,           0,         138,      -10.09362758,       -9.80415848,       -10.3763337,      -9.446242085
          0,           0,         139,      -10.14785501,      -9.848366568,      -10.43137853,      -9.524781004
          0,           0,         140,      -10.20249259,      -9.891277971,      -10.48352501,      -9.595647043
          0,           0,         141,      -10.25331621,      -9.934979992,      -10.53244678,       -9.66353889
          0,           0,         142,      -10.30122242,      -9.980264684,      -10.57684319,      -9.733494638
          0,           0,         143,      -10.34364709,      -10.02440158,      -10.62621998,      -9.804777138
          0,           0,         144,      -10.38866996,      -10.06776581,      -10.66884821,       -9.86455733
          0,           0,         145,      -10.42817725,      -10.11237496,      -10.70323232,      -9.915833835
          0,           0,         146,       -10.4567322,       -10.1568797,      -10.72251278,      -9.945716507
          0,           0,         147,      -10.47675602,       -10.1994271,       -10.7547343,      -9.967350823
          0,           0,         148,      -10.49624246,      -10.24099344,      -10.77689396,      -9.959940879
          0,           0,         149,      -10.50461054,      -10.28084627,      -10.77926016,      -9.933424894
          0,           0,         150,      -10.50966944,      -10.32088516,      -10.80593178,      -9.930323963
          0,           0,         151,      -10.51309937,      -10.35810642,      -10.81967453,      -9.905702662
          0,           0,         152,      -10.51251777,      -10.39170124,      -10.81308614,        -9.8761555
          0,           0,         153,      -10.51185438,      -10.42538466,      -10.81999474,      -9.858572797
          0,           0,         154,      -10.51611816,      -10.45845056,      -10.83603555,      -9.851151496
          0,           0,         155,      -10.52494459,      -10.49028899,      -10.85405485,      -9.851349572
          0,           0,         156,      -10.53531461,      -10.51778036,      -10.86418047,      -9.851272442
          0,           0,         157,      -10.56246383,      -10.56191068,      -10.92138503,      -9.891893754
          0,           0,         158,      -10.58647205,      -10.59255693,      -10.95730401,      -9.911878376
          0,           0,         159,      -10.61452952,      -10.61952963,      -10.97718394,      -9.929465184
          0,           0,         160,      -10.64447261,      -10.64891401,      -10.99891652,      -9.952179223
          0,           0,         161,      -10.68254059,      -10.69207096,      -11.05451471,      -10.00484655
          0,           0,         162,      -10.71592374,      -10.72273969,      -11.09066623,      -10.03813904
          0,           0,         163,      -10.75060705,      -10.74992017,      -11.11472498,      -10.06540487
          0,           0,         164,      -10.78178314,      -10.77600436,      -11.13458782,       -10.0905781
          0,           0,         165,       -10.8177977,      -10.81481664,      -11.18593043,      -10.14037194
          0,           0,         166,      -10.84864376,      -10.84352961,      -11.21921809,      -10.17021883
          0,           0,         167,      -10.87547786,        -10.866124,      -11.23474802,      -10.18859342
          0,           0,         168,      -10.89613578,      -10.88599066,      -11.24549777,      -10.20119888
          0,           0,         169,      -10.92722372,      -10.92454393,      -11.30213788,      -10.24520631
          0,           0,         170,      -10.95250437,      -10.94956049,      -11.33264307,       -10.2678039
          0,           0,         171,      -10.97618617,      -10.96915887,      -11.34476644,      -10.28183267
          0,           0,         172,      -10.99901948,      -10.98954096,      -11.36065112,      -10.29674881
          0,           0,         173,      -11.03404924,      -11.02966028,       -11.4240408,      -10.34550845
          0,           0,         174,      -11.06481173,      -11.05596372,      -11.45948256,      -10.37497169
          0,           0,         175,      -11.09887131,      -11.07931801,      -11.48210627,      -10.40089126
          0,           0,         176,      -11.13452572,      -11.10500843,       -11.5096862,      -10.43088156
          0,           0,         177,      -11.18029743,      -11.14740306,      -11.57265491,      -10.49110483
          0,           0,         178,      -11.22315165,      -11.17904602,       -11.6157448,      -10.53569445
          0,           0,         179,       -11.2696219,      -11.20854502,      -11.65064019,      -10.57735452
          0,           0,         180,      -11.31860902,      -11.24149704,      -11.68715898,      -10.62371335
          0,           0,         181,      -11.37208811,      -11.28452449,       -11.7456307,        -10.692849
          0,           0,         182,      -11.42233581,      -11.32017926,      -11.79067078,      -10.74799366
          0,           0,         183,      -11.47302483,      -11.35475226,       -11.8307165,      -10.79746957
          0,           0,         184,      -11.52210066,      -11.39029721,      -11.86997799,      -10.84659325
          0,           0,         185,       -11.5723203,      -11.43258792,       -11.9269175,      -10.91349677
          0,           0,         186,      -11.62060227,      -11.47104129,      -11.97442111,       -10.9667956
          0,           0,         187,      -11.66571927,      -11.50707185,      -12.01501784,      -11.01089267
          0,           0,         188,      -11.70774206,      -11.54342837,      -12.05418837,      -11.05218346
          0,           0,         189,      -11.75317729,      -11.58615116,      -12.11570588,      -11.11469701
          0,           0,         190,      -11.79836858,       -11.6246544,      -12.16371811,      -11.16363891
          0,           0,         191,      -11.84443258,      -11.66293159,      -12.20551836,       -11.2086386
          0,           0,         192,      -11.88980691,       -11.7013829,      -12.24742526,      -11.25563066
          0,           0,         193,      -11.93832071,      -11.74493304,      -12.30743116,      -11.32504301
          0,           0,         194,      -11.98907303,      -11.78501488,      -12.35534258,      -11.38450603
          0,           0,         195,      -12.04278832,      -11.82549557,      -12.40012885,      -11.44519458
